TITULO_ORIGINAL;TITULO_BRASIL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;SITUACAO_CRT;CPB_ROE;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO;PAIS;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO;REDUCAO_ISENCAO;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""SOLO""";;05010093810620136;13/05/2013;21/05/2013;EXPIRADO;B0901120600000;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;72;2009;;OUTROS MERCADOS;OBRA AUDIOVISUAL BRASILEIRA;SP FILMES DE SÃO PAULO LTDA;272;59.190.843/0001-40;SP;SÃO PAULO
"""UM CARA COMUM""";;03030093664820133;11/04/2013;18/04/2013;EXPIRADO;B1301778000000;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;4,4;2012;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA AUDIOVISUAL BRASILEIRA;DETOUR FILMS LTDA;12756;08.889.030/0001-02;RS;PORTO ALEGRE
(500) DAYS OF SUMMER;(500) DIAS COM ELA;05010080988220128;10/09/2012;25/06/2013;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;95,3;2009;;OUTROS MERCADOS;SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
(DES)ENCONTROS (MÉDIA-METRAGEM);;04020097603820134;03/10/2013;01/11/2013;EXPIRADO;B1301969400000;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;26;2012;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;CHOCOLATE FILMES LTDA;17873;11.503.567/0001-05;SP;SÃO PAULO
(DES)ENCONTROS (MÉDIA-METRAGEM);;05020097604020134;03/10/2013;01/11/2013;EXPIRADO;B1301969400000;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;26;2012;;OUTROS MERCADOS;OBRA AUDIOVISUAL BRASILEIRA;CHOCOLATE FILMES LTDA;17873;11.503.567/0001-05;SP;SÃO PAULO
(DES)ENCONTROS - (A SÉRIE);;04040097604120135;03/10/2013;16/10/2013;EXPIRADO;B1301969500000;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;SERIADA;104;2012;2012;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;CHOCOLATE FILMES LTDA;17873;11.503.567/0001-05;SP;SÃO PAULO
(DES)ENCONTROS - (A SÉRIE);;05040097604220132;03/10/2013;16/10/2013;EXPIRADO;B1301969500000;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;SERIADA;104;2012;2012;OUTROS MERCADOS;OBRA AUDIOVISUAL BRASILEIRA;CHOCOLATE FILMES LTDA;17873;11.503.567/0001-05;SP;SÃO PAULO
007 - QUANTUM OF;007 - QUANTUM OF SOLACE;02010089088820132;04/01/2013;28/01/2013;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;106;2008;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;SOLUTIONS 2 GO DO BRASIL INDUSTRIA, COMERCIO E DISTRIBUICAO LTDA;12846;07.305.913/0001-65;AM;MANAUS
1 B.U.G./C.P.;SÓ TEM PIRIGUETE;01010091549120131;06/02/2013;18/02/2013;EXPIRADO;E1600166700000;FICÇÃO;Erótico/Pornográfica;COMUM;ESTADOS UNIDOS;NÃO SERIADA;120;2008;;SALAS DE EXIBIÇÃO;OBRA AUDIOVISUAL DESTINADA AO SEGMENTO DE SALAS DE EXIBIÇÃO EXPLORADAS EM ATÉ 6 (SEIS) CÓPIAS/SALAS;F. J. VIDEO LTDA;12132;53.625.075/0001-24;SP;SÃO PAULO
1,2,3 ERA UMA VEZ!;;02040095574120130;06/08/2013;26/08/2013;EXPIRADO;B1301851600000;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;SERIADA;57,3;2013;2013;VIDEO DOMÉSTICO;OBRA AUDIOVISUAL BRASILEIRA;CANNES PRODUÇÕES LTDA;2250;72.672.017/0001-04;SP;BARUERI
1,2,3 ERA UMA VEZ!;;02040095432820132;11/07/2013;31/07/2013;EXPIRADO;B1301851600000;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;SERIADA;57,3;2013;2013;VIDEO DOMÉSTICO;OBRA AUDIOVISUAL BRASILEIRA;CANNES PRODUÇÕES LTDA;2250;72.672.017/0001-04;SP;BARUERI
10 YEARS;10 ANOS DE PURA AMIZADE;02010093764620134;30/04/2013;15/05/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;100;2011;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;ANTONIO FERNANDES FILMES LTDA;532;02.668.665/0001-01;SP;SÃO BERNARDO DO CAMPO
100 ANOS ASSIS VALENTE;;03020096817120132;17/09/2013;24/09/2013;EXPIRADO;B1301951100000;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;50;2011;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA AUDIOVISUAL BRASILEIRA;SG COMUNICACAO E EVENTOS LTDA;3419;40.530.917/0001-12;BA;SALVADOR
100 ANOS DE CARLOS DRUMMOND DE ANDRADE;;04020094287220131;29/05/2013;14/06/2013;EXPIRADO;B0700767400000;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;18;2002;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;SETCOM - SET DE COMUNICAÇÃO LTDA;1019;04.736.316/0001-05;SC;ITAJAÍ
100 ANOS DE NOEL ROSA;;04010093722920135;23/04/2013;21/05/2013;EXPIRADO;B1101504200000;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;83,5;2010;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;NEWCO PROGRAMADORA E PRODUTORA DE COMUNICACAO LTDA.;3293;04.334.366/0001-58;SP;SÃO PAULO
100 LIMITES;;04040091514820139;30/01/2013;08/03/2013;EXPIRADO;B1201708000000;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;SERIADA;84,7;2012;2012;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;LUIZ VICTOR DE SOUZA NEVES;22639;PESSOA FÍSICA;RJ;NOVA FRIBURGO
100 LIMITES;;04040091515120130;30/01/2013;08/03/2013;EXPIRADO;B1201708000000;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;SERIADA;84,7;2012;2012;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;LUIZ VICTOR DE SOUZA NEVES;22639;PESSOA FÍSICA;RJ;NOVA FRIBURGO
100 RIFLES;100 RIFLES;04010097683820131;23/10/2013;31/12/2013;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;110;1969;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
100% BOLIVIANO, MANO;;03030097861920133;28/11/2013;13/12/2013;EXPIRADO;B1302024800000;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;13,9;2013;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA AUDIOVISUAL BRASILEIRA;RODIL&DEISS FILMES LTDA;18008;09.625.064/0001-52;SP;SÃO PAULO
100% OFFICE SEX TAPES;100% SEXO NO ESCRITÓRIO;04010080734620121;29/08/2012;04/07/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;82;2012;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
102 DALMATIANS;102 DÁLMATAS;04010080221720123;07/08/2012;05/09/2013;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;100;2000;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
10INCH MILF STUFFER;25CM DE PRAZER;04010085299920121;21/11/2012;23/12/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;CANADÁ;NÃO SERIADA;86;2012;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
10INCH MILF STUFFER;25CM DE PRAZER;05010081403320121;25/09/2012;25/09/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;90;2011;;OUTROS MERCADOS;SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
11-11-11;11-11-11;04010081303020123;24/09/2012;24/05/2013;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESPANHA;NÃO SERIADA;96,9;2011;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
11-11-11;11-11-11;05010080943020120;06/09/2012;27/02/2013;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESPANHA;NÃO SERIADA;90;2011;;OUTROS MERCADOS;SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
12 FRESH THROATS;12 GARGANTAS PROFUNDAS;05010092918820138;26/03/2013;26/08/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;86;2012;;OUTROS MERCADOS;SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
12 ROUNDS;12 ROUNDS;02010091992820131;12/03/2013;28/03/2013;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;109;2009;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;SOLUTIONS 2 GO DO BRASIL INDUSTRIA, COMERCIO E DISTRIBUICAO LTDA;12846;07.305.913/0001-65;AM;MANAUS
12 ROUNDS: RELOADED;12 ROUNDS 2;05010095351620138;25/06/2013;19/08/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;90;2013;;OUTROS MERCADOS;SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
12 ROUNDS: RELOADED;12 ROUNDS 2;02010093452920132;05/04/2013;22/04/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;95;2013;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;SOLUTIONS 2 GO DO BRASIL INDUSTRIA, COMERCIO E DISTRIBUICAO LTDA;12846;07.305.913/0001-65;AM;MANAUS
121212: THE CONCERT FOR SANDY RELIEF;121212: THE CONCERT FOR SANDY RELIEF;04010086098920122;14/12/2012;06/09/2013;EXPIRADO;E1300000100000;VÍDEOMUSICAL;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;270;2012;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);50;00.811.990/0001-48;RJ;RIO DE JANEIRO
127 HOURS;127 HORAS;02010086121120128;14/12/2012;15/01/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;93;2010;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;SOLUTIONS 2 GO DO BRASIL INDUSTRIA, COMERCIO E DISTRIBUICAO LTDA;12846;07.305.913/0001-65;AM;MANAUS
127 HOURS;127 HORAS;05010093738120136;25/04/2013;16/08/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;REINO UNIDO;NÃO SERIADA;94;2010;;OUTROS MERCADOS;SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
13 GHOSTS (2001);13 FANTASMAS (2001);02010091519320135;30/01/2013;22/02/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;91;2001;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;SOLUTIONS 2 GO DO BRASIL INDUSTRIA, COMERCIO E DISTRIBUICAO LTDA;12846;07.305.913/0001-65;AM;MANAUS
13 GOING ON 30;DE REPENTE 30;02010091519020131;30/01/2013;21/02/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;98;2004;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;SOLUTIONS 2 GO DO BRASIL INDUSTRIA, COMERCIO E DISTRIBUICAO LTDA;12846;07.305.913/0001-65;AM;MANAUS
15 ANOS DE SUCESSO;15 ANOS DE SUCESSO;02010092360820133;18/03/2013;02/04/2013;EXPIRADO;E1300000100000;VÍDEOMUSICAL;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;130,3;2012;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;WARNER MUSIC BRASIL LTDA.;734;42.470.112/0001-56;RJ;RIO DE JANEIRO
18 FINGERS OF DEATH;18 DEDOS DE VIOLÊNCIA;03010093072820139;28/03/2013;29/04/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;87;2006;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;RADIO E TELEVISAO RECORD S.A;251;60.628.369/0001-75;SP;SÃO PAULO
18 YO BLACK & LATINAS;NINFETAS NEGRAS E LATINAS;04010089588820137;08/01/2013;20/08/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;CANADÁ;NÃO SERIADA;88;2012;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
18 YO BLACK & LATINAS;NINFETAS NEGRAS E LATINAS;05010086628920127;18/12/2012;23/09/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;86;2012;;OUTROS MERCADOS;SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
18 YO GANGBANG;GANGBANG DAS NINFETAS;05010084575920121;19/10/2012;14/08/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;86;2012;;OUTROS MERCADOS;SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
18 YO GANGBANG;GANGBANG DAS NINFETAS;04010087010920120;19/12/2012;23/12/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;86;2012;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
18 YO POV SEX;NINFETAS P.O.V;04010094902820137;11/06/2013;07/10/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;CANADÁ;NÃO SERIADA;86;2012;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
18 YO SHLONG EATERS;NINFETAS GULOSAS;04010085300020125;21/11/2012;05/12/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;CANADÁ;NÃO SERIADA;86;2012;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
18 YO SHLONG EATERS;NINFETAS GULOSAS;05010081399620120;25/09/2012;25/09/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;90;2012;;OUTROS MERCADOS;SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
180º SOUTH;180º SOUTH;04010084509420121;17/10/2012;08/03/2013;EXPIRADO;E1300000100000;DOCUMENTÁRIO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;90;2010;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);50;00.811.990/0001-48;RJ;RIO DE JANEIRO
18TEEN PANTY RAIDERS;JOVENS TIRAM A ROUPA;04010080734920125;29/08/2012;04/07/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;CANADÁ;NÃO SERIADA;82;2012;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
18TEEN PANTY RAIDERS;ADOLESCENTES TIRAM A ROUPA;05010093741820135;25/04/2013;10/10/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;82;2011;;OUTROS MERCADOS;SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
19 YO SEX ADDICTS;MENINIHAS SAFADAS;04010092204820135;15/03/2013;20/08/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;CANADÁ;NÃO SERIADA;86;2012;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
19 YO SEX ADDICTS;MENINIHAS SAFADAS;05010090518820134;15/01/2013;27/08/2013;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;86;2012;;OUTROS MERCADOS;SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
