TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
ALMINO AFFONSO, POR ELE MESMO;B2300285800000;14/07/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;55;;2023;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;FUND PE ANCHIETA CENTRO PAULISTA RADIO E TV EDUCATIVAS;61.914.891/0001-86;SP;SAO PAULO
ALOK EM COPACABANA  - MELHORES MOMENTOS;B2300344600000;16/08/2023;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;20;;2023;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
ALTA ESTIMA;B2300319100000;03/08/2023;DEFERIDO;REALITY-SHOW;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;359,4;8;2023;2023;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;INFFINITO ENTRETENIMENTO E COMUNICAÇÕES LTDA;13.188.290/0001-90;RJ;RIO DE JANEIRO
ALTA PATENTE - CT;B2300031200000;24/01/2023;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,3;;2022;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DECK PRODUÇÕES ARTÍSTICAS LTDA;30.253.090/0001-93;RJ;RIO DE JANEIRO
ALTA PERFORMANCE;B2300153500000;19/04/2023;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;1080;45;2023;2023;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;TUNNA ENTRETENIMENTO E AUDIOVISUAL LTDA;14.807.981/0001-98;RS;NOVO HAMBURGO
ALTAS HORAS;B2300001700000;03/01/2023;DEFERIDO;PROGRAMA DE AUDITÓRIO ANCORADO POR APRESENTADOR;;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;4590;51;2023;2023;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
ALUCINADOS VOL. 01 - AO VIVO EM SÃO BERNARDO DO CAMPO/SP;B2300067600000;24/02/2023;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;96;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;N.R. PRODUCAO MUSICAL - EIRELI;05.742.236/0001-17;SP;SAO PAULO
ALÉM DA FUMAÇA - O QUE O SISTEMA ESCONDE DE VOCÊ;B2300452600000;16/10/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;50,3;;2023;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;ANDRE LUIS DA SILVA MAROUCO;07.728.220/0001-85;SP;SAO PAULO
ALÉM DO APOSENTO;B2300204800000;26/05/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;101;;2023;;SALAS DE EXIBIÇÃO;NÃO;B SIDE PRODUÇÃO DE VÍDEO LTDA - ME;07.867.455/0001-58;SP;SAO PAULO
ALÉM DO BEM E DO MAL;B2300452400000;16/10/2023;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,9;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;JOILSON TAFAREL DOS REIS;PESSOA FÍSICA;RS;PORTO ALEGRE
ALÉM DO PLACAR;B2300552700000;08/12/2023;DEFERIDO;JORNALÍSTICA;;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;1590;53;2023;2023;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CANAL AGROPLUS LTDA;50.782.490/0001-01;MT;CAMPO VERDE
ALÉM DO PLANO;B2300241100000;19/06/2023;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;200;5;2023;2023;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
ALÉM DO SEU PORTÃO;B2300538300000;05/12/2023;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
AMADEU;B2300491700000;03/11/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52,1;;2023;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;OLADA PRODUÇÕES AUDIOVISUAIS LTDA;14.637.918/0001-50;MG;BELO HORIZONTE
AMADOS ENCONTROS;B2300139500000;10/04/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;208;8;2023;2023;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;URSO FILMES LTDA;07.467.108/0001-38;PE;RECIFE
AMANHÃ;B2300266200000;03/07/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,3;;2023;;OUTROS MERCADOS;NÃO;S Q B PIMENTA;19.896.608/0001-74;BA;SALVADOR
AMANTE (CLIPE OFICIAL);B2300158600000;25/04/2023;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,1;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MAURÍCIO MARQUES DE ANDRADE;PESSOA FÍSICA;RS;PORTO ALEGRE
AMANTE DE VERÃO DA MINHA ESPOSA;B2300075500000;28/02/2023;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;31,4;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;J3 PRODUCOES LTDA;20.520.327/0001-00;SP;SAO PAULO
AMAR MACHUCA DEMAIS;B2300406200000;22/09/2023;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;19,2;;2023;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;NIRA COMUNICACAO, PRODUCAO E TREINAMENTO LTDA;42.764.242/0001-00;RJ;NITEROI
AMAR É A REVOLUÇÃO;B2300092700000;06/03/2023;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,2;;2023;;OUTROS MERCADOS;NÃO;MONICA CASAGRANDE MIRANDA TEIXEIRA;PESSOA FÍSICA;SP;MARILIA
AMARO: O COLÉGIO DA MEMÓRIA;B2300258500000;27/06/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;95,7;;2023;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;MATEUS RAMEH REIS DE ALMEIDA BRAGA;PESSOA FÍSICA;RJ;RIO DE JANEIRO
AMARÉ;B2300519500000;17/11/2023;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,6;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;HENRIQUE GARCIA RONCOLETTA;PESSOA FÍSICA;SP;JUNDIAI
AMAZING RIDERS;B2300561600000;14/12/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;210;6;2023;2023;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MARCOLINI FILMES EIRELI;05.260.263/0001-53;RJ;RIO DE JANEIRO
AMAZONIA SEM GARIMPO;B2300086200000;02/03/2023;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;6,8;;2023;;OUTROS MERCADOS;NÃO;CANOA PRODUCAO CINEMATOGRAFICA LTDA;31.339.448/0001-68;RJ;RIO DE JANEIRO
AMAZONITA;B2300037600000;30/01/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;182;26;2023;2023;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GIROS PROJETOS AUDIOVISUAIS LTDA;04.661.796/0001-84;RJ;RIO DE JANEIRO
AMAZÔNIA AZUL;B2300310800000;28/07/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PRODUTORA RIO DE ARTE E CULTURA LTDA;24.121.437/0001-41;RJ;RIO DE JANEIRO
AMAZÔNIA REAL;B2300101700000;13/03/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;29;;2022;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;CAROLINA AUGUSTO MONGE FERNANDES LTDA;14.238.595/0001-22;AM;MANAUS
AMAZÔNIAS, UM MANIFESTO;B2300286900000;14/07/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;61,6;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;SERVICO SOCIAL DO COMERCIO - SESC - ADMINISTRACAO REGIONAL NO ESTADO DE SAO PAULO;03.667.884/0001-20;SP;SAO PAULO
AMEI GAMEI;B2300453800000;17/10/2023;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,6;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;FERNANDO DA SILVA REZENDE;PESSOA FÍSICA;RJ;RIO DE JANEIRO
AMEI TE VER;B2300310200000;27/07/2023;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;;2023;;OUTROS MERCADOS;NÃO;ARICA PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA ME;22.667.716/0001-80;SP;SAO PAULO
AMERYKA;B2300365100000;25/08/2023;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;120;;2023;;SALAS DE EXIBIÇÃO;NÃO;LEBEN 108 PRODUTORA DE FILMES LTDA;12.709.052/0001-10;MG;BELO HORIZONTE
AMIGA TALARICA;B2300380200000;05/09/2023;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;69,3;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PAULA CRISTINA MANN EIRELI;21.942.299/0001-73;SP;SAO PAULO
AMIGAS;B2300334600000;10/08/2023;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;14,9;;2023;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;ELCHRISAZ PRODUÇÕES LTDA- ME;28.012.640/0001-30;RJ;RIO DE JANEIRO
AMIGOS COLORIDOS;B2300011700000;13/01/2023;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;37,3;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DOCE DE LEITE FILMES LTDA;31.381.274/0001-00;SP;SAO PAULO
AMIGS2;B2300431600000;02/10/2023;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,5;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PENEIRA MUSICAL LTDA;45.911.632/0001-45;RJ;RIO DE JANEIRO
AMILTON MELO - ÍDOLO DE TODOS;B2300530100000;28/11/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;74,9;;2023;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;VINICIUS AUGUSTO DE PAULA SOARES LTDA;19.896.557/0001-80;CE;FORTALEZA
AMO TE IMENSO;B2300526900000;23/11/2023;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;87,7;;2023;;SALAS DE EXIBIÇÃO;SIM;CAPURI FILMES PRODUCOES LTDA;26.694.889/0001-48;RJ;RIO DE JANEIRO
AMOR BY NIGHT;B2300309700000;27/07/2023;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;19,1;;2023;;SALAS DE EXIBIÇÃO;NÃO;FILMES DE MARTE LTDA;35.188.318/0001-22;PE;RECIFE
AMOR DE FIM DE NOITE;B2300577100000;26/12/2023;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,9;;2019;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MAINSTREET 1999 RECORDS GRAVADORA E EDITORA LTDA;37.582.381/0001-74;RJ;RIO DE JANEIRO
AMOR DE LAÇO;B2300042000000;01/02/2023;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,0;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;KEVIN PRODUÇÕES ARTÍSTICAS EIRELI;34.562.972/0001-91;RJ;DUQUE DE CAXIAS
AMOR DOS AREAIS - DARLAN, MUMUZINHO;B2300296300000;24/07/2023;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,1;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DECK PRODUÇÕES ARTÍSTICAS LTDA;30.253.090/0001-93;RJ;RIO DE JANEIRO
AMOR E FÉ;B2300352900000;22/08/2023;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,8;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GR SHOWS PRODUÇÕES ARTÍSTICAS;23.276.383/0001-20;SP;SAO PAULO
AMOR FDP;B2300049500000;06/02/2023;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1,9;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;LUANA CRISTINE DE OLIVEIRA;PESSOA FÍSICA;SP;TABAPUA
AMOR IMPOSSÍVEL;B2300398800000;18/09/2023;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ORPHEUS PRODUÇÕES CULTURAIS LTDA.;04.429.146/0001-08;SP;SAO PAULO
AMOR PERFEITO;B2300091900000;06/03/2023;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;7245;161;2023;2023;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
AMOR REBELDE;B2300240900000;19/06/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;77,6;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SIM;ESTÚDIO GIZ PRODUÇÕES LTDA. - ME;19.457.687/0001-17;RJ;RIO DE JANEIRO
AMOR VOCÊ E EU - DARLAN, MARVVILA;B2300094600000;07/03/2023;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,7;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DECK PRODUÇÕES ARTÍSTICAS LTDA;30.253.090/0001-93;RJ;RIO DE JANEIRO
AMOR À SABEDORIA;B2300144700000;12/04/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;79,4;;2023;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;CIRCULO FILMES E ESTUDIO CINEMATOGRAFICO LTDA;24.212.345/0001-77;TO;PALMAS
AMOR, AVENTURA E MÚSICA;B2300014000000;16/01/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;97,1;14;2022;2022;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;KIMBERLY ANAHI ARCE NEVES;PESSOA FÍSICA;SC;JOINVILLE
AMORES;B2300274800000;06/07/2023;DEFERIDO;ANIMAÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,7;;2023;;OUTROS MERCADOS;NÃO;MARCELO AUGUSTO COELHO CARVALHO;PESSOA FÍSICA;RS;GUAIBA
AMORES PANDEMICOS;B2300026500000;24/01/2023;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;45,8;;2022;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;FARIA E VASCONCELOS LTDA;86.900.214/0001-30;RJ;RIO DE JANEIRO
AMÉRICA;B2300472100000;25/10/2023;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;12180;203;2005;2005;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
ANA;B2300490200000;01/11/2023;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3;;2023;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;JEMASTE FILMES LTDA;29.233.522/0001-15;RJ;RIO DE JANEIRO
ANA ROSA;B2300466100000;20/10/2023;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,9;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;HEAD MEDIA PRODUCAO, EDICAO E DISTRIBUICAO MUSICAL LTDA. ME;24.623.386/0001-56;SP;SAO PAULO
ANACLETO, O BALÃO;B2300581600000;28/12/2023;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12,2;;2023;;SALAS DE EXIBIÇÃO;NÃO;SPUTNIK STUDIO ILUSTRAÇÃO E ARTES GRÁFICAS LTDA;05.503.379/0001-76;PR;CURITIBA
ANANDA PAIXÃO - BARMAN;B2300269600000;04/07/2023;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,2;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GUERREIRA - ENTRETENIMENTO, EDICAO E ASSESSORIA MUSICAL LTDA;36.765.262/0001-94;DF;BRASILIA
ANATHOFAGIA;B2300296800000;24/07/2023;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;20;;2023;;SALAS DE EXIBIÇÃO;NÃO;GUILHERME D CARLOTTO;34.851.301/0001-40;RS;GRAVATAI
ANCESTRALIDADES;B2300051400000;08/02/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;936;6;2022;2022;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;NEWCO PROGRAMADORA E PRODUTORA DE COMUNICACAO LTDA.;04.334.366/0001-58;SP;SAO PAULO
ANDANDO NAS NUVENS;B2300496100000;07/11/2023;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;11820;197;1999;1999;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
ANDANTE - 3ª TEMPORADA;B2300097400000;08/03/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;344,9;13;2023;2023;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ALESSANDRO DE FARIAS GUEDES ME;13.273.176/0001-69;PE;RECIFE
ANDANÇA - OS ENCONTROS E AS MEMÓRIAS DE BETH CARVALHO;B2300008100000;10/01/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;112,9;;2022;;SALAS DE EXIBIÇÃO;NÃO;TV ZERO CINEMA LTDA;03.360.320/0001-40;RJ;RIO DE JANEIRO
ANDAR 14;B2300110300000;19/03/2023;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,0;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;NINE COMUNICAÇÃO E MARKETING - LTDA;39.382.108/0001-21;SP;RIBEIRAO PIRES
ANDAR DE BIKE NO OUTONO;B2300446700000;10/10/2023;DEFERIDO;ANIMAÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,7;;2023;;VIDEO DOMÉSTICO;NÃO;M. M. PRODUCOES ARTISTICAS LTDA – ME / PEQUENA MARI PRODUÇÕES;20.229.013/0001-44;PR;CURITIBA
ANDES EXTREMO;B2300041400000;01/02/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;267,3;6;2022;2023;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CANVAS 24P FILMES LTDA.;05.606.825/0001-78;SP;SAO PAULO
ANDRE MATOS - MAESTRO DO ROCK - EPISÓDIO 2;B2300147200000;14/04/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;135,2;;2023;;SALAS DE EXIBIÇÃO;NÃO;ANDERSON JOSE BELLINI DE ARAUJO;PESSOA FÍSICA;SP;SAO PAULO
ANDRÉ CRISTOVAM;B2300389400000;13/09/2023;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52;;2022;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;SERVICO SOCIAL DO COMERCIO - SESC - ADMINISTRACAO REGIONAL NO ESTADO DE SAO PAULO;03.667.884/0001-20;SP;SAO PAULO
ANDY WARHOL, FLUORESCENTE;B2300518600000;17/11/2023;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;43,7;;2023;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;SABBATICAL ENTERTAINMENT BRASIL PRODUÇÕES AUDIOVISUAIS LTDA.;30.580.227/0001-14;SP;SAO PAULO
