TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
A DÍVIDA DA VIDA;B0400108900000;05/10/2004;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;50;1;1992;1992;INDEFINIDO;NÃO;SAGRES PRODUÇÃO E DISTRIBUIÇÃO DE AUDIOVISUAIS LTDA;97.395.750/0001-41;RJ;RIO DE JANEIRO
A HISTÓRIA REAL;B0400091600000;23/07/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;1;2001;2001;INDEFINIDO;NÃO;CINESOLAR FILMES LTDA;00.514.960/0001-70;SP;SAO PAULO
A JANELA ABERTA;B0400066100000;16/03/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;10;;2002;;INDEFINIDO;NÃO;O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.;67.431.718/0001-03;SP;COTIA
A LASANHA ASSASSINA;B0400090800000;26/05/2004;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;8;1;2002;2002;INDEFINIDO;NÃO;ALEXANDRA MACHADO DE SÁ;PESSOA FÍSICA;SP;SAO PAULO
A MAGIA PERCURSSIVA DOS TAMBORES-DE-CRIOULA DO MARANHÃO;B0400129100000;06/10/2004;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;15;1;2001;2001;INDEFINIDO;NÃO;VM DA SILVA TORRES PRODUÇÕES;02.852.868/0001-45;MA;SAO LUIS
A MARVARDA CARNE;B0400103600000;06/07/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;80;1;1985;1985;INDEFINIDO;NÃO;TATU FILMES LTDA;47.095.641/0001-30;SP;SAO PAULO
A MENINA VALENTE;B0400093300000;03/06/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;6;1;2003;2003;INDEFINIDO;NÃO;IMAGEM ESSENCIAL PRODUÇÕES CULTURAIS LTDA;05.135.030/0001-29;SP;SAO PAULO
A MULHER DIABA;B0400098500000;22/06/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;40;1;1980;1980;INDEFINIDO;NÃO;SATURNA PRODUÇÕES ARTÍSTICAS LTDA.;31.447.584/0001-71;RJ;RIO DE JANEIRO
A PESSOA É PARA O QUE NASCE;B0400131700000;08/10/2004;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;83;1;2004;2004;INDEFINIDO;NÃO;TV ZERO PRODUÇÕES AUDIOVISUAIS LTDA;31.337.942/0001-93;RJ;RIO DE JANEIRO
A RAINHA DIABA;B0400135400000;19/10/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;99;1;1974;1974;INDEFINIDO;NÃO;PRODUÇÕES CINEMATOGRÁFICAS R F FARIAS LTDA;33.392.895/0001-06;RJ;RIO DE JANEIRO
ABACAXI AZUL;B0400162800000;13/12/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;1;1944;1944;INDEFINIDO;NÃO;CINÉDIA ESTUDIOS CINEMATOGRÁFICOS LTDA;33.603.093/0001-06;RJ;RIO DE JANEIRO
ABRACADABRA (PÉ DE CABRA);B0300046000000;11/08/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;85;;2003;;SALAS DE EXIBIÇÃO;NÃO;DILER & ASSOCIADOS LTDA;00.291.470/0001-51;RJ;RIO DE JANEIRO
ACESSO LIBERADO;B0400067700000;18/03/2004;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;1;8;2001;2001;INDEFINIDO;NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
ACQUARIA;B0400152400000;29/11/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;103;1;2003;2003;INDEFINIDO;NÃO;SPECTRA MIDIA PRODUÇÕES LTDA;03.380.530/0001-09;SP;SAO PAULO
ADIVINHA ESSA...;B0400072100000;02/04/2004;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;2;4;1999;1999;INDEFINIDO;NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
ADÁGIO AO SOL;B0400050600000;08/01/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;;2000;;INDEFINIDO;NÃO;VERONA FILMES LTDA;33.714.593/0001-07;RJ;RIO DE JANEIRO
AFINANDO A LÍNGUA;B0400094400000;01/07/2004;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;30;27;2002;2002;INDEFINIDO;NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
AFINANDO A LÍNGUA;B0400094300000;08/06/2004;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;30;13;2004;2004;INDEFINIDO;NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
AGUENTA FIRME, ISIDORO;B0400171700000;22/12/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;1;1951;1951;INDEFINIDO;NÃO;CINÉDIA ESTUDIOS CINEMATOGRÁFICOS LTDA;33.603.093/0001-06;RJ;RIO DE JANEIRO
ALDEIA;B0400061300000;25/02/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13;;2000;;INDEFINIDO;NÃO;PIOLI PRODUÇÕES AUDIOVISUAIS SS LTDA.;04.477.047/0001-00;PR;CURITIBA
ALELUIA GRETCHEN;B0400067100000;17/03/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;118;;1976;;INDEFINIDO;NÃO;USINA DE KYNO LTDA - ME;76.421.049/0002-60;RJ;RIO DE JANEIRO
ALIMENTE-SE BEM POR R$1,00;B0400079400000;16/04/2004;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;1;97;2004;2004;INDEFINIDO;NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
ALIMENTE-SE BEM POR R$1,00;B0400105200000;26/08/2004;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;2;12;2004;2004;INDEFINIDO;NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
ALMA DE MULHER;B0400159900000;07/12/2004;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;48;1;1998;1998;INDEFINIDO;NÃO;KINOFILMES PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA;01.464.291/0001-31;RJ;RIO DE JANEIRO
ALMA DO OSSO, A;B0400104300000;20/07/2004;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;74;1;2004;2004;INDEFINIDO;NÃO;CINCO EM PONTO LTDA ME;04.255.207/0001-68;MG;NOVA LIMA
ALMA E CORPO DE UMA RAÇA;B0400161400000;07/12/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;86;1;1936;1936;INDEFINIDO;NÃO;CINÉDIA ESTUDIOS CINEMATOGRÁFICOS LTDA;33.603.093/0001-06;RJ;RIO DE JANEIRO
ALMOÇO EXECUTIVO;B0400068900000;04/08/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;14;;1995;;INDEFINIDO;NÃO;DEZENOVE SOM E IMAGENS PRODUÇÕES LTDA - EPP;66.876.707/0001-74;SP;SAO PAULO
ALÔ. ALÔ. CARNAVAL!;B0400102300000;14/07/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;75;1;1936;1936;INDEFINIDO;NÃO;CINÉDIA ESTUDIOS CINEMATOGRÁFICOS LTDA;33.603.093/0001-06;RJ;RIO DE JANEIRO
AMADAS E VIOLENTADAS;B0400108200000;11/11/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;85;1;1975;1975;INDEFINIDO;NÃO;DACAR PRODUÇÕES CINEMATOGRÁFICAS LTDA;43.562.651/0001-88;SP;SAO PAULO
AMAR...;B0400088000000;08/10/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;23;1;1997;1997;INDEFINIDO;NÃO;CARLOS ALBERTO MENDES GREGORIO;PESSOA FÍSICA;RJ;RIO DE JANEIRO
AMIGAS INSEPARÁVEIS;B0400078600000;13/04/2004;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;1;2003;2003;INDEFINIDO;NÃO;WTF DISTRIBUIDORA LTDA.;04.729.284/0001-02;SP;POA
AMIGO INVISÍVEL, O;B0400051700000;12/01/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;74;;2004;;INDEFINIDO;NÃO;ESTÚDIO, PESQUISA E CRIAÇÕES ARTÍSTICAS LTDA;30.261.564/0001-49;RJ;RIO DE JANEIRO
AMÉRICA DO SEXO;B0400110600000;26/08/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;80;1;1973;1973;INDEFINIDO;NÃO;CYBELE SILVA PALACIOS;PESSOA FÍSICA;SP;SAO PAULO
AMÉRIKA;B0400081500000;29/04/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;8;1;1979;1979;INDEFINIDO;NÃO;SAGRES PRODUÇÃO E DISTRIBUIÇÃO DE AUDIOVISUAIS LTDA;97.395.750/0001-41;RJ;RIO DE JANEIRO
ANAL COM ACESSÓRIOS;B0400156500000;08/12/2004;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;1;2002;2002;INDEFINIDO;NÃO;WTF DISTRIBUIDORA LTDA.;04.729.284/0001-02;SP;POA
ANAL COM ACESSÓRIOS # 2;B0400156600000;08/12/2004;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;1;2003;2003;INDEFINIDO;NÃO;WTF DISTRIBUIDORA LTDA.;04.729.284/0001-02;SP;POA
ANAL COM ACESSÓRIOS # 3;B0400156700000;08/12/2004;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;1;2004;2004;INDEFINIDO;NÃO;WTF DISTRIBUIDORA LTDA.;04.729.284/0001-02;SP;POA
ANAL EXTREMO;B0400151500000;30/11/2004;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;1;2003;2003;INDEFINIDO;NÃO;WTF DISTRIBUIDORA LTDA.;04.729.284/0001-02;SP;POA
ANIMANDO;B0300020300000;18/11/2004;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13;;1983;;INDEFINIDO;NÃO;ANIMANDO PRODUÇÕES ARTÍSTICAS LTDA.;31.525.918/0001-88;RJ;RIO DE JANEIRO
ANINHA VAI À PRAIA;B0400073500000;05/04/2004;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;1;;1999;;INDEFINIDO;NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
ANJO DO LODO;B0400102500000;14/07/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;63;1;1951;1951;INDEFINIDO;NÃO;CINÉDIA ESTUDIOS CINEMATOGRÁFICOS LTDA;33.603.093/0001-06;RJ;RIO DE JANEIRO
ANO 1;B0400061400000;25/02/2004;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;14;;2003;;INDEFINIDO;NÃO;PRODUTORA DE CINEMA E FILMES ASSOCIADOS LTDA.;01.648.742/0001-90;SP;SAO PAULO
AO SUL DO PARAÍSO;B0300019200000;22/06/2004;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;89;;1998;;INDEFINIDO;NÃO;LM STEIN LTDA - ME;00.659.237/0001-89;SP;SAO PAULO
APRENDENDO A LIDAR COM GENTE;B0400140500000;05/11/2004;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;25;1;2004;2004;INDEFINIDO;NÃO;SPAGHETTI FILMES LTDA;05.751.454/0001-18;RS;CAXIAS DO SUL
ARAUCÁRIA: MEMÓRIA DA EXTINÇÃO, A;B0400069600000;24/03/2004;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;29;;1981;;INDEFINIDO;NÃO;USINA DE KYNO LTDA - ME;76.421.049/0002-60;RJ;RIO DE JANEIRO
ARTUROS, OS;B0400126800000;16/09/2004;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;60;1;2003;2003;INDEFINIDO;NÃO;KINOFILMES PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA;01.464.291/0001-31;RJ;RIO DE JANEIRO
ARUANÃ;B0400161500000;07/12/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;87;1;1938;1938;INDEFINIDO;NÃO;CINÉDIA ESTUDIOS CINEMATOGRÁFICOS LTDA;33.603.093/0001-06;RJ;RIO DE JANEIRO
AS DEUSAS;B0400105300000;03/08/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;91;1;1972;1972;INDEFINIDO;NÃO;ANTONIO POLO GALANTE;PESSOA FÍSICA;SC;ITAPEMA
AS MENINAS;B0400052400000;06/12/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;92;;1995;;INDEFINIDO;NÃO;YPEARTS AUDIOVISUAL LTDA;00.101.698/0001-31;RJ;RIO DE JANEIRO
AS MULHERES QUE FAZEM DIFERENTE;B0400136400000;19/10/2004;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;104;1;1974;1974;INDEFINIDO;NÃO;COOPERAUDIO- VISUAL-COOPERATIVA DE PROFISSIONAIS DE CINEMA E TELEVISÃO LTDA.;03.451.038/0001-79;RJ;RIO DE JANEIRO
AS PATRICINHAS;B0400155200000;08/12/2004;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;1;2002;2002;INDEFINIDO;NÃO;WTF DISTRIBUIDORA LTDA.;04.729.284/0001-02;SP;POA
AS PATRICINHAS # 2;B0400155300000;08/12/2004;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;100;1;2002;2002;INDEFINIDO;NÃO;WTF DISTRIBUIDORA LTDA.;04.729.284/0001-02;SP;POA
AS PATRICINHAS # 3;B0400155400000;08/12/2004;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;1;2002;2002;INDEFINIDO;NÃO;WTF DISTRIBUIDORA LTDA.;04.729.284/0001-02;SP;POA
AS PATRICINHAS # 4;B0400155500000;08/12/2004;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;1;2002;2002;INDEFINIDO;NÃO;WTF DISTRIBUIDORA LTDA.;04.729.284/0001-02;SP;POA
AS PATRICINHAS # 5;B0400155600000;08/12/2004;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;1;2002;2002;INDEFINIDO;NÃO;WTF DISTRIBUIDORA LTDA.;04.729.284/0001-02;SP;POA
AS PATRICINHAS # 6;B0400155700000;08/12/2004;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;1;2002;2002;INDEFINIDO;NÃO;WTF DISTRIBUIDORA LTDA.;04.729.284/0001-02;SP;POA
AS PATRICINHAS # 7;B0400155800000;08/12/2004;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;1;2003;2003;INDEFINIDO;NÃO;WTF DISTRIBUIDORA LTDA.;04.729.284/0001-02;SP;POA
AS TRANÇAS DE MARIA;B0400061800000;27/02/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;85;;1994;;INDEFINIDO;NÃO;TIETÊ PRODUÇÕES CINEMATOGRÁFICAS LTDA.;96.274.915/0002-45;RJ;RIO DE JANEIRO
ASSALTARAM A GRAMÁTICA;B0400147700000;02/12/2004;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13;1;1984;1984;INDEFINIDO;NÃO;NOVA ERA PRODUÇÕES DE ARTE LTDA.;29.415.130/0001-77;RJ;RIO DE JANEIRO
ASSALTO AO TREM PAGADOR, O;B0400070900000;29/03/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;98;;1962;;INDEFINIDO;NÃO;PRODUÇÕES CINEMATOGRÁFICAS R F FARIAS LTDA;33.392.895/0001-06;RJ;RIO DE JANEIRO
ASSIM ERA A PORNO CHANCHADA;B0400134000000;19/10/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;102;1;1978;1978;INDEFINIDO;NÃO;COOPERAUDIO- VISUAL-COOPERATIVA DE PROFISSIONAIS DE CINEMA E TELEVISÃO LTDA.;03.451.038/0001-79;RJ;RIO DE JANEIRO
ATELIÊ DE LUZIA - ARTE RUPESTRE NO BRASIL, O;B0400081000000;21/12/2004;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;80;1;2003;2003;INDEFINIDO;NÃO;CITIZENCRANE - PRODUCOES CINEMATOGRAFICAS LTDA;03.675.713/0001-43;SP;SAO PAULO
ATM DO C... PARA A BOCA # 1;B0400149900000;30/11/2004;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;100;1;2004;2004;INDEFINIDO;NÃO;WTF DISTRIBUIDORA LTDA.;04.729.284/0001-02;SP;POA
ATM DO C... PARA A BOCA # 2;B0400150000000;30/11/2004;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;1;2004;2004;INDEFINIDO;NÃO;WTF DISTRIBUIDORA LTDA.;04.729.284/0001-02;SP;POA
ATÉ A ÚLTIMA GOTA!;B0400158500000;08/12/2004;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;1;2004;2004;INDEFINIDO;NÃO;WTF DISTRIBUIDORA LTDA.;04.729.284/0001-02;SP;POA
ATÉ QUE A VIDA NOS SEPARE;B0400055300000;03/02/2004;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;110;;1998;;INDEFINIDO;NÃO;ZARAGOZA PRODUÇÕES AUDIOVISUAIS LTDA.;01.739.842/0001-22;SP;SAO PAULO
