TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
24 HORAS PARA REDECORAR – 2ª TEMPORADA;B2200401100000;21/10/2022;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;375,9;8;2022;2022;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CASA DE VÍDEO E CRIAÇÃO LTDA;63.053.185/0001-12;SP;SAO PAULO
25 ANOS DE HISTÓRIAS;B2200320000000;30/08/2022;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2;;2022;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
25 ANOS DE HISTÓRIAS;B2200320700000;31/08/2022;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;50;25;2022;2022;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
25 ANOS DE SURFE NA POROROCA;B2200444300000;24/11/2022;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;25;;2022;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
424;B2200404200000;25/10/2022;DEFERIDO;JORNALÍSTICA;;COMUM;SERIADA DE DURAÇÃO INDETERMINADA;2160;24;2022;2022;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MÍDIA DO BRASIL COMUNICAÇÕES, SERVIÇOS DE TELEVISÃO LTDA;71.841.282/0001-06;SP;SAO PAULO
4K CAST;B2200399200000;20/10/2022;DEFERIDO;JORNALÍSTICA;;COMUM;SERIADA DE DURAÇÃO INDETERMINADA;390;13;2022;2022;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MÍDIA DO BRASIL COMUNICAÇÕES, SERVIÇOS DE TELEVISÃO LTDA;71.841.282/0001-06;SP;SAO PAULO
4PLAYERS;B2200063100000;14/02/2022;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;17,1;;2022;;OUTROS MERCADOS;NÃO;INSTITUTO QUERO;10.227.433/0001-38;SP;SANTOS
4ª ONDA - O IMPACTO DA PANDEMIA NA SAÚDE MENTAL;B2200360100000;22/09/2022;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;44,1;;2022;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;TIAGO FERREIRA FERNANDES GARCIA;PESSOA FÍSICA;RJ;RIO DE JANEIRO
5 ESTRELAS;B2200453900000;01/12/2022;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,7;;2022;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BEST PRODUCOES ARTISTICAS LTDA;24.809.258/0001-00;GO;FORMOSA
5 MINUTINHOS;B2200378900000;07/10/2022;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,6;;2022;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PEDRO QUEVEDO CENCI;PESSOA FÍSICA;GO;FORMOSA
50 ANOS DE BODYBOARD;B2200154600000;20/04/2022;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;55;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
50 ANOS DE NATIVISMO;B2200413900000;07/11/2022;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;234;9;2022;2022;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;EMPRESA CINEMATOGRAFICA PAMPEANA LTDA;00.613.962/0001-16;RS;PORTO ALEGRE
50 ANOS EM CENA;B2200498900000;27/12/2022;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;55;;2022;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BAHIA VISUAL PRODUCOES E SERVICOS LTDA;25.278.158/0001-59;BA;SALVADOR
50 ML DE SAUDADE;B2200405300000;25/10/2022;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,3;;2022;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GUILHERME DE PAULA PERES SCHIRMER DE BEM;PESSOA FÍSICA;DF;BRASILIA
50 POR CENTO;B2200192100000;17/05/2022;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,2;;2022;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;NA PRODUCOES ARTISTICAS LTDA;30.196.244/0001-52;GO;GOIANIA
50 TONS DE PINGA - TOTÔ DE BABALONG;B2200483800000;15/12/2022;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,1;;2021;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;HEITOR ALENCAR PINTO;PESSOA FÍSICA;DF;BRASILIA
5X BRASIL;B2200435500000;21/11/2022;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;210;7;2022;2022;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;FILMES DO EQUADOR LTDA.;73.619.637/0001-34;RJ;RIO DE JANEIRO
69 TONS DE PICA;B2200505800000;30/12/2022;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120,6;;2015;;OUTROS MERCADOS;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
69 TONS DE PICA 2;B2200505900000;30/12/2022;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;121,4;;2018;;OUTROS MERCADOS;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
69 TONS DE PICA 3;B2200506000000;30/12/2022;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;109,3;;2020;;OUTROS MERCADOS;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
7 CORTES DE CABELO NO CONGO.;B2200370800000;03/10/2022;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90,0;;2022;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;COEVOS FILMES LTDA;27.527.464/0001-07;RJ;RIO DE JANEIRO
7 DENÚNCIAS: AS CONSEQUÊNCIAS DO CASO COVID-19;B2200114800000;21/03/2022;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;114,9;;2022;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;BRASIL PARALELO ENTRETENIMENTO E EDUCAÇÃO S/A;25.446.930/0001-02;SP;SAO PAULO
8 BILHÕES: SOMOS TODOS RESPONSÁVEIS;B2200495300000;21/12/2022;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;29,1;;2022;;SALAS DE EXIBIÇÃO;NÃO;CAMINHOS IGUAIS PRODUÇÕES ARTÍSTICAS LTDA;39.791.195/0001-70;SP;SAO PAULO
8 PRESIDENTES 1 JURAMENTO - A HISTÓRIA DE UM TEMPO PRESENTE (SÉRIE);B2200239300000;21/06/2022;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;180;5;2022;2022;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;ELIMAR PRODUÇÕES ARTÍSTICAS LTDA;28.026.565/0001-67;RJ;RIO DE JANEIRO
A ARTE ALIMENTA A VIDA;B2200462800000;08/12/2022;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13;;2022;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
A ARTE DE SE REINVENTAR;B2200272500000;18/07/2022;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;71,7;;2022;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;CAPIVARA FILMES PRODUÇÕES ARTÍSTICAS LTDA;11.874.028/0001-74;RJ;RIO DE JANEIRO
A ARTE ESTÁ NOS OLHOS DE QUEM VÊ;B2200133500000;04/04/2022;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,2;;2022;;OUTROS MERCADOS;NÃO;LAURA SENA PENALVA DE SOUZA;PESSOA FÍSICA;BA;EUNAPOLIS
A BALADA DE TIM BERNARDES;B2200394400000;14/10/2022;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;6,2;;2022;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;DJAM INFORMACAO E COMUNICACAO LTDA;07.689.655/0001-68;SP;SAO PAULO
A BANDA DOS CORAÇÕES PARTIDOS - AO VIVO;B2200269500000;14/07/2022;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;54,3;;2022;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;ROLIMÃ FILMES E VÍDEOS LTDA;29.469.987/0001-70;SE;ARACAJU
A BELEZA DE ROSE;B2200195900000;18/05/2022;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;20,1;;2022;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ARGUMENTO LTDA;29.373.466/0001-14;CE;MERUOCA
A BOLA NÃO PARA;B2200397700000;19/10/2022;DEFERIDO;JORNALÍSTICA;;COMUM;SERIADA DE DURAÇÃO INDETERMINADA;360;12;2022;2022;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MÍDIA DO BRASIL COMUNICAÇÕES, SERVIÇOS DE TELEVISÃO LTDA;71.841.282/0001-06;SP;SAO PAULO
A BUSCA DO EU E O SILÊNCIO;B2200363400000;27/09/2022;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;20;;2022;;SALAS DE EXIBIÇÃO;NÃO;BEIJA FLOR FILMES LTDA;04.952.911/0001-70;PR;CURITIBA
A CAIXA DE LÁZARO;B2200043000000;31/01/2022;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15,1;;2022;;NENHUMA DAS OPÇÕES;NÃO;CABORE PRODUTORES ASSOCIADOS LTDA;25.094.170/0001-03;RN;NATAL
A CARNE E FRACA;B2200388700000;11/10/2022;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;97,8;;2017;;OUTROS MERCADOS;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
A CARTOMANTE;B2200090000000;07/03/2022;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1,8;;2022;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BANANA FILMES LTDA.;34.514.282/0001-67;PR;CURITIBA
A CARTOMANTE;B2200369200000;30/09/2022;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;25;;2022;;SALAS DE EXIBIÇÃO;NÃO;GOLPE DE VISTA FILMES EIRELI;34.107.329/0001-78;SP;SAO PAULO
A CASA DAS BRASILEIRINHAS - TEMPORADA 10;B2200348500000;16/09/2022;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;242,5;4;2022;2022;OUTROS MERCADOS;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
A CASA DAS BRASILEIRINHAS - TEMPORADA 11;B2200348600000;16/09/2022;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;241,0;4;2022;2022;OUTROS MERCADOS;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
A CASA DAS BRASILEIRINHAS - TEMPORADA 12;B2200348700000;16/09/2022;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;246,1;4;2022;2022;OUTROS MERCADOS;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
A CASA DAS BRASILEIRINHAS - TEMPORADA 13;B2200348800000;16/09/2022;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;241,9;4;2022;2022;OUTROS MERCADOS;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
A CASA DAS BRASILEIRINHAS - TEMPORADA 14;B2200348900000;16/09/2022;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;242,6;4;2022;2022;OUTROS MERCADOS;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
A CASA DAS BRASILEIRINHAS - TEMPORADA 15;B2200349000000;16/09/2022;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;243;4;2022;2022;OUTROS MERCADOS;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
A CASA DAS BRASILEIRINHAS - TEMPORADA 16;B2200349200000;16/09/2022;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;299,6;5;2022;2022;OUTROS MERCADOS;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
A CASA DAS BRASILEIRINHAS - TEMPORADA 17;B2200349700000;16/09/2022;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;242,3;4;2022;2022;OUTROS MERCADOS;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
A CASA DAS BRASILEIRINHAS - TEMPORADA 18;B2200349800000;16/09/2022;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;298,9;5;2022;2022;OUTROS MERCADOS;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
A CASA DAS BRASILEIRINHAS - TEMPORADA 19;B2200349900000;16/09/2022;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;244,7;4;2022;2022;OUTROS MERCADOS;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
A CASA DAS BRASILEIRINHAS - TEMPORADA 20;B2200350000000;16/09/2022;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;456,7;5;2022;2022;OUTROS MERCADOS;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
A CASA DAS BRASILEIRINHAS - TEMPORADA 21;B2200350100000;16/09/2022;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;507,6;5;2022;2022;OUTROS MERCADOS;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
A CASA DAS BRASILEIRINHAS - TEMPORADA 22;B2200351100000;19/09/2022;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;315,2;4;2022;2022;OUTROS MERCADOS;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
A CASA DAS BRASILEIRINHAS - TEMPORADA 23;B2200351300000;19/09/2022;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;405,1;5;2022;2022;OUTROS MERCADOS;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
A CASA DAS BRASILEIRINHAS - TEMPORADA 9;B2200348400000;16/09/2022;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;SERIADA EM MÚLTIPLAS TEMPORADAS;241,7;4;2022;2022;OUTROS MERCADOS;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
