TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
ANA, A LIBERTINA;B0300045200000;13/11/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;93;;1975;;INDEFINIDO;NÃO;HERBERT RICHERS S.A.;33.377.870/0001-33;RJ;RIO DE JANEIRO
ANGELA;B0300035400000;05/10/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;92;;1951;;INDEFINIDO;NÃO;CINEMATOGRÁFICA VERA CRUZ LTDA.;59.119.800/0001-79;SP;BRAGANCA PAULISTA
ANJOS DA NOITE;B0300047100000;03/12/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;98;;1987;;INDEFINIDO;NÃO;BRAS FILMES LTDA;02.920.962/0001-94;SP;SAO PAULO
AO PONTO - INFORMAÇÃO DO JEITO QUE VOCÊ GOSTA;B0300013800000;29/05/2003;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;10;;2003;;INDEFINIDO;NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
APASSIONATA;B0300035500000;05/10/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;102;;1952;;INDEFINIDO;NÃO;CINEMATOGRÁFICA VERA CRUZ LTDA.;59.119.800/0001-79;SP;BRAGANCA PAULISTA
APOLÔNIO BRASIL, CAMPEÃO DA ALEGRIA;B0300008300000;31/03/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;117;;2002;;INDEFINIDO;NÃO;MAC COMUNICAÇÃO E PRODUÇÃO LTDA;40.426.918/0001-11;RJ;RIO DE JANEIRO
AS AMOROSAS;B0300035600000;05/10/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;107;;1968;;INDEFINIDO;NÃO;CINEMATOGRÁFICA VERA CRUZ LTDA.;59.119.800/0001-79;SP;BRAGANCA PAULISTA
ATROCIDADES MARAVILHOSAS;B0300027000000;28/08/2003;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;18;;2002;;INDEFINIDO;NÃO;URCA FILMES LTDA;05.256.465/0001-21;RJ;RIO DE JANEIRO
AZUELADOAZULAY;B0300048500000;10/12/2003;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;24;;2003;;INDEFINIDO;NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
BANDA DE IPANEMA-FOLIA DE ALBINO;B0300002400000;16/01/2003;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;86;;2002;;INDEFINIDO;NÃO;SHATER PRODUÇÕES ARTÍSTICAS LTDA;32.096.794/0001-25;RJ;RIO DE JANEIRO
BAR ESPERANÇA - O ÚLTIMO QUE FECHA;B0300030000000;05/09/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;126;;1983;;INDEFINIDO;NÃO;CPC CENTRO DE PRODUÇÀO E COMUNICAÇÃO LTDA.;42.592.741/0001-59;RJ;RIO DE JANEIRO
BMW VERMELHO;B0300023300000;20/08/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;20;;2000;;INDEFINIDO;NÃO;SEQUÊNCIA 1 LTDA;68.310.432/0001-32;SP;SAO PAULO
BRANCO,O;B0300020900000;04/08/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;22;;2000;;INDEFINIDO;NÃO;ZEPPELIN PRODUÇÕES DE CINEMA E TELEVISÃO LTDA.;94.100.302/0001-85;RS;PORTO ALEGRE
BURNING THE HOUSE;B0300001700000;10/01/2003;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;3;;2002;;INDEFINIDO;NÃO;O2 FILMES CURTOS LTDA;68.474.774/0001-98;SP;COTIA
BURNIN´LOVE - TOQUE BAHIA;B0300016300000;26/06/2003;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;23;;2003;;INDEFINIDO;NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
CAIÇARA;B0300035700000;05/10/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;100;;1950;;INDEFINIDO;NÃO;CINEMATOGRÁFICA VERA CRUZ LTDA.;59.119.800/0001-79;SP;BRAGANCA PAULISTA
CAMA DE GATO;B0300003000000;24/01/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;92;;2002;;INDEFINIDO;NÃO;A EXCEÇÃO E A REGRA PRODUÇÕES ARTÍSTICAS LTDA.;01.294.496/0001-16;SP;SAO PAULO
CAMINHO DAS NUVENS, O;B0300007900000;27/03/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;85;;2003;;SALAS DE EXIBIÇÃO;NÃO;FILMES DO EQUADOR LTDA.;73.619.637/0001-34;RJ;RIO DE JANEIRO
CANDINHO;B0300035800000;05/10/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;100;;1954;;INDEFINIDO;NÃO;CINEMATOGRÁFICA VERA CRUZ LTDA.;59.119.800/0001-79;SP;BRAGANCA PAULISTA
CANGACEIRO, O;B0300037100000;05/10/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;105;;1953;;INDEFINIDO;NÃO;CINEMATOGRÁFICA VERA CRUZ LTDA.;59.119.800/0001-79;SP;BRAGANCA PAULISTA
CARANDIRU;B0300006200000;13/03/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;144;;2003;;SALAS DE EXIBIÇÃO;NÃO;HECTOR BABENCO FILMES LTDA;46.848.701/0001-86;SP;SAO PAULO
CARANDIRU. DOC;B0300004300000;17/02/2003;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;55;;2003;;SALAS DE EXIBIÇÃO;NÃO;NEXUS CINEMA E VÍDEO LTDA;53.976.478/0001-18;SP;SAO PAULO
CARNAVAL D´ETE SAINT-ETIENNE;B0300048200000;09/12/2003;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;42;;1999;;INDEFINIDO;NÃO;PUBLYTAPE COMUNICAÇÃO LTDA;30.013.056/0001-41;RJ;RIO DE JANEIRO
CAROLINA;B0300031300000;08/09/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;;2003;;INDEFINIDO;NÃO;DISTRIBUIDORA INDEPENDENTE DE MÍDIAS PARA MÚSICA E VÍDEO LTDA;03.965.631/0001-33;SP;SAO PAULO
CELESTE & ESTRELA;B0300008200000;31/03/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;96;;2002;;INDEFINIDO;NÃO;BPP PRODUÇÕES AUDIOVISUAIS LTDA-ME;02.229.175/0001-09;BA;ITACARE
CHIC CHIC;B0300023500000;20/08/2003;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;3;;2003;;INDEFINIDO;NÃO;FILMES MAIS LTDA;03.435.290/0002-75;RJ;RIO DE JANEIRO
CIDADE DE DEUS;B0300002800000;24/01/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;130;;2002;;SALAS DE EXIBIÇÃO;NÃO;O2 FILMES CURTOS LTDA;68.474.774/0001-98;SP;COTIA
CINEMA DE REPORTAGEM: A OBRA DE EDUARDO COUTINHO;B0300016700000;01/07/2003;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;45;;2001;;INDEFINIDO;NÃO;MJOLNIR PRODUÇÕES ARTÍSTICAS LTDA.;04.657.812/0001-65;RJ;RIO DE JANEIRO
CIPRIANO E A MORTE DE CIPRIANO;B0300046700000;26/11/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;76,7;;1998;;INDEFINIDO;NÃO;TRINCA FILMES LTDA.;02.533.399/0001-00;PI;TERESINA
COMO GANHAR NA LOTERIA SEM PERDER A ESPORTIVA;B0300045800000;14/11/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;95;;1971;;INDEFINIDO;NÃO;HERBERT RICHERS S.A.;33.377.870/0001-33;RJ;RIO DE JANEIRO
CONCERTO CAMPESTRE;B0300039800000;22/10/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;100;;2003;;INDEFINIDO;NÃO;EMPRESA CINEMATOGRAFICA PAMPEANA LTDA;00.613.962/0001-16;RS;PORTO ALEGRE
CONFISSÕES DO FREI ABÓBORA, AS;B0300045300000;13/11/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;110;;1971;;INDEFINIDO;NÃO;HERBERT RICHERS S.A.;33.377.870/0001-33;RJ;RIO DE JANEIRO
CORPO ARDENTE;B0300035900000;05/10/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;98;;1966;;INDEFINIDO;NÃO;CINEMATOGRÁFICA VERA CRUZ LTDA.;59.119.800/0001-79;SP;BRAGANCA PAULISTA
CRIAÇÃO LITERÁRIA DE JOÃO GUIMARÃES ROSA, A;B0300029700000;04/09/2003;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;;1969;;INDEFINIDO;NÃO;VITÓRIA PRODUÇÕES CINEMATOGRÁFICAS LTDA.;36.007.649/0001-81;RJ;RIO DE JANEIRO
CRISTINA QUER CASAR;B0300004100000;12/02/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;103;;2003;;INDEFINIDO;NÃO;CR ENTRETENIMENTO LTDA;66.657.727/0001-54;SP;SAO PAULO
CÃO GUIA;B0300028000000;03/09/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;18;;1999;;INDEFINIDO;NÃO;LAVORO PRODUÇÕES ARTÍSTICAS LTDA.;04.486.752/0001-65;RJ;RIO DE JANEIRO
DAMA DO CINE SHANGHAI, A;B0300027300000;01/09/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;115;;1987;;INDEFINIDO;NÃO;STAR FILMES LTDA.;51.428.977/0001-45;SP;SAO PAULO
DESAMOR;B0300028600000;03/09/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;5;;2003;;INDEFINIDO;NÃO;RACCORD PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA;72.062.029/0001-09;RJ;RIO DE JANEIRO
DESTERRO;B0300033800000;23/09/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;20;;1992;;INDEFINIDO;NÃO;USYNA PRESS VÍDEO PRODUÇÕES CINEMATOGRÁFICAS LTDA.;80.434.566/0001-60;SC;FLORIANOPOLIS
DEU NO JORNAL;B0300024600000;25/08/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;3;;2003;;INDEFINIDO;NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
DEUS É PAI;B0300030600000;08/09/2003;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4;;1999;;INDEFINIDO;NÃO;TOSCOGRAPHICS DESENHOS ANIMADOS LTDA.;03.889.605/0001-73;RJ;RIO DE JANEIRO
DOM;B0300020800000;04/08/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;;2003;;SALAS DE EXIBIÇÃO;NÃO;DILER & ASSOCIADOS LTDA;00.291.470/0001-51;RJ;RIO DE JANEIRO
DONA CRISTINA PERDEU A MEMÓRIA;B0300002600000;22/01/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13;;2002;;INDEFINIDO;NÃO;CASA DE CINEMA DE PORTO ALEGRE LTDA.;94.625.829/0001-23;RS;PORTO ALEGRE
E NO MEIO PASSA UM TREM;B0300046800000;28/11/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;17;;1998;;INDEFINIDO;NÃO;O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.;67.431.718/0001-03;SP;COTIA
EFEITO ILHA, O;B0300012900000;22/05/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;100;;1994;;INDEFINIDO;NÃO;LAPFILME PRODUÇÕES CINEMATOGRÁFICAS LTDA.;54.110.648/0001-40;SP;SAO PAULO
ELA OLHOU PRA MIM;B0300028300000;03/09/2003;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;3;;2003;;INDEFINIDO;NÃO;RACCORD PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA;72.062.029/0001-09;RJ;RIO DE JANEIRO
ENCONTRO, O;B0300011400000;30/04/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12;;2002;;INDEFINIDO;NÃO;CITIZENCRANE - PRODUCOES CINEMATOGRAFICAS LTDA;03.675.713/0001-43;SP;SAO PAULO
ESQUINA DA ILUSÃO;B0300036100000;05/10/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;;1953;;INDEFINIDO;NÃO;CINEMATOGRÁFICA VERA CRUZ LTDA.;59.119.800/0001-79;SP;BRAGANCA PAULISTA
ESTRANHO ENCONTRO;B0300036200000;05/10/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;;1958;;INDEFINIDO;NÃO;CINEMATOGRÁFICA VERA CRUZ LTDA.;59.119.800/0001-79;SP;BRAGANCA PAULISTA
EU ODEIO A ORGANIZAÇÃO;B0300028800000;03/09/2003;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;7;;2003;;INDEFINIDO;NÃO;RACCORD PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA;72.062.029/0001-09;RJ;RIO DE JANEIRO
EVANDRO TEIXEIRA - INSTANTÂNEOS DA REALIDADE;B0300035200000;03/10/2003;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;74;;2003;;INDEFINIDO;NÃO;CANAL IMAGINARIO COMUNICAÇÃO LTDA;01.254.746/0001-94;RJ;RIO DE JANEIRO
EX INFERIS;B0300003600000;30/01/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13;;2002;;INDEFINIDO;NÃO;M. DE L. E. MIRANDA;04.422.814/0001-75;SP;MOGI MIRIM
EX-MÁGICO DA TABERNA MINHOTA, O;B0300017100000;03/07/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;34;;1996;;INDEFINIDO;NÃO;RODAMUNDO FILMES LTDA;23.148.018/0001-30;MG;BELO HORIZONTE
EXTASE EM MOVIMENTO ANTONIETTA RUDGE, O;B0300044600000;12/11/2003;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;50;;2003;;INDEFINIDO;NÃO;NB PRODUÇÕES LTDA.;72.508.393/0001-50;RJ;RIO DE JANEIRO
EXU ANAN - TOQUE BAHIA;B0300024500000;25/08/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;2;;2003;;INDEFINIDO;NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
FACA DE DOIS GUMES;B0300011000000;25/04/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;97;;1989;;INDEFINIDO;NÃO;CINEMA BRASIL DIGITAL - ESCRITÓRIO DE PLANEJ. EMPR. AUD. LTDA;68.317.445/0001-33;RJ;RIO DE JANEIRO
FAMÍLIA LERO-LERO;B0300036300000;05/10/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;87;;1953;;INDEFINIDO;NÃO;CINEMATOGRÁFICA VERA CRUZ LTDA.;59.119.800/0001-79;SP;BRAGANCA PAULISTA
FAMÍLIA S/A;B0300005700000;07/03/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;SERIADA;30;;2002;;INDEFINIDO;NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
FILME DIFAMATÓRIO;B0300028900000;03/09/2003;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;6;;2003;;INDEFINIDO;NÃO;RACCORD PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA;72.062.029/0001-09;RJ;RIO DE JANEIRO
FLORADAS NA SERRA;B0300036400000;05/10/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;100;;1954;;INDEFINIDO;NÃO;CINEMATOGRÁFICA VERA CRUZ LTDA.;59.119.800/0001-79;SP;BRAGANCA PAULISTA
FONTE DA JUVENTUDE E OUTRAS HISTÓRIAS, A;B0300012600000;22/05/2003;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;21;3;2002;2002;INDEFINIDO;NÃO;MAURICIO DE SOUSA PRODUÇÕES S.A;47.257.902/0001-71;SP;SAO PAULO
GAROTA ENXUTA;B0300045600000;14/11/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;102;;1959;;INDEFINIDO;NÃO;HERBERT RICHERS S.A.;33.377.870/0001-33;RJ;RIO DE JANEIRO
GAROTAS DO ABC- AURELIA SCHWARZENEGA;B0300040100000;29/10/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;124;;2002;;INDEFINIDO;NÃO;DEZENOVE SOM E IMAGENS PRODUÇÕES LTDA - EPP;66.876.707/0001-74;SP;SAO PAULO
GARRINCHA, ESTRELA SOLITÁRIA;B0300046600000;25/11/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;102;;2002;;SALAS DE EXIBIÇÃO;SIM;FAM PRODUÇÕES LTDA - ME - (BAIXADO);01.219.300/0001-29;MG;BELO HORIZONTE
GATO DE MADAME;B0300036500000;05/10/2003;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;86;;1956;;INDEFINIDO;NÃO;CINEMATOGRÁFICA VERA CRUZ LTDA.;59.119.800/0001-79;SP;BRAGANCA PAULISTA
GLAUBER O FILME, LABIRINTO DO BRASIL;B0300048300000;10/12/2003;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;98;;2002;;INDEFINIDO;NÃO;CALIBAN PRODUÇÕES CINEMATOGRÁFICAS LTDA.;27.651.181/0001-72;RJ;RIO DE JANEIRO
