TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
CRISÁLIDAS;B1201705400000;11/12/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;7,3;;2006;;INDEFINIDO;NÃO;API PRODUCOES ARTISTICAS E AUDIOVISUAIS LTDA;14.026.079/0001-34;MG;BELO HORIZONTE
CRU;B1201660700000;19/09/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;73;;2011;;SALAS DE EXIBIÇÃO;NÃO;CINEMA CINEMA PRODUCOES ARTISTICAS E CULTURAIS LTDA;10.501.870/0001-06;DF;BRASILIA
CUCOOOO;B1201590300000;04/05/2012;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,5;;2012;;INDEFINIDO;NÃO;KAREN ZULIANI SCALIARIS;PESSOA FÍSICA;SP;SAO PAULO
CUMULUS CIRROS NIMBOS;B1201595200000;14/05/2012;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;38,7;;1995;;INDEFINIDO;NÃO;EMVIDEO EVENTOS AUDIOVISUAIS LTDA;07.071.805/0001-75;MG;BELO HORIZONTE
CUORE DE VINCHENZO;B1201700600000;04/12/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;9,7;;2009;;INDEFINIDO;NÃO;RICARDO GUIDARA-ME;11.165.477/0001-43;SP;SAO PAULO
CURIMBA MEGA MIX;B1201671500000;16/10/2012;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,8;;2008;;INDEFINIDO;NÃO;CARLOS VINICIUS BORGES;PESSOA FÍSICA;RJ;RIO DE JANEIRO
CURITIBA ZERO GRAU;B1201630700000;16/07/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;105;;2010;;SALAS DE EXIBIÇÃO;NÃO;SIRINO E SILVESTRE LTDA-ME;00.487.854/0001-44;PR;CASCAVEL
CURITIBAS;B1201694000000;23/11/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;10;;1995;;INDEFINIDO;NÃO;M A PRODUÇÕES ARTISTICAS E CULTURAIS LTDA ME;00.568.159/0001-07;PR;CURITIBA
CURTA A LAPA;B1201629800000;11/07/2012;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;11;;1990;;INDEFINIDO;NÃO;MARCELO DO REGO MONTEIRO SERRA;PESSOA FÍSICA;RJ;TERESOPOLIS
CURTADOC 2ª TEMPORADA;B1201551800000;31/01/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;2808;52;2012;2012;INDEFINIDO;NÃO;CONTRAPONTO PRODUÇÕES LTDA - ME (BAIXADA);05.106.867/0001-40;SP;SAO PAULO
D. ON ICE;B1201586600000;30/04/2012;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13;;2011;;INDEFINIDO;NÃO;44 TOONS - PRODUÇÕES ARTÍSTICAS LTDA;08.517.383/0001-81;SP;SAO PAULO
DA SILVA;B1201569600000;22/03/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;19,9;;2012;;INDEFINIDO;NÃO;TOUAREG AGÊNCIA DE CONTEÚDO LTDA.;10.594.236/0001-57;SP;SAO PAULO
DALUA DOWNHILL;B1201679900000;30/10/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;88;;2012;;INDEFINIDO;NÃO;TEMPO SERVICO DE PRODUCAO AUDIOVISUAL ARTISTICA E CULTURAL LTDA;94.307.840/0001-45;RS;PORTO ALEGRE
DANÚBIO;B1201553100000;03/02/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;51;;2010;;INDEFINIDO;NÃO;EMPRESA CINEMATOGRAFICA PAMPEANA LTDA;00.613.962/0001-16;RS;PORTO ALEGRE
DAVI;B1201705800000;12/12/2012;DEFERIDO;RELIGIOSA;;COMUM;NÃO SERIADA;55;;2012;;INDEFINIDO;NÃO;MINISTÉRIO DE LOUVOR DIANTE DO TRONO LTDA.;03.722.280/0001-30;MG;BELO HORIZONTE
DE CATRAIA;B1201597700000;17/05/2012;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;9;;2011;;INDEFINIDO;NÃO;INSTITUTO QUERO;10.227.433/0001-38;SP;SANTOS
DE OLARIA A HELSINQUE: A HISTÓRIA DE UM SALTO;B1201609500000;04/06/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;26,4;;2012;;INDEFINIDO;NÃO;DIG PROMOÇÕES E PRODUÇÕES LTDA;58.730.995/0001-26;SP;SAO PAULO
DE OUTROS CARNAVAIS;B1201645300000;06/08/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;14,3;;2012;;INDEFINIDO;NÃO;M. DE L. E. MIRANDA;04.422.814/0001-75;SP;MOGI MIRIM
DE OUVIDOS;B1201551100000;30/01/2012;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;750;25;2010;2010;INDEFINIDO;NÃO;UNIVERSIDADE FEDERAL DO PARANA;75.095.679/0001-49;PR;CURITIBA
DE PASSAGEM;B1201649200000;14/08/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;10,9;;2012;;INDEFINIDO;NÃO;ATELIER W PRODUCOES CINEMATOGRAFICAS LTDA;10.468.552/0001-82;RS;PORTO ALEGRE
DE PERNAS PRO AR 2;B1201676800000;25/10/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;100;;2012;;SALAS DE EXIBIÇÃO;NÃO;MORENA FILMES EIRELI - ME;42.473.256/0001-66;RJ;RIO DE JANEIRO
DE TUDO;B1201548900000;26/01/2012;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;140;;2011;;INDEFINIDO;NÃO;VAN BLAD COMUNICAÇÃO E ENTRETENIMENTO LTDA.;04.604.233/0001-54;SP;SAO PAULO
DE VIRADA;B1201584200000;26/04/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;260;10;2009;2009;INDEFINIDO;NÃO;TELEVISÃO AMÉRICA LATINA;05.576.331/0001-98;SP;SAO PAULO
DEAD FISH - 20 ANOS;B1201609200000;01/06/2012;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;100,4;;2012;;INDEFINIDO;NÃO;DECK PRODUÇÕES ARTÍSTICAS LTDA;30.253.090/0001-93;RJ;RIO DE JANEIRO
DECLARAÇÃO DE AMOR;B1201563400000;28/02/2012;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;4,5;;2011;;INDEFINIDO;NÃO;RECORD PRODUÇÕES E GRAVAÇÕES LTDA;40.235.822/0001-76;RJ;RIO DE JANEIRO
DEIXA BRILHAR;B1201671700000;16/10/2012;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,8;;2010;;INDEFINIDO;NÃO;CARLOS VINICIUS BORGES;PESSOA FÍSICA;RJ;RIO DE JANEIRO
DEIXE;B1201581500000;19/04/2012;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,3;;2012;;INDEFINIDO;NÃO;RA3 PRODUÇÕES ARTÍSTICAS LTDA;12.712.210/0001-91;RJ;RIO DE JANEIRO
DELEGACIA DE MULHERES;B1201567600000;08/03/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;671;17;1990;1990;INDEFINIDO;NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
DEPOIS DA PELE;B1201573600000;29/03/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;14;;2010;;INDEFINIDO;NÃO;MARCIO REOLON FONSECA;PESSOA FÍSICA;RS;PORTO ALEGRE
DEPOIS DA QUEDA;B1201633100000;17/07/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;17,5;;2011;;INDEFINIDO;NÃO;PLANO B PRODUTORA DE FILMES LTDA;13.207.081/0001-47;MT;CUIABA
DERRADEIRO PERU;B1201710300000;19/12/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,3;;2012;;INDEFINIDO;NÃO;CANAL BRAZIL S/A;02.608.224/0001-06;RJ;RIO DE JANEIRO
DESACERTO;B1201606300000;31/05/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;17,3;;2011;;INDEFINIDO;NÃO;COMPLO PRODUCOES E OFICINAS LTDA - ME;08.035.861/0001-17;SP;SAO PAULO
DESAFIO FENÍCIO;B1201688900000;13/11/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;480;24;2012;2012;INDEFINIDO;NÃO;AVENTURAS PRODUÇÕES E EDIÇÕES EDUCATIVAS LTDA;01.287.908/0001-90;SP;BRAGANCA PAULISTA
DESCOBRINDO AS HISTÓRIAS DA BÍBLIA COM A GAROTADA FELIZ VOL.1 - A VIDA DE JESUS;B1201586900000;02/05/2012;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;42,4;;2010;;INDEFINIDO;NÃO;INTEGRAL KIDS ASSISTÊNCIA PSICOLÓGICA, PRODUTOS E SERVIÇOS EDUCACIONAIS LTDA.;03.602.788/0001-02;RS;PORTO ALEGRE
DESCOBRINDO WALTEL;B1201636900000;24/07/2012;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;14,6;;2005;;INDEFINIDO;NÃO;ALESSANDRO CONSTANTINO GAMO;PESSOA FÍSICA;SP;SAO PAULO
DESCONECTADOS - 1ª TEMPORADA;B1201614900000;12/06/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;238,3;15;2012;2012;INDEFINIDO;NÃO;CUBO FILMES PRODUÇÕES E EVENTOS LTDA - ME;01.541.247/0001-88;RS;PORTO ALEGRE
DESCONFORTO;B1201695400000;26/11/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;7;;2001;;INDEFINIDO;NÃO;ALLAN RIBEIRO DA SILVA;PESSOA FÍSICA;RJ;RIO DE JANEIRO
DESTINO LUA DE MEL;B1201550400000;27/01/2012;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;309;14;2006;2006;INDEFINIDO;NÃO;GRIFA PRODUÇÕES CINEMATOGRÁFICAS, AUDIOVISUAIS E ARTÍSTICAS LTDA.;01.486.085/0001-22;SP;SAO PAULO
DESTINO SÃO PAULO;B1201667300000;09/10/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;180;6;2012;2012;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;O2 CINEMA LTDA;02.525.725/0001-29;SP;COTIA
DESTINOS;B1201690800000;21/11/2012;DEFERIDO;VARIEDADES;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;4800;240;2012;2026;INDEFINIDO;NÃO;TUNNA ENTRETENIMENTO E AUDIOVISUAL LTDA;14.807.981/0001-98;RS;NOVO HAMBURGO
DESVELO;B1201638500000;27/07/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;;2012;;INDEFINIDO;NÃO;CLARISSA DE SOUSA REBOUCAS;PESSOA FÍSICA;BA;SALVADOR
DESÍGNIO: CADERNO DE NOTAS E ESBOÇOS A RESPEITO DE UM FILME CHAMADO MULHER À TARDE;B1201619500000;27/06/2012;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;15,6;;2009;;INDEFINIDO;NÃO;AFFONSO UCHOA ALONSO RODRIGUES;PESSOA FÍSICA;MG;CONTAGEM
DETONAUTAS ROQUE CLUBE AO VIVO NO ROCK IN RIO;B1201550300000;27/01/2012;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52,6;;2012;;INDEFINIDO;NÃO;MZA MÚSICA E PRODUÇÕES LTDA;32.162.919/0001-78;RJ;RIO DE JANEIRO
DEUS CONHECE MINHA VOZ;B1201563600000;28/02/2012;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;4,7;;2011;;INDEFINIDO;NÃO;RECORD PRODUÇÕES E GRAVAÇÕES LTDA;40.235.822/0001-76;RJ;RIO DE JANEIRO
DIA DE PRETO;B1201541400000;06/01/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90,8;;2011;;INDEFINIDO;NÃO;MAXIE DEMIAN LTDA;03.474.898/0001-28;RJ;RIO DE JANEIRO
DIA DE VISITA;B1201643200000;03/08/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;25;;2007;;INDEFINIDO;NÃO;ANDRE LUIS DA CUNHA EIRELI ­ ME;02.398.719/0001-58;DF;BRASILIA
DIA ESTRELADO;B1201600700000;22/05/2012;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;17,4;;2011;;INDEFINIDO;NÃO;NARA BARRETO CAMPELLO NORMANDE;PESSOA FÍSICA;SP;SAO PAULO
DICIONÁRIO;B1201616200000;15/06/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;;2012;;INDEFINIDO;NÃO;EXATO SEGUNDO PRODUÇÕES ARTISTICAS LTDA;05.205.988/0001-49;SC;FLORIANOPOLIS
DINHEIRO NO BOLSO II;B1201650900000;15/08/2012;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;300;10;2012;2012;INDEFINIDO;NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
DINO CAZZOLA - UMA FILMOGRAFIA DE BRASÍLIA;B1201686700000;09/11/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;71;;2012;;INDEFINIDO;NÃO;TERRA FIRME PRODUÇÕES CINEMATOGRÁFICAS LTDA;09.260.004/0001-83;SP;SAO PAULO
DIOS ME LIBRE;B1201585800000;27/04/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;102;;2011;;INDEFINIDO;SIM;ASK THE RABBIT ENTRETENIMENTO LTDA;09.640.643/0001-74;SP;SAO PAULO
DIREITOS DO TRABALHADOR;B1201657300000;05/09/2012;DEFERIDO;JORNALÍSTICA;;COMUM;NÃO SERIADA;3,1;;2012;;INDEFINIDO;NÃO;EMPRESA BRASILEIRA DE COMUNICAÇÃO PRODUÇÃO LTDA;04.405.242/0001-16;SP;SAO PAULO
DISK BOQUETE;B1201678900000;29/10/2012;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;SERIADA;20,7;4;2012;2012;INDEFINIDO;NÃO;LUZ VERMELHA FILMES - PRODUTORA DE CINEMA E VÍDEO LTDA;09.152.063/0001-38;SP;SAO PAULO
DISPAROS;B1201652600000;21/08/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;82;;2012;;INDEFINIDO;NÃO;ESCREVENDO & FILMES LTDA. ME;12.953.770/0001-38;RJ;RIO DE JANEIRO
DISTANTES;B1201552000000;31/01/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;;2011;;INDEFINIDO;NÃO;BRUNO CAVALCANTI MARTINS;PESSOA FÍSICA;SP;SAO PAULO
DIVISÃO DE HOMICÍDIOS;B1201704300000;07/12/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;1100;23;2012;2012;INDEFINIDO;NÃO;MEDIALAND PRODUÇÃO E COMUNICAÇÃO LTDA;08.346.159/0001-74;SP;SAO PAULO
DIZ AÍ - JUVENTUDE RURAL;B1201699700000;03/12/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;9;1;2012;2012;INDEFINIDO;NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
DIZEM QUE OS CÃES VEEM  COISAS;B1201659500000;18/09/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12,3;;2012;;INDEFINIDO;NÃO;MARREVOLTO PRODUCOES LTDA;08.254.467/0001-70;CE;FORTALEZA
DIÁLOGO;B1201583300000;24/04/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;18;;2010;;INDEFINIDO;NÃO;M.V.R. COMUNICAÇÃO LTDA;01.671.465/0001-37;RJ;RIO DE JANEIRO
DO MAR AO POMAR;B1201673800000;19/10/2012;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;375;55;2011;2019;INDEFINIDO;NÃO;MÍDIA DO BRASIL COMUNICAÇÕES, SERVIÇOS DE TELEVISÃO LTDA;71.841.282/0001-06;SP;SAO PAULO
DO OUTRO LADO DO ESPELHO;B1201607700000;31/05/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1,2;;2004;;INDEFINIDO;NÃO;ADRIANA CAMARA - CINEMATOGRAFIA;15.112.297/0001-54;SP;SAO PAULO
DO QUE VOCÊ ESTÁ BRINCANDO;B1201621800000;29/06/2012;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,3;;2012;;INDEFINIDO;NÃO;MAURICIO DE SOUSA PRODUÇÕES S.A;47.257.902/0001-71;SP;SAO PAULO
DOC. SAÚDE;B1201670900000;15/10/2012;DEFERIDO;VARIEDADES;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;130,9;48;2011;2017;INDEFINIDO;NÃO;MÍDIA DO BRASIL COMUNICAÇÕES, SERVIÇOS DE TELEVISÃO LTDA;71.841.282/0001-06;SP;SAO PAULO
DOCE ENCONTRO AO VIVO;B1201593300000;10/05/2012;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;89,9;;2012;;INDEFINIDO;NÃO;INOVASHOW PRODUÇÕES E PUBLICIDADE LTDA.;08.382.029/0001-97;SP;SAO PAULO
DOCE TURMINHA E A TENTAÇÃO;B1201556800000;13/02/2012;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;10;;2011;;INDEFINIDO;NÃO;EDUARDO DRACHINSKI;PESSOA FÍSICA;SC;FLORIANOPOLIS
DOCE TURMINHA E O PASSEIO NAS NUVENS;B1201556900000;13/02/2012;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1;;2011;;INDEFINIDO;NÃO;EDUARDO DRACHINSKI;PESSOA FÍSICA;SC;FLORIANOPOLIS
DOCINHO;B1201701000000;04/12/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,7;;2008;;INDEFINIDO;NÃO;RICARDO GUIDARA-ME;11.165.477/0001-43;SP;SAO PAULO
DOCTV BRASIL IV - PARAGEM DO TEMPO;B1201697100000;28/11/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52;;2008;;INDEFINIDO;NÃO;ASSOCIAÇÃO BRASILEIRA DAS EMISSORAS PÚBLICAS EDUCATIVAS E CULTURAIS;02.966.209/0001-30;SP;SAO PAULO
DOCTV III - SÁBADO À NOITE;B1201647200000;09/08/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52;;2007;;INDEFINIDO;NÃO;FUND PE ANCHIETA CENTRO PAULISTA RADIO E TV EDUCATIVAS;61.914.891/0001-86;SP;SAO PAULO
DOCTV IV - CAMISA DE ONZE VARAS;B1201630600000;16/07/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52;;2009;;INDEFINIDO;NÃO;ASSOCIAÇÃO BRASILEIRA DAS EMISSORAS PÚBLICAS EDUCATIVAS E CULTURAIS;02.966.209/0001-30;SP;SAO PAULO
DOCTV IV - LINHAS DE ORGANDI;B1201622400000;02/07/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52;;2009;;INDEFINIDO;NÃO;ASSOCIAÇÃO BRASILEIRA DAS EMISSORAS PÚBLICAS EDUCATIVAS E CULTURAIS;02.966.209/0001-30;SP;SAO PAULO
DOCTV IV - ÁLBUM DE FAMÍLIA;B1201543700000;10/01/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52;;2008;;INDEFINIDO;NÃO;WALLACE NOGUEIRA SANTOS SILVA PRODUÇÕES;07.837.887/0001-16;BA;SALVADOR
DOCUMENTÁRIO CICLO DA SOJA;B1201677400000;26/10/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;19,8;;2012;;INDEFINIDO;NÃO;GW PARANÁ COMUNICAÇÃO S.A.;06.172.113/0001-50;PR;CURITIBA
DOCUMENTÁRIO COLÔNIA CECÍLIA;B1201677500000;26/10/2012;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;37;;2012;;INDEFINIDO;NÃO;GW PARANÁ COMUNICAÇÃO S.A.;06.172.113/0001-50;PR;CURITIBA
DOIS TONS;B1201547600000;24/01/2012;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15,8;;2004;;INDEFINIDO;NÃO;GERAL FILMES LTDA;07.390.450/0001-87;SP;SAO PAULO
DOMINGUINHOS - ILUMINADO;B1201704400000;07/12/2012;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;95,8;;2011;;INDEFINIDO;NÃO;SARAPUÍ PRODUÇÕES ARTÍSTICAS LTDA;03.938.996/0001-79;RJ;RIO DE JANEIRO
