TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
24 HORAS;B1402523400000;21/10/2014;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,6;;2014;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;FÁCIL PRODUÇÕES E EVENTOS LTDA;03.367.548/0001-62;MG;BELO HORIZONTE
24 HORAS COM CAROLINA;B1402142000000;31/03/2014;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;11,3;;2012;;INDEFINIDO;NÃO;ATELIER W PRODUCOES CINEMATOGRAFICAS LTDA;10.468.552/0001-82;RS;PORTO ALEGRE
24O. PRÊMIO DE MÚSICA BRASILEIRA - HOMENAGEM A TOM JOBIM;B1402093500000;17/02/2014;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;130;;2013;;INDEFINIDO;NÃO;GIONVA PRODUÇÃO E EVENTOS - EIRELI;05.100.097/0001-28;RJ;RIO DE JANEIRO
3 ANTÔNIOS & 1 JOBIM - UM ENCONTRO INESQUECÍVEL;B1402184600000;21/05/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;80;;2014;;INDEFINIDO;NÃO;ELIPSE TELEVISÃO E CINEMA LTDA;40.241.291/0001-24;RJ;RIO DE JANEIRO
3 TERESAS;B1402313400000;16/09/2014;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;390;13;2014;2014;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
302 - 1ª TEMPORADA;B1402257900000;07/08/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;338;26;2014;2014;INDEFINIDO;NÃO;CANAL BRAZIL S/A;02.608.224/0001-06;RJ;RIO DE JANEIRO
32 DENTES;B1402294600000;09/09/2014;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;20;;2014;;INDEFINIDO;NÃO;SEGUNDA-FEIRA FILMES PRODUÇÕES ARTÍSTICAS LTDA. - ME;08.798.008/0001-57;RJ;RIO DE JANEIRO
34;B1402098900000;19/02/2014;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12,4;;2012;;INDEFINIDO;NÃO;COLETIVO PRO LTDA ME;14.153.864/0001-58;RJ;RIO DE JANEIRO
3X ROCK;B1402179900000;15/05/2014;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;70,8;;2011;;INDEFINIDO;NÃO;M51 PRODUÇÕES ARTISTICAS LTDA - ME;09.113.393/0001-14;RS;PORTO ALEGRE
4D;B1402113700000;06/03/2014;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,7;;2012;;INDEFINIDO;NÃO;BANDO STUDIO PRODUCOES DE FILMES LTDA.;16.852.040/0001-00;SP;SAO PAULO
4X4 TRILHAS E RUMOS;B1402516000000;21/10/2014;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;312;13;2014;2014;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;SINOS DISTRIBUIDORA DE AUDIOVISUAL LTDA;19.422.134/0001-29;RS;NOVO HAMBURGO
5 ATITUDES;B1402741500000;28/11/2014;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;5;5;2014;2014;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;FUNDAÇÃO ROBERTO MARINHO;29.527.413/0001-00;RJ;RIO DE JANEIRO
5 SENTIDOS;B1402072300000;21/01/2014;DEFERIDO;VARIEDADES;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;485;32;2011;2011;INDEFINIDO;NÃO;MÍDIA DO BRASIL COMUNICAÇÕES, SERVIÇOS DE TELEVISÃO LTDA;71.841.282/0001-06;SP;SAO PAULO
5 SENTIDOS PITADAS;B1402538700000;23/10/2014;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;78,4;32;2011;2011;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MÍDIA DO BRASIL COMUNICAÇÕES, SERVIÇOS DE TELEVISÃO LTDA;71.841.282/0001-06;SP;SAO PAULO
5 X YANE;B1402183700000;21/05/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;26;;2014;;INDEFINIDO;NÃO;LUZ MÁGICA PRODUÇÕES AUDIOVISUAIS LTDA;73.586.513/0001-08;RJ;RIO DE JANEIRO
50 POR 1 - A VOLTA AO MUNDO EM 80 DIAS;B1402140500000;28/03/2014;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;840;28;2010;2010;INDEFINIDO;NÃO;AMORA PRODUÇÕES ARTÍSTICAS EIRELI;11.273.762/0001-88;SP;SAO PAULO
50 POR 1 - CIDADES OLÍMPICAS;B1402284700000;02/09/2014;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;520;20;2011;2011;INDEFINIDO;NÃO;AMORA PRODUÇÕES ARTÍSTICAS EIRELI;11.273.762/0001-88;SP;SAO PAULO
50 POR 1 - ROTAS;B1402506400000;20/10/2014;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;870;29;2008;2008;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;AMORA PRODUÇÕES ARTÍSTICAS EIRELI;11.273.762/0001-88;SP;SAO PAULO
50 POR 1 - VERÃO BRASIL;B1402284900000;02/09/2014;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;603;18;2009;2009;INDEFINIDO;NÃO;AMORA PRODUÇÕES ARTÍSTICAS EIRELI;11.273.762/0001-88;SP;SAO PAULO
50 POR 1 - ÁGUAS DO BRASIL;B1402284800000;02/09/2014;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;385;11;2014;2014;INDEFINIDO;NÃO;AMORA PRODUÇÕES ARTÍSTICAS EIRELI;11.273.762/0001-88;SP;SAO PAULO
5XUPP;B1402831400000;19/12/2014;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;25,3;;2014;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;MULTIPHOCUS & CASANOVA ARTE & COMUNICACAO LTDA;14.892.714/0001-66;RJ;RIO DE JANEIRO
6 DIAS EM CHUBUT;B1402689300000;17/11/2014;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;60;;2013;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;SIN FRONTERAS FILMES LTDA;16.682.438/0001-37;RJ;RIO DE JANEIRO
70 E TAL;B1402082000000;31/01/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;408;14;2013;2013;INDEFINIDO;NÃO;DEZESSEIS POR NOVE PRODUÇÕES CINEMATOGRÁFICAS LTDA;09.084.382/0001-53;RJ;RIO DE JANEIRO
8 MINUTOS;B1402259900000;11/08/2014;DEFERIDO;JORNALÍSTICA;NÃO INFORMADO;COMUM;SERIADA;328,5;38;2013;2013;INDEFINIDO;NÃO;RAFAEL BASTOS HOCSMAN COMUNICACOES LTDA - EPP;09.629.963/0001-23;SP;SAO PAULO
9 PÉS;B1402298500000;10/09/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;338;13;2014;2014;INDEFINIDO;NÃO;DEZESSEIS POR NOVE PRODUÇÕES CINEMATOGRÁFICAS LTDA;09.084.382/0001-53;RJ;RIO DE JANEIRO
@FABIO_LINS_E#AMIGOS;B1402075700000;24/01/2014;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;70;;2013;;INDEFINIDO;NÃO;OGER SEPOL PRODUÇÃO E COMÉRCIO AUDIOVISUAL LTDA;07.567.854/0001-01;PR;CURITIBA
A ALA;B1402754800000;01/12/2014;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;19,5;;2014;;OUTROS MERCADOS;NÃO;FREDERICO MAGELA BOTTREL REIS DE OLIVEIRA;PESSOA FÍSICA;MG;BELO HORIZONTE
A ALEGRIA PRESTA, A TRISTEZA NÃO PRESTA...;B1402720900000;25/11/2014;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;10,9;;2014;;NENHUMA DAS OPÇÕES;NÃO;RIO DE CINEMA PRODUÇÕES CULTURAIS;03.984.281/0001-52;RJ;RIO DE JANEIRO
A ALMA NECESSÁRIA;B1402523200000;21/10/2014;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,9;;2014;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;FÁCIL PRODUÇÕES E EVENTOS LTDA;03.367.548/0001-62;MG;BELO HORIZONTE
A ARTE DE IMPROVISAR;B1402282300000;29/08/2014;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,7;;2014;;INDEFINIDO;NÃO;MASSIMO FRANCESCO MATTA;PESSOA FÍSICA;SP;PIRACICABA
A BALADA DO PROVISÓRIO;B1402098200000;18/02/2014;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;85;;2012;;INDEFINIDO;NÃO;CAMPO AUDIOVISUAL LTDA;10.320.244/0001-05;RJ;RIO DE JANEIRO
A BALEIA E O TESOURO;B1402223600000;03/07/2014;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5;;2014;;INDEFINIDO;NÃO;INSTITUTO DE DESENVOLVIMENTO SOCIAL E GESTÃO DE PROD. CULTURAL, ARTÍSTICA E AUDIOVISUAL-MARLIN AZUL;03.132.906/0001-58;ES;VITORIA
A BANDA DOS BICHOS SUPER MALUQUINHOS 1;B1402761800000;03/12/2014;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;48;16;2014;2014;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;ZOOM ELEFANTE PRODUÇÃO CINEMATOGRÁFICA LTDA;06.768.153/0001-60;PR;CURITIBA
A BELA E O PRISIONEIRO;B1402169800000;05/05/2014;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;94;;2004;;INDEFINIDO;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
A BIBLIOTECA DA RUA GLAUBER ROCHA;B1402068600000;13/01/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;14;;2013;;INDEFINIDO;NÃO;AVESSO FILMES LTDA - BAIXADO;06.077.680/0001-28;MG;BELO HORIZONTE
A BOLA;B1402085500000;06/02/2014;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;75;5;2014;2014;INDEFINIDO;NÃO;PINDORAMA FILMES LTDA;04.453.786/0001-53;RJ;RIO DE JANEIRO
A BORRACHA E O LÁPIS;B1402264900000;14/08/2014;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,1;;2014;;INDEFINIDO;NÃO;CAFEU FILMES E ILUSTRAÇÕES LTDA;07.705.185/0001-89;SP;SAO PAULO
A BRIGA DO CACHORRO COM A ONÇA;B1402829300000;17/12/2014;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;57,3;;2013;;SALAS DE EXIBIÇÃO;NÃO;LABORATORIO CISCO EDUCACAO E IMAGEM LTDA;12.106.692/0001-36;SP;CAMPINAS
A BRINCADEIRA;B1402836000000;19/12/2014;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12,7;;2014;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;RBS PARTICIPACOES S A;68.737.857/0001-22;RS;PORTO ALEGRE
A BUNDA MANDA E O BUNDÃO OBEDECE;B1402759100000;02/12/2014;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;80,4;;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MM - PRODUCOES AUDIOVISUAIS - EIRELI;18.300.072/0001-10;SP;SAO PAULO
