TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
2 FILHOS DE FRANCISCO: A HISTÓRIA DE ZEZÉ DI CAMARGO E LUCIANO;B0500302600000;19/07/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;110;1;2004;2004;SALAS DE EXIBIÇÃO;NÃO;CONSPIRAÇÃO FILMES S/A;02.020.661/0001-04;RJ;RIO DE JANEIRO
20 ANOS DE ESTRADA DO ROCK;B0500441400000;09/12/2005;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;0;7;2005;2005;INDEFINIDO;NÃO;FLAVIA BARBALHO PAULINO;PESSOA FÍSICA;MG;BELO HORIZONTE
200G;B0500435300000;25/11/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5;1;2005;2005;INDEFINIDO;NÃO;BRASILEIRA CINEMATOGRÁFICA LTDA;74.571.886/0001-60;SP;SANTANA DE PARNAIBA
24 HORAS;B0300043900000;26/10/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;18;;2002;;INDEFINIDO;NÃO;TELEVISÃO GAÚCHA S/A;92.735.877/0001-49;RS;PORTO ALEGRE
3 COLEGAS DE BATINA;B0500381100000;30/09/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;103;1;1961;1961;INDEFINIDO;NÃO;CINEDISTRI PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA;05.283.625/0001-21;SP;SAO PAULO
35, O ASSALTO AO PODER;B0500441100000;09/12/2005;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;120;1;2003;2003;INDEFINIDO;NÃO;BRASIL 1500 PRODUÇÕES CINEMATOGRÁFICAS LTDA;01.519.695/0001-85;SP;SAO PAULO
4 SENTIDOS E UMA VISÃO;B0500369100000;16/09/2005;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;21;1;2005;2005;INDEFINIDO;NÃO;ENGENHO DA IMAGEM PRODUTORA DE DE FILMES LTDA - ME;07.179.646/0001-27;SP;RIBEIRAO PIRES
45% CINEMA URBANO;B0500323800000;12/08/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;24;1;1998;1998;INDEFINIDO;NÃO;MOVIMENTO FILMES LTDA.;02.787.555/0001-50;RJ;RIO DE JANEIRO
4X4 TRAINING;B0400079200000;29/11/2005;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;35;1;2003;2003;INDEFINIDO;NÃO;DOMO PRODUÇÕES LTDA;05.724.843/0001-54;SP;SAO PAULO
5 DESEJOS;B0500374800000;20/09/2005;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;1;2001;2001;INDEFINIDO;NÃO;FORPLAY VÍDEO LTDA;03.068.722/0001-76;SP;BARUERI
5 PEBA NA PIMENTA;B0500377800000;26/09/2005;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;124;1;2005;2005;INDEFINIDO;NÃO;QUINTETO VIOLADO PRODUÇÕES ARTÍSTICAS LTDA;03.909.725/0001-95;PE;RECIFE
500K;B0500340400000;29/08/2005;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;1;1;2001;2001;INDEFINIDO;NÃO;USINANIMADA ANIMAÇÃO E DESIGN LTDA. ME;05.675.974/0001-99;SP;RIBEIRAO PRETO
90 MINUTOS;B0500430600000;18/11/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;9;1;1990;1990;INDEFINIDO;NÃO;DARON CINE VIDEO EIRELI;31.150.030/0001-08;RJ;RIO DE JANEIRO
A ALMA DO NEGÓCIO;B0300015100000;17/01/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;8;;1996;;INDEFINIDO;NÃO;CINEMATOGRÁFICA SUPERFILMES LTDA;52.858.982/0001-50;SP;SAO PAULO
A ARMADILHA;B0500361200000;02/09/2005;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;100;1;2000;2000;INDEFINIDO;NÃO;FORPLAY VÍDEO LTDA;03.068.722/0001-76;SP;BARUERI
A CABRA NA REGIÃO SEMI-ÁRIDA;B0500188900000;15/02/2005;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;19;1;1966;1966;INDEFINIDO;NÃO;CENTRO TÉCNICO AUDIOVISUAL / MINISTÉRIO DA CULTURA;03.221.904/0001-35;RJ;RIO DE JANEIRO
A CADA DEZ PALAVRAS;B0500407300000;01/11/2005;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;4;1;2002;2002;INDEFINIDO;NÃO;CONSPIRAÇÃO FILMES S/A;02.020.661/0001-04;RJ;RIO DE JANEIRO
A CASA DAS SETE MULHERES;B0400146300000;06/09/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1084;1;2003;2003;INDEFINIDO;NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
A CAUSA SECRETA;B0400064200000;02/09/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;;1994;;INDEFINIDO;NÃO;AGRAVO PRODUÇÕES CINEMATOGRÁFICAS S/C LTDA;68.160.241/0001-31;SP;SAO PAULO
A CIDADE DAS MULHERES;B0500433100000;24/11/2005;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;72;1;2005;2005;INDEFINIDO;NÃO;X FILMES DA BAHIA LTDA ME;74.144.403/0001-40;BA;SALVADOR
A CIGANA;B0500315600000;09/08/2005;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;85;1;2004;2004;INDEFINIDO;NÃO;INTRODUCTION SERVIÇOS DE DISTRIBUIÇÃO DE FILMES LTDA;02.740.650/0001-07;SP;BARUERI
A CIVILIZAÇÃO DO CACAU;B0500199300000;02/05/2005;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52;1;2002;2002;INDEFINIDO;NÃO;BRASIL 1500 PRODUÇÕES CINEMATOGRÁFICAS LTDA;01.519.695/0001-85;SP;SAO PAULO
A CONCEPÇÃO;B0500440400000;08/12/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;96;1;2005;2005;INDEFINIDO;NÃO;OLHOS DE CÃO PRODUÇÕES CINEMATOGRÁFICAS LTDA;71.733.695/0001-69;SP;SAO PAULO
A COR DO SEU DESTINO;B0500327500000;24/08/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;96;1;1986;1986;INDEFINIDO;NÃO;NATIVA FILMES LTDA;27.650.159/0001-08;RJ;RIO DE JANEIRO
A CULPA;B0500257800000;02/05/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;83;1;1971;1971;INDEFINIDO;NÃO;TEATRO ILUSTRE PRODUÇÕES ARTÍSTICAS LTDA;04.474.294/0001-44;RJ;RIO DE JANEIRO
A CUZADA;B0500419500000;07/11/2005;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;85;1;2004;2004;INDEFINIDO;NÃO;VAN BLAD COMUNICAÇÃO E ENTRETENIMENTO LTDA.;04.604.233/0001-54;SP;SAO PAULO
A DIARISTA;B0400174400000;06/09/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;3780;121;2004;2004;INDEFINIDO;NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
A DIARISTA - GRANDES MOMENTOS 2005;B0500429900000;18/11/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;238;7;2005;2005;INDEFINIDO;NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
A DIFÍCIL VIAGEM;B0300041100000;23/09/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;87;;1982;;INDEFINIDO;NÃO;AQUARELA PRODUÇÕES CULTURAIS LTDA;02.593.994/0001-22;DF;BRASILIA
A ESPERA;B0500181400000;14/01/2005;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;8;1;2004;2004;INDEFINIDO;NÃO;BANANEIRA FILMES LTDA.;02.140.120/0001-10;RJ;RIO DE JANEIRO
A ESTRELINHA MÁGICA;B0300023900000;29/08/2005;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;23;2;2002;2002;INDEFINIDO;NÃO;MAURICIO DE SOUSA PRODUÇÕES S.A;47.257.902/0001-71;SP;SAO PAULO
A FALECIDA;B0500439700000;07/12/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;85;1;1965;1965;INDEFINIDO;NÃO;JBR FILMES LTDA.;86.953.700/0001-16;RJ;RIO DE JANEIRO
A FLOR DO DESEJO;B0500434200000;24/11/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;103;1;1984;1984;INDEFINIDO;NÃO;STAR FILMES LTDA.;51.428.977/0001-45;SP;SAO PAULO
A GRANDE CIDADE;B0500272600000;30/05/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;1;1965;1965;INDEFINIDO;NÃO;LUZ MÁGICA PRODUÇÕES AUDIOVISUAIS LTDA;73.586.513/0001-08;RJ;RIO DE JANEIRO
A GRANDE FAMÍLIA II;B0400176000000;28/06/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;198;6;2003;2003;INDEFINIDO;NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
A GRANDE VEDETE;B0500382900000;30/09/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;97;1;1958;1958;INDEFINIDO;NÃO;CINEDISTRI PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA;05.283.625/0001-21;SP;SAO PAULO
A HISTÓRIA DA CALCINHA;B0400082400000;30/05/2005;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;7;1;2001;2001;INDEFINIDO;NÃO;ELIANE MUNIZ GORDEEFF;PESSOA FÍSICA;;
A HISTÓRIA DE NÓS TRÊS;B0500232300000;11/03/2005;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;1;2004;2004;INDEFINIDO;NÃO;WTF DISTRIBUIDORA LTDA.;04.729.284/0001-02;SP;POA
A HISTÓRIA DE NÓS TRÊS # 2;B0500245300000;29/03/2005;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90;1;2004;2004;INDEFINIDO;NÃO;AMAZONAS FILMES LTDA.;62.017.553/0001-04;SP;ARUJA
A HISTÓRIA DE POUSO ALEGRE - DE SUA ORIGEM AOS DIAS DE HOJE;B0500219400000;15/03/2005;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;79;1;1997;1997;INDEFINIDO;NÃO;VITOR PEREIRA DOS SANTOS;PESSOA FÍSICA;MG;POUSO ALEGRE
A HORA DA ESTRELA;B0300040500000;11/04/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;96;;1985;;INDEFINIDO;NÃO;RAIZ PRODUÇÕES CINEMATOGRÁFICAS LTDA. ME.;44.154.342/0001-31;SP;SAO PAULO
A ILHA DA PUTARIA;B0500333300000;24/08/2005;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;85;1;2000;2000;INDEFINIDO;NÃO;INTRODUCTION SERVIÇOS DE DISTRIBUIÇÃO DE FILMES LTDA;02.740.650/0001-07;SP;BARUERI
A INCONVENIENCIA DE SER ESPOSA;B0500221300000;03/03/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;85;1;1950;1950;INDEFINIDO;NÃO;INSTITUTO PARA PRESERVAÇÃO DA MÉMORIA DO CINEMA BRASILEIRO;02.383.154/0001-35;RJ;RIO DE JANEIRO
A INTRUSA;B0500252900000;25/04/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;100;1;1979;1979;INDEFINIDO;NÃO;FRANCISCO ASSIS MARQUES;PESSOA FÍSICA;RJ;CABO FRIO
A LIRA DO DELÍRIO;B0500293400000;30/06/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;105;1;1978;1978;INDEFINIDO;NÃO;WALTER LIMA JUNIOR;PESSOA FÍSICA;RJ;RIO DE JANEIRO
A MARQUESA DE SADE;B0500328300000;22/08/2005;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;115;1;2001;2001;INDEFINIDO;NÃO;INTRODUCTION SERVIÇOS DE DISTRIBUIÇÃO DE FILMES LTDA;02.740.650/0001-07;SP;BARUERI
A MASCARA;B0500294900000;05/07/2005;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;100;1;2000;2000;INDEFINIDO;NÃO;FORPLAY VÍDEO LTDA;03.068.722/0001-76;SP;BARUERI
A MATADEIRA;B0500290800000;28/06/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;16;1;1994;1994;INDEFINIDO;NÃO;CASA DE CINEMA DE PORTO ALEGRE LTDA.;94.625.829/0001-23;RS;PORTO ALEGRE
A MOCHILA DO MASCATE;B0500321500000;12/08/2005;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;74;1;2005;2005;INDEFINIDO;NÃO;TIBET FILME LTDA;02.660.748/0001-46;RJ;RIO DE JANEIRO
A MONTANHA DO SONHO IMIGRANTE;B0500368000000;13/09/2005;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;16;1;2005;2005;INDEFINIDO;NÃO;SPAGHETTI FILMES LTDA;05.751.454/0001-18;RS;CAXIAS DO SUL
A MÁQUINA;B0500377400000;26/09/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;98;1;2004;2004;SALAS DE EXIBIÇÃO;NÃO;DILER & ASSOCIADOS LTDA;00.291.470/0001-51;RJ;RIO DE JANEIRO
A NAVALHA NA CARNE;B0300025300000;15/04/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;;1969;;INDEFINIDO;NÃO;A S PRODUÇÕES CULTURAIS LTDA.;73.703.068/0001-00;RJ;RIO DE JANEIRO
A NEGAÇÃO DO BRASIL;B0400154800000;13/01/2005;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;92;1;2000;2000;INDEFINIDO;NÃO;LUMINIS PRODUÇÕES ARTISTICAS;05.927.008/0001-11;RJ;RIO DE JANEIRO
A NOITE DO ESPANTALHO;B0500245800000;28/03/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;92;1;1974;1974;INDEFINIDO;NÃO;JOAO LUTFI;PESSOA FÍSICA;RJ;RIO DE JANEIRO
A PAISAGEM NATURAL;B0500229000000;01/03/2005;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;20;1;1989;1989;INDEFINIDO;NÃO;VLADIMIR CARVALHO DA SILVA;PESSOA FÍSICA;DF;BRASILIA
A PANTERA NUA;B0500437400000;30/11/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;89;1;1979;1979;INDEFINIDO;NÃO;VERONA FILMES LTDA;33.714.593/0001-07;RJ;RIO DE JANEIRO
A PARTIDA;B0500178800000;19/05/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;1;2000;2000;INDEFINIDO;NÃO;SANDRA DA CRUZ RIBEIRO;PESSOA FÍSICA;PE;RECIFE
A PARTILHA;B0500309300000;28/07/2005;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;93;1;2001;2001;INDEFINIDO;NÃO;LEREBY PRODUÇÕES LTDA;02.605.295/0001-55;RJ;RIO DE JANEIRO
