TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""UM CARA COMUM""";B1301778000000;01/04/2013;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,4;;2012;;INDEFINIDO;NÃO;DETOUR FILMS LTDA;08.889.030/0001-02;RS;PORTO ALEGRE
(DES)ENCONTROS (MÉDIA-METRAGEM);B1301969400000;24/09/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;26;;2012;;INDEFINIDO;NÃO;CHOCOLATE FILMES LTDA;11.503.567/0001-05;SP;SAO PAULO
(DES)ENCONTROS - (A SÉRIE);B1301969500000;24/09/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;104;4;2012;2012;INDEFINIDO;NÃO;CHOCOLATE FILMES LTDA;11.503.567/0001-05;SP;SAO PAULO
+ BRASILEIROS;B1302058300000;20/12/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;338;13;2013;2013;INDEFINIDO;NÃO;PUBLYTIME COMUNICAÇÃO LTDA;27.052.323/0001-85;RJ;RIO DE JANEIRO
+ FILMES;B1301933200000;23/08/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;0;26;2009;2009;INDEFINIDO;NÃO;RADAR CINEMA E TELEVISÃO LTDA;02.947.857/0001-49;SP;COTIA
1,2,3 ERA UMA VEZ!;B1301851600000;13/06/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;57,3;7;2013;2013;INDEFINIDO;NÃO;OFICINA MÍDIA PRODUÇÕES MULTIMIDIA LTDA;14.920.315/0001-61;SP;SAO PAULO
100 % JARDIM ÂNGELA;B1301767800000;19/03/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;26;;2012;;INDEFINIDO;NÃO;SÃO PAULO SECRETARIA MUNICIPAL DE CULTURA;49.269.244/0001-63;SP;SAO PAULO
100 ANOS ASSIS VALENTE;B1301951100000;11/09/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;50;;2011;;INDEFINIDO;NÃO;SG COMUNICACAO E EVENTOS LTDA;40.530.917/0001-12;BA;SALVADOR
100 BEST BRAZILIAN FIGHTS;B1302033200000;04/12/2013;DEFERIDO;JORNALÍSTICA;NÃO INFORMADO;COMUM;NÃO SERIADA;120;;2013;;INDEFINIDO;NÃO;PUBLYTIME COMUNICAÇÃO LTDA;27.052.323/0001-85;RJ;RIO DE JANEIRO
100% BOLIVIANO, MANO;B1302024800000;27/11/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13,9;;2013;;INDEFINIDO;NÃO;RODIL&DEISS FILMES LTDA;09.625.064/0001-52;SP;SAO PAULO
15 MINUTOS DE FAMA;B1301802500000;09/05/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;18,0;;2013;;INDEFINIDO;NÃO;RAFAEL BARROSO BENTO;PESSOA FÍSICA;RJ;RIO DE JANEIRO
15 SEGUNDOS;B1301848300000;12/06/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,6;;2013;;INDEFINIDO;NÃO;SEANI ROSA SOARES JUNIOR;PESSOA FÍSICA;RJ;RIO DE JANEIRO
171 NA CIDADE MARAVILHOSA;B1301742200000;19/02/2013;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90,9;;2007;;INDEFINIDO;NÃO;R2 MUSIC GRAVAÇÕES E EVENTOS LTDA.;32.044.091/0001-53;RJ;RIO DE JANEIRO
180 GRAUS: O PONTO DA VIRADA;B1302017700000;21/11/2013;DEFERIDO;JORNALÍSTICA;NÃO INFORMADO;COMUM;SERIADA;30;1;2013;2013;INDEFINIDO;NÃO;REDE NOVO TEMPO DE COMUNICACAO;01.385.423/0001-30;SP;JACAREI
180 SEGUNDOS;B1301735700000;08/02/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,0;;2012;;INDEFINIDO;NÃO;JULIA VAZ CARTIER BRESSON;PESSOA FÍSICA;RJ;RIO DE JANEIRO
1932: HISTÓRIAS DE UMA GUERRA;B1301957900000;17/09/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;86,2;;2013;;INDEFINIDO;NÃO;T.J. PRODUÇÕES CINEMATOGRÁFICAS SOCIEDADE SIMPLES LTDA ME;07.045.543/0001-74;SP;SAO PAULO
1º ASSALTO AO TREM PAGADOR;B1301949000000;09/09/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;56,6;;2013;;INDEFINIDO;NÃO;ERNOI LUIZ MATIELO;PESSOA FÍSICA;SC;PIRATUBA
2 DEDOS DE PROSA;B1301952000000;11/09/2013;DEFERIDO;VARIEDADES;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;30;2;2012;2012;INDEFINIDO;NÃO;CAMERA 2 VIDEO FILMES LTDA;03.246.961/0001-79;RJ;RIO DE JANEIRO
2013 MENOS 1;B1301717400000;15/01/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;70;;2012;;INDEFINIDO;NÃO;BAUM PRODUÇÕES LTDA -ME;09.540.791/0001-17;SP;SAO PAULO
220 VOLTS - 2012 - 1ª TEMPORADA;B1302010900000;08/11/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;72;13;2012;2012;INDEFINIDO;NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
220 VOLTS - 2012 - 2ª TEMPORADA;B1302015400000;13/11/2013;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;312;13;2012;2012;INDEFINIDO;NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
220 VOLTS - 2013;B1301908300000;05/08/2013;DEFERIDO;VARIEDADES;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;72;13;2013;2013;INDEFINIDO;NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
3310;B1301887900000;16/07/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12;;2012;;INDEFINIDO;NÃO;BLOOD CINEMATOGRAFICA ­ EIRELI ­ ME;07.424.485/0001-90;SP;SAO PAULO
3:00 AM;B1301764700000;15/03/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;9,0;;2000;;INDEFINIDO;NÃO;JEAN SERGIO GOMES OLIVEIRA;PESSOA FÍSICA;MG;BELO HORIZONTE
3P;B1301836100000;05/06/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;25,8;;2013;;INDEFINIDO;NÃO;A FANTÁSTICA FÁBRICA DE FILMES LTDA;05.515.177/0001-44;SP;SAO PAULO
40 MINUTOS PARA A GLORIA;B1301718000000;17/01/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5;;2010;;INDEFINIDO;NÃO;CAVIDEO PRODUÇÕES COMÉRCIO E LOCAÇÃO DE FILMES LTDA;01.666.326/0001-15;RJ;RIO DE JANEIRO
44º FESTIVAL DE MÚSICA NOVA;B1301832100000;04/06/2013;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;156;7;2009;2009;INDEFINIDO;NÃO;SERVICO SOCIAL DO COMERCIO - SESC - ADMINISTRACAO REGIONAL NO ESTADO DE SAO PAULO;03.667.884/0001-20;SP;SAO PAULO
5 HISTÓRIAS CATARINENSES;B1301991200000;21/10/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;50;;2011;;INDEFINIDO;NÃO;CINNEMA PRODUCOES DE FILMES EIRELI;12.324.834/0001-31;SC;FLORIANOPOLIS
50 GRANDES FILMES BRASILEIROS;B1302046500000;13/12/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;600;10;2013;2013;INDEFINIDO;NÃO;POPCON PRODUÇÕES LTDA;09.281.789/0001-70;SP;SAO PAULO
6 MOVIMENTOS PARA DIZER ADEUS;B1301840100000;07/06/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;7;;2013;;INDEFINIDO;NÃO;CAVIDEO PRODUÇÕES COMÉRCIO E LOCAÇÃO DE FILMES LTDA;01.666.326/0001-15;RJ;RIO DE JANEIRO
80'S REALCE;B1301740200000;18/02/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;1480;80;2012;2012;INDEFINIDO;NÃO;CAVIDEO PRODUÇÕES COMÉRCIO E LOCAÇÃO DE FILMES LTDA;01.666.326/0001-15;RJ;RIO DE JANEIRO
A ALMA DA GENTE;B1301877200000;08/07/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;82,5;;2013;;INDEFINIDO;NÃO;RADIANTE FILMES LTDA;02.376.263/0001-25;RJ;RIO DE JANEIRO
A AMANTE;B1301740900000;19/02/2013;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90,3;;2009;;INDEFINIDO;NÃO;R2 MUSIC GRAVAÇÕES E EVENTOS LTDA.;32.044.091/0001-53;RJ;RIO DE JANEIRO
A AMIZADE É TUDO;B1301842300000;07/06/2013;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,4;;2012;;INDEFINIDO;NÃO;INOVASHOW PRODUÇÕES E PUBLICIDADE LTDA.;08.382.029/0001-97;SP;SAO PAULO
A ANTI PERFORMANCE;B1301854700000;18/06/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;10,5;;2012;;INDEFINIDO;NÃO;DANIEL CAMPANHA LISBOA;08.410.008/0001-38;BA;SALVADOR
A ARCA VIROU CAMINHÃO;B1301992000000;22/10/2013;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1,8;;2013;;INDEFINIDO;NÃO;CLEUBERTH SANTANA BANDEIRA;PESSOA FÍSICA;DF;BRASILIA
A ARQUITETA;B1301741300000;19/02/2013;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;87,2;;2009;;INDEFINIDO;NÃO;R2 MUSIC GRAVAÇÕES E EVENTOS LTDA.;32.044.091/0001-53;RJ;RIO DE JANEIRO
A ARTE DE INTERPRETAR - A SAGA DA NOVELA ROQUE SANTEIRO;B1301790400000;22/04/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;85;;2012;;INDEFINIDO;NÃO;8X COMUNICAÇÕES LTDA;14.428.603/0001-01;RJ;RIO DE JANEIRO
A ARTE DO BARRO;B1301880700000;10/07/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;;2011;;INDEFINIDO;NÃO;INSTITUTO DE DESENVOLVIMENTO SOCIAL E GESTÃO DE PROD. CULTURAL, ARTÍSTICA E AUDIOVISUAL-MARLIN AZUL;03.132.906/0001-58;ES;VITORIA
A ARTE DO RENASCIMENTO;B1301962400000;19/09/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;74;;2013;;INDEFINIDO;NÃO;IMAGINE ARTE CULTURA E PAZ LTDA;05.606.268/0001-95;RJ;RIO DE JANEIRO
A ARTE DO RETRATO. LUIZ MAURO VASCONCELLOS;B1301714500000;08/01/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;9,5;;2012;;INDEFINIDO;NÃO;ELISA MARIA CABRAL;PESSOA FÍSICA;PB;CABEDELO
A BATALHA;B1301749200000;22/02/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,9;;2012;;INDEFINIDO;NÃO;CANAL BRAZIL S/A;02.608.224/0001-06;RJ;RIO DE JANEIRO
A BATALHA DO PASSINHO;B1301805800000;14/05/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;73;;2012;;INDEFINIDO;NÃO;OSMOSE FILMES LTDA;16.505.730/0001-84;RJ;RIO DE JANEIRO
A BEATA DO SEU GOMES;B1301742800000;20/02/2013;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;88,2;;2009;;INDEFINIDO;NÃO;R2 MUSIC GRAVAÇÕES E EVENTOS LTDA.;32.044.091/0001-53;RJ;RIO DE JANEIRO
A BOSSA NOVA É FODA;B1301791800000;25/04/2013;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,2;;2013;;INDEFINIDO;NÃO;UNS E OUTROS PRODUCOES E FILMES LTDA;04.595.226/0001-33;RJ;RIO DE JANEIRO
A BUSCA;B1301751900000;26/02/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;99;;2012;;INDEFINIDO;NÃO;O2 CINEMA LTDA;02.525.725/0001-29;SP;COTIA
A CARNE;B1301900400000;30/07/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;20;;2008;;INDEFINIDO;NÃO;ORBE MÍDIA FILMES, VÍDEOS E COMUNICAÇÃO VISUAL S/S LTDA.;03.825.428/0001-61;SP;SAO PAULO
A CARONEIRA;B1301891800000;18/07/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;19,5;;2012;;INDEFINIDO;NÃO;CAZA FILMES LTDA;09.137.251/0001-97;DF;BRASILIA
A CARTA VERMELHA;B1301997700000;30/10/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;8,7;;2011;;INDEFINIDO;NÃO;WERGER PRODUÇÕES ARTÍSTICAS LTDA;00.343.379/0001-32;RJ;RIO DE JANEIRO
A CARTOMANTE;B1301836400000;06/06/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;25;;2013;;INDEFINIDO;NÃO;ADRIANO BASTOS SOARES;PESSOA FÍSICA;BA;SALVADOR
A CASA DE MOZART, O GÊNIO DE SALZBURG;B1301967400000;23/09/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;24,9;;2013;;INDEFINIDO;NÃO;MARIA TV COMUNICAÇÃO LTDA;04.957.105/0001-94;RJ;RIO DE JANEIRO
A CASA DO MESTRE ANDRÉ;B1301981800000;08/10/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13;;2005;;INDEFINIDO;NÃO;LEO SYKES LIBANIO;PESSOA FÍSICA;DF;BRASILIA
A CASA ELÉTRICA;B1301869200000;28/06/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;110;;2011;;SALAS DE EXIBIÇÃO;NÃO;PANDA FILMES LTDA;04.980.287/0001-14;RS;PORTO ALEGRE
A CASA ERRADA;B1301730500000;01/02/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;17,5;;2010;;INDEFINIDO;NÃO;VISON PRODUÇOES ARTISTICAS LTDA.;28.629.780/0001-52;RJ;RIO DE JANEIRO
A CHAVE DO COFRE III;B1302000600000;04/11/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;;2013;;INDEFINIDO;NÃO;VERA LUCIA ALVES BONATTI;PESSOA FÍSICA;RJ;RIO DE JANEIRO
A CIDADE É UMA SÓ?;B1301852900000;17/06/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;73;;2012;;INDEFINIDO;NÃO;400 FILMES - SERVIÇOS DE PRODUÇÃO LTDA ME;09.065.789/0001-33;DF;BRASILIA
A CONFEITARIA - SEGUNDA TEMPORADA;B1301917300000;14/08/2013;DEFERIDO;VARIEDADES;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;1440;60;2012;2012;INDEFINIDO;NÃO;ZEPPELIN PRODUÇÕES DE CINEMA E TELEVISÃO LTDA.;94.100.302/0001-85;RS;PORTO ALEGRE
A COPA DA SUA VIDA;B1302038700000;09/12/2013;DEFERIDO;JORNALÍSTICA;NÃO INFORMADO;COMUM;SERIADA;120;24;2013;2013;INDEFINIDO;NÃO;DIGITAL MIDIA PUBLICIDADE E PRODUÇÕES ARTISTICAS LTDA;08.253.781/0001-38;SP;SAO PAULO
A COSTURA DO TEMPO;B1301968100000;23/09/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;40;;2012;;INDEFINIDO;NÃO;CONTRAPONTO MULTIMEIOS LTDA;11.248.548/0001-71;SC;FLORIANOPOLIS
A DIARISTA;B1301905700000;02/08/2013;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;88,1;;2009;;INDEFINIDO;NÃO;R2 MUSIC GRAVAÇÕES E EVENTOS LTDA.;32.044.091/0001-53;RJ;RIO DE JANEIRO
A DIRETORIA;B1302016800000;18/11/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;60;;2010;;INDEFINIDO;NÃO;GRAÇA FILMES PRODUTORA E DISTRIBUIDORA LTDA;11.292.373/0001-08;RJ;RIO DE JANEIRO
A DÚVIDA;B1301794800000;29/04/2013;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1,4;;2011;;INDEFINIDO;NÃO;OGER SEPOL PRODUÇÃO E COMÉRCIO AUDIOVISUAL LTDA;07.567.854/0001-01;PR;CURITIBA
A ELEIÇÃO É UMA FESTA;B1301823300000;24/05/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15,0;;2013;;INDEFINIDO;NÃO;FABIO ROGERIO REZENDE DE JESUS;PESSOA FÍSICA;SP;SAO CARLOS
A ESCOLHA;B1301715900000;11/01/2013;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;53,3;;2011;;INDEFINIDO;NÃO;HDANIEL STUDIO LTDA;09.174.621/0001-66;RJ;RIO DE JANEIRO
