TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
#FEIQUE;B1700389600000;07/08/2017;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;20,6;;2017;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;ALEXANDRE GUIMARAES MANDARINO ***********;23.673.009/0001-69;RJ;RIO DE JANEIRO
#FUCKALLPOSERS;B1700501600000;11/10/2017;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;34;1;2017;2017;SALAS DE EXIBIÇÃO;NÃO;NINECLOUDS - COMERCIO DE SKATE E EQUIPAMENTOS LTDA - ME;17.105.605/0001-40;SP;ARARAS
#JUNTAQUEÉMELHOR;B1700380000000;02/08/2017;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;105;5;2017;2017;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;CARLOS RAPHAEL DO VALLE EIRELI;15.077.313/0001-15;SP;SAO PAULO
#MECHAMADEBRUNA - 2ª TEMPORADA;B1700474600000;27/09/2017;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;336;8;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;TV ZERO CINEMA LTDA;03.360.320/0001-40;RJ;RIO DE JANEIRO
#MECHAMADEBRUNA - VERDADES E MENTIRAS;B1700066700000;13/02/2017;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;53;;2017;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;TV ZERO CINEMA LTDA;03.360.320/0001-40;RJ;RIO DE JANEIRO
#NOLHODARUA;B1700068600000;14/02/2017;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;77;;2017;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CINEMA PETISCO PRODUÇÕES LTDA;09.039.726/0001-02;RJ;RIO DE JANEIRO
#PARTIUBRASIL;B1700178200000;13/04/2017;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;130;13;2016;2017;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;CABONG STUDIOS LTDA;10.855.589/0001-63;PR;CURITIBA
#POPLIFE;B1700089600000;24/02/2017;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,0;;2015;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;YOHAN TANAKA;PESSOA FÍSICA;SP;SAO PAULO
#QUEM LUTA OCUPA;B1700181400000;13/04/2017;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13,0;;2016;;OUTROS MERCADOS;NÃO;DE CASSIA OLIVEIRA E MOTA SANTOS LTDA;97.552.136/0001-46;RS;PORTO ALEGRE
#VCNOCOMBATE;B1700478900000;29/09/2017;DEFERIDO;JORNALÍSTICA;Registro de Eventos;COMUM;SERIADA DE DURAÇÃO INDETERMINADA;104;8;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BIROSCA FILMES LTDA;24.445.185/0001-06;RJ;RIO DE JANEIRO
10 ANOS DA SÃO PAULO COMPANHIA DE DANÇA;B1700479100000;29/09/2017;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;50;10;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;NEWCO PROGRAMADORA E PRODUTORA DE COMUNICACAO LTDA.;04.334.366/0001-58;SP;SAO PAULO
10 CENTAVOS PARA O NÚMERO DA BESTA;B1700538300000;01/11/2017;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;81,6;;2017;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PONTO DE EQUILIBRIO EVENTOS E IMAGEM EIRELI;09.202.111/0001-55;RJ;RIO DE JANEIRO
1234;B1700214400000;27/04/2017;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;29,9;;2016;;NENHUMA DAS OPÇÕES;NÃO;LIDIO JOSE FRANCO RAMALHO;PESSOA FÍSICA;PR;UMUARAMA
12X12;B1700360200000;20/07/2017;DEFERIDO;JORNALÍSTICA;;COMUM;SERIADA DE DURAÇÃO INDETERMINADA;180;14;2017;2018;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ANA LUCIA DE CARVALHO RIBEIRO;PESSOA FÍSICA;BA;SALVADOR
171 - NEGÓCIO DE FAMÍLIA;B1700079500000;17/02/2017;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;704;14;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MOONSHOT CREATIVE LAB PRODUÇÕES ARTÍSTICAS LTDA.;67.942.250/0001-11;SP;SAO PAULO
1817: A REVOLUÇÃO ESQUECIDA;B1700573100000;27/11/2017;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;75;;2017;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;ASSOCIACAO DE COMUNICACAO EDUCATIVA ROQUETTE PINTO;02.196.013/0001-03;RJ;RIO DE JANEIRO
1º DE JULHO;B1700071300000;15/02/2017;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12,6;;2016;;SALAS DE EXIBIÇÃO;NÃO;RENATA PRADO DE MORAES;PESSOA FÍSICA;RJ;RIO DE JANEIRO
2 GIRLS;B1700507500000;17/10/2017;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;67;;2016;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;LGK MUSIC PRODUÇOES ARTISTICAS LTDA;07.675.338/0001-92;RJ;RIO DE JANEIRO
2016;B1700542700000;06/11/2017;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,6;;2017;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;PABLO GUSMAO RODRIGUES;PESSOA FÍSICA;RS;PORTO ALEGRE
2035;B1700236600000;15/05/2017;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1,3;;2015;;NENHUMA DAS OPÇÕES;NÃO;PLONGEE PRODUCOES LTDA;20.119.267/0001-00;AM;MANAUS
213;B1700401400000;11/08/2017;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;17,2;;2012;;OUTROS MERCADOS;NÃO;FABRICIO DE LIMA LUIZ;PESSOA FÍSICA;SP;SANTOS
220;B1700514100000;20/10/2017;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,8;;2017;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;LM MUSIC EMPREENDIMENTOS ARTISTICOS EIRELI;26.086.753/0001-55;RJ;RIO DE JANEIRO
220 VOLTS - ESPECIAL DIA DAS MÃES;B1700226200000;08/05/2017;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;28;;2017;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
25 MAIS DA PRÉ ESCOLA - VEM CANTAR COM PATATI PATATÁ;B1700105700000;07/03/2017;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;47,7;;2016;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;RINALDI PRODUÇÕES & PUBLICIDADE LTDA - ME;66.176.181/0001-10;SP;SAO PAULO
3 DANÇAS 3 ESTILOS;B1700470700000;25/09/2017;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;26;;2017;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;JPL PRODUÇÕES LTDA;23.315.965/0001-79;BA;SALVADOR
300 E TANTAS PALHETAS;B1700158600000;03/04/2017;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;27,3;;2015;;NENHUMA DAS OPÇÕES;NÃO;DEBORA BARTH;PESSOA FÍSICA;ES;VITORIA
302 - 4A TEMPORADA;B1700183300000;17/04/2017;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;338;26;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CANAL BRAZIL S/A;02.608.224/0001-06;RJ;RIO DE JANEIRO
3030 - MEU DEUS;B1700602100000;11/12/2017;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4;;2017;;VIDEO DOMÉSTICO;NÃO;THIAGO CALVIÑO FILMES ESPECIAIS;21.450.081/0001-00;RJ;RIO DE JANEIRO
311;B1700436000000;31/08/2017;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4;;2017;;SALAS DE EXIBIÇÃO;NÃO;ANNE LISE FILARTIGA ALE - ME;13.980.615/0001-73;PR;CURITIBA
360 TEMPORADA II;B1700410000000;17/08/2017;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;300;12;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;LEONARDO LUIS VIVAN;PESSOA FÍSICA;RS;CAXIAS DO SUL
40 ANOS DE PERDÃO;B1700179800000;13/04/2017;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;45,0;;2015;;OUTROS MERCADOS;NÃO;SAULO AUGUSTO TORRES RODRIGUES JUNIOR;PESSOA FÍSICA;PI;TERESINA
48 HORAS;B1700008800000;06/01/2017;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,8;;2016;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PAULO WITTE RIBEIRO;PESSOA FÍSICA;RJ;RIO DE JANEIRO
5 LOOKS;B1700466800000;21/09/2017;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;405;16;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;FJ PRODUCOES LTDA;01.894.553/0001-06;SP;SAO PAULO
6 DICAS PARA SER UM(A) ADOLESCENTE PARTICIPATIVO(A);B1700404900000;15/08/2017;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,5;;2016;;NENHUMA DAS OPÇÕES;NÃO;PAULA SETSUKO NISHIZIMA;PESSOA FÍSICA;PR;CURITIBA
60 DIAS NO PANTANAL;B1700414200000;21/08/2017;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;305;11;2016;2016;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BRTV PRODUÇÃO DE FILMES E ENTRETENIMENTO LTDA;16.551.639/0001-03;RJ;RIO DE JANEIRO
60 SEGUNDOS;B1700138400000;22/03/2017;DEFERIDO;JORNALÍSTICA;;COMUM;SERIADA EM TEMPORADA ÚNICA;8;8;2016;2016;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PBI - PROGRAMADORA BRASILEIRA INDEPENDENTE S.A;07.254.174/0001-20;RS;PORTO ALEGRE
65 ANOS DE TELEDRAMATURGIA NO BRASIL;B1700013400000;10/01/2017;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;240;8;2016;2016;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;HERGUS EMPREENDIMENTOS CULTURAIS LTDA.;02.280.530/0001-66;RJ;RIO DE JANEIRO
7 CUMES - DENALI;B1700419400000;23/08/2017;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;75;3;2016;2016;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
98 ESPORTES;B1700560400000;13/11/2017;DEFERIDO;JORNALÍSTICA;;COMUM;SERIADA DE DURAÇÃO INDETERMINADA;105,7;1;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DEL REY RADIODIFUSÃO LTDA - EPP;11.849.746/0001-90;MG;BELO HORIZONTE
98 FUTEBOL CLUBE;B1700560700000;13/11/2017;DEFERIDO;JORNALÍSTICA;;COMUM;SERIADA DE DURAÇÃO INDETERMINADA;109,3;1;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DEL REY RADIODIFUSÃO LTDA - EPP;11.849.746/0001-90;MG;BELO HORIZONTE
A ARTE DA CAPOEIRA;B1700464700000;20/09/2017;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;26,3;;2017;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;JPL PRODUÇÕES LTDA;23.315.965/0001-79;BA;SALVADOR
A ARTE DO FUTEBOL BRASILEIRO;B1700354200000;19/07/2017;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;130;5;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;IMAGINAR EMPREENDIMENTOS E PARTICIPACOES LTDA;10.899.485/0001-50;RJ;RIO DE JANEIRO
A ARVORE E O BEIJO;B1700316700000;26/06/2017;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;10;;2017;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CAVIDEO PRODUÇÕES COMÉRCIO E LOCAÇÃO DE FILMES LTDA;01.666.326/0001-15;RJ;RIO DE JANEIRO
A BATALHA DOS DELEGADOS;B1700627600000;28/12/2017;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;74,2;;2017;;OUTROS MERCADOS;NÃO;JOSE DO NASCIMENTO JUNIOR ***********;18.446.787/0001-85;RN;FLORANIA
A BICICLETA DO VOVÔ, A SÉRIE;B1700452300000;13/09/2017;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;169;13;2016;2016;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;HAMACA PRODUÇÕES ARTÍSTICAS LTDA - ME;10.281.460/0001-99;BA;SALVADOR
A BICICLETA DO VOVÔ, VERSÃO 22 MINUTOS;B1700613500000;18/12/2017;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;21,8;;2012;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;HAMACA PRODUÇÕES ARTÍSTICAS LTDA - ME;10.281.460/0001-99;BA;SALVADOR
A BOLINHA AZUL QUE ESTÁ CONSTANTEMENTE TRISTE;B1700528900000;26/10/2017;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1,2;;2017;;NENHUMA DAS OPÇÕES;NÃO;EDUARDO WAHRHAFTIG;PESSOA FÍSICA;SP;SAO PAULO
A BONECA E O SILÊNCIO;B1700112900000;10/03/2017;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;19;;2014;;SALAS DE EXIBIÇÃO;NÃO;MEUS RUSSOS AUDIOVISUAL LTDA;13.202.884/0001-09;SP;SAO PAULO
A BUSCA;B1700194600000;24/04/2017;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,6;;2017;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GILBERTO DE OLIVEIRA SOUSA;PESSOA FÍSICA;SP;ITAPETININGA
A CANÇÃO DO ASFALTO;B1700112200000;09/03/2017;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;16;;2017;;SALAS DE EXIBIÇÃO;NÃO;ESTUDIO TIJUCAS LTDA;19.747.075/0001-69;PR;CURITIBA
A CARA DO FUTURO;B1700110500000;09/03/2017;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;338;13;2016;2016;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;TAC - FILMES LTDA - EPP;07.560.127/0001-04;SC;ITAJAI
A CARA DO MUNDO;B1700082700000;20/02/2017;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52;;2016;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;3FG.TV PRODUÇÕES LTDA - ME;15.031.868/0001-26;SP;SAO PAULO
A CARA DO PAI 2ª TEMPORADA;B1700339300000;10/07/2017;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;420;12;2017;2017;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
A CARNE;B1700580700000;29/11/2017;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;11,1;;2017;;SALAS DE EXIBIÇÃO;NÃO;VITOR KRUTER QUINTANILHA;PESSOA FÍSICA;RJ;RIO DE JANEIRO
A CARTA;B1700015200000;11/01/2017;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13,1;;2015;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;INSTITUTO DE DESENVOLVIMENTO SOCIAL E GESTÃO DE PROD. CULTURAL, ARTÍSTICA E AUDIOVISUAL-MARLIN AZUL;03.132.906/0001-58;ES;VITORIA
A CASA;B1700266800000;31/05/2017;DEFERIDO;REALITY-SHOW;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;1870;22;2017;2017;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;RADIO E TELEVISAO RECORD S.A;60.628.369/0001-75;SP;SAO PAULO
A CASA CINZA E AS MONTANHAS VERDES;B1700106700000;07/03/2017;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;16;;2016;;OUTROS MERCADOS;NÃO;DEBORAH VIEGAS TORRES DE OLIVEIRA;PESSOA FÍSICA;MG;SAO JOAO DEL REI
