TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
#SAÚDE - QUINTA TEMPORADA;B2000170600000;29/04/2020;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;51;17;2020;2020;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;LIMA COMUNICAÇÃO LTDA;05.791.137/0001-25;BA;SALVADOR
#SAÚDE - SEXTA TEMPORADA;B2000485100000;18/11/2020;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;60;20;2020;2020;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;LIMA COMUNICAÇÃO LTDA;05.791.137/0001-25;BA;SALVADOR
#SEXO;B2000288300000;13/07/2020;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15,1;;2020;;SALAS DE EXIBIÇÃO;NÃO;INSTITUTO CPFL;07.234.440/0001-52;SP;CAMPINAS
(DES)VELHECER;B2000178300000;06/05/2020;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15,0;;2020;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GIULIANA MOURA SCHIAVINATTO;PESSOA FÍSICA;ES;VILA VELHA
(IN)VERDADE;B2000493700000;23/11/2020;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,1;;2020;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ALESSANDRO ROGERIO ANUNCIACAO ARAUJO;PESSOA FÍSICA;RN;NATAL
(NOVO) NORMAL;B2000490800000;19/11/2020;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3;;2020;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DOUGLAS GONCALVES LOPES;PESSOA FÍSICA;ES;ANCHIETA
+ AMOR;B2000526600000;09/12/2020;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;220;8;2020;2020;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;CATALISADORA ÁUDIO VISUAL LTDA.;05.306.875/0001-30;SP;SAO PAULO
10 HORAS PARA O NATAL;B2000488900000;18/11/2020;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;92,1;;2020;;SALAS DE EXIBIÇÃO;NÃO;PARIS PRODUÇÕES CINEMATOGRÁFICAS LTDA;12.580.503/0001-62;SP;SAO PAULO
112 ANOS DO JAPÃO NO BRASIL;B2000232100000;15/06/2020;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;12;4;2020;2020;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;NOVAS MIDIAS DIGITAIS PROGRAMADORA LTDA;07.906.636/0001-46;RJ;RIO DE JANEIRO
12 MOEDAS;B2000180800000;08/05/2020;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;86;;2020;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;O2 CINEMA LTDA;02.525.725/0001-29;SP;COTIA
15B - RODRIGO ALARCON (PART. MARIANA FROES);B2000162800000;27/04/2020;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,9;;2020;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PEDRO HENRIQUE KURTZ MATTOS;PESSOA FÍSICA;SP;CAMPINAS
1964 O BRASIL ENTRE ARMAS E LIVROS;B2000366500000;03/09/2020;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;125,4;;2020;;SALAS DE EXIBIÇÃO;NÃO;BRASIL PARALELO ENTRETENIMENTO E EDUCAÇÃO S/A;25.446.930/0001-02;SP;SAO PAULO
2 PARA UMA BONEKA;B2000263000000;02/07/2020;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;71,5;;2020;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;LUZ VERMELHA FILMES - PRODUTORA DE CINEMA E VÍDEO LTDA;09.152.063/0001-38;SP;SAO PAULO
2020 VOLTS;B2000512900000;01/12/2020;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,5;;2020;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;RAFAEL OLIVEIRA ROSA;PESSOA FÍSICA;MG;BELO HORIZONTE
203;B2000502400000;30/11/2020;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;18,2;;2020;;SALAS DE EXIBIÇÃO;NÃO;LUANA MENDONCA CABRAL;PESSOA FÍSICA;ES;CARIACICA
21 MÃO NA CABEÇA;B2000494000000;23/11/2020;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;81;;2019;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DESIGN E IMAGEM COMUNICAÇÃO EMPRESARIAL LTDA;86.628.492/0001-80;RJ;CABO FRIO
220 VOLTS - ESPECIAL FIM DE ANO;B2000527000000;09/12/2020;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;45;;2020;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
23RD DAY;B2000362000000;31/08/2020;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,1;;2020;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;LUIZ GUSTAVO DANNEMANN MONTEIRO ***********;22.768.777/0001-33;RJ;RIO DE JANEIRO
26 POEMAS HOJE;B2000231500000;15/06/2020;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;107,2;27;2020;2020;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CANAL BRAZIL S/A;02.608.224/0001-06;RJ;RIO DE JANEIRO
30 ANOS BLUES;B2000361100000;30/08/2020;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;87;;2020;;SALAS DE EXIBIÇÃO;NÃO;MYMAMA ENTERTAINMENT SERIES E FILMES LTDA;27.436.455/0001-00;SP;SAO PAULO
30 ANOS, 30 SUCESSOS;B2000212200000;01/06/2020;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;51,2;;2020;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;WAVES SOUND RECORD EDITORA E GRAVADORA LTDA;22.155.359/0001-70;RJ;RIO DE JANEIRO
302 – 7ª TEMPORADA;B2000221000000;03/06/2020;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;104;8;2020;2020;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CANAL BRAZIL S/A;02.608.224/0001-06;RJ;RIO DE JANEIRO
364 DIAS;B2000327700000;11/08/2020;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,8;;2020;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;OS LEMOS PRODUTORA DE EVENTOS LTDA - ME;28.505.708/0001-13;RJ;RIO DE JANEIRO
3X+ ESTILO SEGUNDA TEMPORADA;B2000050900000;12/02/2020;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;169;13;2020;2020;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CUBO FILMES PRODUÇÕES E EVENTOS LTDA - ME;01.541.247/0001-88;RS;PORTO ALEGRE
3X4;B2000383300000;17/09/2020;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;8,7;4;2020;2020;NENHUMA DAS OPÇÕES;NÃO;TABOCA PRODUÇÕES ARTÍSTICAS LIMITADA;07.139.963/0001-10;RJ;TERESOPOLIS
4 BILHÕES DE INFINITOS;B2000383400000;17/09/2020;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;14,7;;2020;;SALAS DE EXIBIÇÃO;NÃO;MARCO ANTONIO PEREIRA DE FREITAS JUNIOR;PESSOA FÍSICA;MG;BELO HORIZONTE
40ENA;B2000177800000;06/05/2020;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;8,9;;2020;;SALAS DE EXIBIÇÃO;NÃO;FABIO TANAKA LADISLAU;PESSOA FÍSICA;SP;SAO PAULO
4G;B2000263400000;02/07/2020;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,9;;2020;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;SUELI DE OLIVEIRA CARVALHO PEREIRA;PESSOA FÍSICA;SP;SAO PAULO
5 CASAS;B2000263300000;02/07/2020;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;85,4;;2020;;SALAS DE EXIBIÇÃO;SIM;VULCANA CINEMA LTDA;08.112.710/0001-15;RS;PORTO ALEGRE
5 FITAS;B2000497500000;26/11/2020;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15,5;;2020;;NENHUMA DAS OPÇÕES;NÃO;VILMA CARLA MARTINS SILVA;PESSOA FÍSICA;BA;SALVADOR
502 - 3ª TEMPORADA;B2000430300000;19/10/2020;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;78;6;2020;2020;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CANAL BRAZIL S/A;02.608.224/0001-06;RJ;RIO DE JANEIRO
78 CARTAS;B2000313200000;28/07/2020;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;17,1;;2020;;SALAS DE EXIBIÇÃO;NÃO;LAIS WERNECK OLIVEIRA;25.292.725/0001-21;RS;PORTO ALEGRE
80 ANOS;B2000223500000;05/06/2020;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;133,4;5;2020;2020;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;CASA DO SANTOMÉ FILMES LTDA - ME;18.800.502/0001-62;BA;SALVADOR
90 ROUNDS;B2000208700000;27/05/2020;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;19,5;;2020;;SALAS DE EXIBIÇÃO;NÃO;JUANE VALENTIM MIRANDA;PESSOA FÍSICA;ES;CARIACICA
A 100 METROS;B2000455500000;29/10/2020;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,4;;2020;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;UNIC FILM PRODUÇÕES LTDA;13.436.513/0001-91;SP;BARUERI
A 7 TRAGOS DO CHÃO;B2000206500000;25/05/2020;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;19,7;;2020;;SALAS DE EXIBIÇÃO;NÃO;SATURNEMA FILMES LTDA;29.771.741/0001-58;BA;SALVADOR
A ARTE DE VER O INVISIVEL;B2000210600000;29/05/2020;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;208;8;2020;2021;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BSB SERVIÇOS CINEGROUP LTDA;06.900.652/0001-69;DF;BRASILIA
A BALADA DOS ANJOS E DOS DEMÔNIOS;B2000082700000;05/03/2020;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;11,1;;2020;;OUTROS MERCADOS;NÃO;MARCELO LINDOLFO DOMINGUES;PESSOA FÍSICA;SP;CAPELA DO ALTO
A BARCA;B2000251200000;25/06/2020;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;19,0;;2020;;SALAS DE EXIBIÇÃO;NÃO;LA URSA CINEMATOGRÁFICA LTDA;22.000.363/0001-60;AL;MACEIO
A BARQUEIRA;B2000556700000;28/12/2020;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;75;;2020;;SALAS DE EXIBIÇÃO;SIM;VULCANA CINEMA LTDA;08.112.710/0001-15;RS;PORTO ALEGRE
A BÊNÇÃO;B2000338200000;17/08/2020;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;387,8;8;2020;2020;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;LEONARDO GARCIA E CIA LTDA;11.384.969/0001-20;RS;PORTO ALEGRE
A CAIXA DE 4 CÔMODOS;B2000130500000;01/04/2020;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;11,7;;2020;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;SATURNEMA FILMES LTDA;29.771.741/0001-58;BA;SALVADOR
A CAMINHADA;B2000031900000;27/01/2020;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,6;;2020;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;SB MUSIC PRODUÇÕES EIRELI ME;23.410.827/0001-79;SP;SAO PAULO
A CASA DE XANGÔ;B2000430100000;19/10/2020;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;26,8;;2020;;OUTROS MERCADOS;NÃO;CAMILA SOLÉ ROCHA;PESSOA FÍSICA;MT;SORRISO
A CASA SALMÃO;B2000303300000;23/07/2020;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;70,1;;2020;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CARLOS ALBERTO GLOCK ***********;17.821.683/0001-40;PR;CURITIBA
A CASA É MINHA;B2000305600000;24/07/2020;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;78,2;;2020;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;FEVER FILMES PRODUÇÕES LTDA;36.540.172/0001-03;SP;SAO PAULO
A CHINESA DE RIAD;B2000409100000;05/10/2020;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15,3;;2020;;SALAS DE EXIBIÇÃO;NÃO;MAR DE MORROS CINEMATOGRÁFICA LTDA;20.106.668/0001-25;MG;BELO HORIZONTE
A CIDADE TAMBÉM DANÇA;B2000129600000;01/04/2020;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;28,2;;2020;;OUTROS MERCADOS;NÃO;KARINE SANTOS;PESSOA FÍSICA;SC;FLORIANOPOLIS
A COR BRANCA;B2000193200000;14/05/2020;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;102,4;;2020;;SALAS DE EXIBIÇÃO;NÃO;ORAPRONOBIS PRODUCOES LTDA ME;05.152.933/0001-18;MG;BELO HORIZONTE
A COR DA ALMA;B2000177600000;06/05/2020;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,4;;2020;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;VINICIUS MOURA MENDES DE SOUZA;PESSOA FÍSICA;SP;SAO PAULO
A COZINHA NO BRASIL;B2000173100000;30/04/2020;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;26,5;;2020;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;SETCOM - SET DE COMUNICAÇÃO LTDA;04.736.316/0001-05;SC;ITAJAI
A CRUZ;B2000355700000;28/08/2020;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;8,5;;2020;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;RENATO LEITE ENOCH;PESSOA FÍSICA;MG;BELO HORIZONTE
A CURA TA NO CORAÇÃO;B2000230200000;12/06/2020;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,2;;2020;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;HIP HOP BRASIL EMPREENDIMENTOS ARTÍSTICOS LTDA;01.060.820/0001-31;RJ;RIO DE JANEIRO
A CÚPULA;B2000461400000;04/11/2020;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;11,3;;2020;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;COLATERAL FILMES LTDA.;09.059.127/0001-50;RS;PORTO ALEGRE
A DAMA E O CORINGA;B2000519000000;03/12/2020;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,2;;2020;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;JESSIKA HECKLER KULMANN LORETO;PESSOA FÍSICA;RS;ESTANCIA VELHA
A DIVISÃO - 2ª TEMPORADA;B2000143100000;07/04/2020;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;192,1;5;2020;2020;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;AA - AFROREGGAE AUDIOVISUAL S.A.;03.247.208/0001-06;RJ;RIO DE JANEIRO
A ENCRUZILHADA, O CRUZEIRO E UM PÉ DE CHINELO: CRÔNICA DE UMA GUERRA.;B2000400900000;24/09/2020;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;61,5;;2020;;SALAS DE EXIBIÇÃO;NÃO;CANTO DO GALO FILMES E PRODUÇÕES ARTISTICAS LTDA;37.123.081/0001-27;BA;SALVADOR
A ESCRITORA;B2000373500000;09/09/2020;DEFERIDO;VARIEDADES;Erótico/Pornográfica;COMUM;NÃO SERIADA;60,5;;2020;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DIVERSITY COMUNICAÇÃO E PRODUÇÃO DE CONTEÚDO EIRELI;27.514.037/0001-94;SP;SAO PAULO
A ESPERA DE LIZ;B2000294200000;16/07/2020;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;115;;2020;;SALAS DE EXIBIÇÃO;NÃO;AQUARELA PRODUÇÕES CULTURAIS LTDA;02.593.994/0001-22;DF;BRASILIA
