TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
''TOURO'' - NATTY HILLS;B1900477000000;24/09/2019;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,6;;2019;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;SANTA RITA DE IQUIRIRIM PRODUÇÕES ARTISTICAS LTDA. ME;65.703.845/0001-99;SP;SAO PAULO
+ AMOR;B1900465300000;20/09/2019;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;66,9;;2019;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;SPOOK SHOW PRODUCOES LTDA;26.048.826/0001-14;SP;SAO PAULO
+FIT;B1900337000000;12/07/2019;DEFERIDO;VARIEDADES;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;195;15;2019;2019;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PBI - PROGRAMADORA BRASILEIRA INDEPENDENTE S.A;07.254.174/0001-20;RS;PORTO ALEGRE
1 MILHÃO DE SEMENTES;B1900174500000;16/04/2019;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;25;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
10 ANOS DO PROJETO CORREDORES ECOLÓGICOS NA BAHIA;B1900471500000;23/09/2019;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;23,6;;2013;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;DIOGO ALVES NEVES DE OLIVEIRA ***********;17.730.742/0001-75;BA;SALVADOR
101 CANÇÕES;B1900593500000;05/12/2019;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;335,9;13;2019;2020;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ARTERIA PRODUCOES ARTISTICAS EIRELI;06.015.397/0001-71;RJ;RIO DE JANEIRO
1937;B1900535700000;25/10/2019;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,3;;2019;;OUTROS MERCADOS;NÃO;BATIDA DIFERENTE EDIÇÕES E PRODUÇÕES MUSICAIS, CULTURAIS E ARTÍSTICAS LTDA;10.226.840/0001-20;RJ;RIO DE JANEIRO
1964: 50 ANOS DEPOIS;B1900402200000;22/08/2019;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;26,0;;2014;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO;48.031.918/0001-24;SP;SAO PAULO
1968 - O DESPERTAR;B1900050000000;01/02/2019;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;213,7;4;2018;2018;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SIM;FILMART PRODUÇÕES ARTISTICAS LTDA;64.044.886/0001-58;SP;SAO PAULO
2;B1900058700000;06/02/2019;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;80;;2017;;SALAS DE EXIBIÇÃO;NÃO;CENTOEONZE FILMES - EIRELI;10.945.803/0001-72;SP;SAO PAULO
2 ENFORCADOS;B1900072900000;15/02/2019;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,0;;2019;;OUTROS MERCADOS;NÃO;ZOOM ELEFANTE PRODUÇÃO CINEMATOGRÁFICA LTDA;06.768.153/0001-60;PR;CURITIBA
20VER;B1900499500000;08/10/2019;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,3;;2019;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;UNS E OUTROS PRODUCOES E FILMES LTDA;04.595.226/0001-33;RJ;RIO DE JANEIRO
21 VOLTAS;B1900449700000;13/09/2019;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15,0;;2019;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;JOAO FERNANDO FERRAO CHAGAS;PESSOA FÍSICA;RS;PORTO ALEGRE
24 HORAS DE LIBERDADE;B1900086400000;20/02/2019;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,7;;2018;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;VALETE DE COPAS FILMES LTDA;28.673.123/0001-02;SP;SAO PAULO
24HORAS PRA REDECORAR;B1900619700000;17/12/2019;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;376;16;2019;2019;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CASA DE VÍDEO E CRIAÇÃO LTDA;63.053.185/0001-12;SP;SAO PAULO
25 DE MARÇO: A MEMÓRIA DO MUNDO ÁRABE;B1900179800000;17/04/2019;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12,9;;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GUSTAVO DE SOUZA DANTAS BRANDAO ***********;30.517.039/0001-41;SP;SAO PAULO
30 ANOS E TRÊS MINUTOS;B1900266800000;06/06/2019;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,7;;2019;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;COLATERAL FILMES LTDA.;09.059.127/0001-50;RS;PORTO ALEGRE
30 DIAS - UM CARNAVAL ENTRE A ALEGRIA E A DESILUSÃO;B1900593400000;05/12/2019;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;72,5;;2019;;SALAS DE EXIBIÇÃO;NÃO;EL TIGRE STUDIO E PRODUCAO DE AUDIO VISUAIS EIRELI;31.864.182/0001-72;RJ;RIO DE JANEIRO
302 -6ª TEMPORADA;B1900202600000;29/04/2019;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;169;13;2019;2019;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CANAL BRAZIL S/A;02.608.224/0001-06;RJ;RIO DE JANEIRO
335 - MEU SONHO EU NÃO CONTROLO (ACÚSTICO);B1900401500000;22/08/2019;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,5;;2019;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;LUCAS VEDOVI RANGEL;PESSOA FÍSICA;RJ;NITEROI
3AM;B1900241300000;22/05/2019;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,5;;2019;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;TATU FILM & MEDIA ARTS LTDA;21.146.351/0001-85;RJ;RIO DE JANEIRO
4 PATAS;B1900149100000;27/03/2019;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,8;;2019;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PARAKINO PRODUCOES LTDA.;12.380.610/0001-47;SP;SAO PAULO
4000KM RUMO AO SUL;B1900298600000;25/06/2019;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;250;10;2019;2019;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BRTV PRODUÇÃO DE FILMES E ENTRETENIMENTO LTDA;16.551.639/0001-03;RJ;RIO DE JANEIRO
5 ANOS DE ADEMÁFIA;B1900507500000;15/10/2019;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;25;;2019;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
5 BRIGAS;B1900435000000;06/09/2019;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,0;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DOGIVAL GALDINO LIMA JUNIOR;PESSOA FÍSICA;DF;BRASILIA
50 ANOS DO BALÉ DA CIDADE DE SÃO PAULO;B1900423500000;02/09/2019;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;57;;2019;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PRODIGO FILMS LTDA;00.020.648/0001-20;SP;SAO PAULO
502- 2ª TEMPORADA;B1900366800000;06/08/2019;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;169;13;2019;2019;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CANAL BRAZIL S/A;02.608.224/0001-06;RJ;RIO DE JANEIRO
60 ANOS DA INDÚSTRIA TÊXTIL NO BRASIL;B1900149200000;27/03/2019;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;50,9;;2017;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;MAFIA FILMES LTDA;17.753.196/0001-98;MG;UBERABA
6MG;B1900544700000;01/11/2019;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,3;;2019;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;JOAO RICARDO DA SILVA CORREIA;PESSOA FÍSICA;SP;SAO PAULO
7 CUMES - VINSON;B1900238600000;21/05/2019;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;75;3;2019;2019;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
7 VEUS;B1900005800000;07/01/2019;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;70,2;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DUE PRODUÇÕES - PRODUTORA CINEMATOGRAFICA LTDA;21.553.872/0001-57;RJ;RIO DE JANEIRO
A ANTÍFONA - CAMINHOS SAGRADOS;B1900427800000;03/09/2019;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,3;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;JEFFERSON PIRES BUENO;PESSOA FÍSICA;GO;GOIANIA
A ANTÍFONA - EU MUDEI;B1900428600000;03/09/2019;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,0;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;JEFFERSON PIRES BUENO;PESSOA FÍSICA;GO;GOIANIA
A ANTÍFONA - MENINA LINDA;B1900428400000;03/09/2019;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,1;;2019;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;JEFFERSON PIRES BUENO;PESSOA FÍSICA;GO;GOIANIA
A ANTÍFONA - O SANGUE QUE CORRE EM NÓS;B1900427700000;03/09/2019;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,6;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;JEFFERSON PIRES BUENO;PESSOA FÍSICA;GO;GOIANIA
A ANTÍFONA - PIN UP GIRL (VERSÃO PORTUGUÊS);B1900425700000;03/09/2019;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,9;;2019;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;JEFFERSON PIRES BUENO;PESSOA FÍSICA;GO;GOIANIA
A ANTÍFONA - QUANDO A AURORA CHEGAR;B1900427600000;03/09/2019;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;6,0;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;JEFFERSON PIRES BUENO;PESSOA FÍSICA;GO;GOIANIA
A ANTÍFONA - RASGUE ESSA PÁGINA;B1900428300000;03/09/2019;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,5;;2019;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;JEFFERSON PIRES BUENO;PESSOA FÍSICA;GO;GOIANIA
A ARTE DE FAZER CAGADA;B1900204200000;30/04/2019;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,1;;2019;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PAULO DE TARSO GOMES DA SILVA JUNIOR;PESSOA FÍSICA;SP;SANTO ANDRE
A ARTE DO SEXO;B1900129300000;19/03/2019;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;35,2;;2019;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PB BRASIL ENTRETENIMENTO LTDA;08.844.841/0001-97;RJ;RIO DE JANEIRO
A ARTE URBANA;B1900471700000;23/09/2019;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;72;;2019;;SALAS DE EXIBIÇÃO;NÃO;FILMES DO BEM PRODUÇÕES ARTÍSTICAS LTDA;12.573.633/0001-78;RJ;RIO DE JANEIRO
A BATALHA DE SHANGRI-LÁ;B1900494600000;07/10/2019;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;99,2;;2019;;SALAS DE EXIBIÇÃO;NÃO;MOLÊRA PRODUÇÃO DE FILMES LTDA;19.716.946/0001-87;MT;CUIABA
A BRINCADEIRA;B1900215600000;08/05/2019;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15,4;;2017;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;RODAMUNDO FILMES LTDA;23.148.018/0001-30;MG;BELO HORIZONTE
A BRUXINHA LILI;B1900496000000;08/10/2019;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;5;1;2019;2019;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ORIGEM COMUNICAÇÃO LTDA.;00.830.735/0001-42;BA;LAURO DE FREITAS
A CAIXA;B1900350500000;25/07/2019;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;6,5;;2018;;SALAS DE EXIBIÇÃO;NÃO;NELSON KAO WEI CHIN;PESSOA FÍSICA;SP;SAO PAULO
A CAIXA DE PANDORA;B1900150100000;28/03/2019;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,5;;2018;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;AUGUSTO DA SILVA VASCONCELOS;PESSOA FÍSICA;RJ;NOVA IGUACU
A CARA DO FUTURO - TEMPORADA 2;B1900074300000;18/02/2019;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;338;13;2019;2019;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;TAC - FILMES LTDA - EPP;07.560.127/0001-04;SC;ITAJAI
A CASA DE XANGÔ;B1900479600000;25/09/2019;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;34,5;;2018;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;D A MORALES PRODUCOES;19.971.642/0001-66;SP;SAO JOSE DOS CAMPOS
A CASA DO GRITO;B1900512100000;16/10/2019;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12,2;;2019;;SALAS DE EXIBIÇÃO;NÃO;GUSTAVO MAIOLINI VON HA;PESSOA FÍSICA;SP;SAO PAULO
A CASA ESQUECIDA;B1900198000000;25/04/2019;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;97;;2019;;SALAS DE EXIBIÇÃO;NÃO;MEDIALAND PRODUÇÃO E COMUNICAÇÃO LTDA;08.346.159/0001-74;SP;SAO PAULO
A CIDADE DO FUTURO TV;B1900371300000;08/08/2019;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52;;2019;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;COISA DE CINEMA - CINEMA E VÍDEO LTDA ME;00.845.658/0001-02;BA;SALVADOR
A CIDADE DOS ABISMOS;B1900611200000;11/12/2019;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;100;;2019;;SALAS DE EXIBIÇÃO;NÃO;CINEDIÁRIO PRODUÇÕES CULTURAIS LTDA;17.822.593/0001-74;SP;SAO PAULO
A CIDADE EM QUADRINHOS;B1900313900000;03/07/2019;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;22,1;;2019;;OUTROS MERCADOS;NÃO;EXTREMUM PRODUCOES CULTURAIS LTDA - ME;08.518.691/0001-21;PR;CURITIBA
A COLMEIA;B1900117400000;13/03/2019;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;;2018;;SALAS DE EXIBIÇÃO;NÃO;CINEMATOGRÁFICA PATA NEGRA LTDA;13.622.499/0001-10;RS;PORTO ALEGRE
A COMÉDIA DA VIDA PRIVADA;B1900214500000;08/05/2019;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;50,7;1;1995;1995;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
A CONFEITARIA;B1900048800000;31/01/2019;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;17,2;;2018;;SALAS DE EXIBIÇÃO;NÃO;CLEIDE MARIA PIASECKI;PESSOA FÍSICA;PR;CURITIBA
