dataset_slug,secao,titulo,formato,data_publicacao,ano_referencia,extensao,url_arquivo,pagina_origem,local_path,hash_arquivo,tamanho_bytes,download_status,download_erro,data_coleta,status_extracao,observacao_metodologica
br_comercio_exterior_servicos_audiovisuais,outras_publicacoes,Brasil - Comercio Exterior de Servicos Audiovisuais 2016,Estudo,07/10/2016,2015,pdf,https://www.gov.br/ancine/pt-br/oca/resolveuid/b1bdf0fcbc8d4c5db794373f934cce0a,https://www.gov.br/ancine/pt-br/oca/publicacoes-2/outras-publicacoes,datasets/br-comercio-exterior-servicos-audiovisuais/snapshots/2026-05-23/brasil-comercio-exterior-de-servicos-audiovisuais-2016.pdf,d493af1931bc3e00ed547ad326f0c96a0662cd4f932e58c7ce3b3b104bfb5e54,811725.0,ok,,2026-05-23,extraido,Publicacao oficial ANCINE/OCA. Dados factuais extraidos do anexo do estudo.
br_comercio_exterior_servicos_audiovisuais,outras_publicacoes,Comercio Exterior de Servicos Audiovisuais 2017,Estudo,27/12/2017,2016,pdf,https://www.gov.br/ancine/pt-br/oca/resolveuid/692bd11579be4b6ba32d1a8e342d68aa,https://www.gov.br/ancine/pt-br/oca/publicacoes-2/outras-publicacoes,datasets/br-comercio-exterior-servicos-audiovisuais/snapshots/2026-05-23/comercio-exterior-de-servicos-audiovisuais-2017.pdf,013cf89cc17c6f1a486b5e332411e86e93e688d661390abbd2ae8461bfe290d5,881297.0,ok,,2026-05-23,extraido,Publicacao oficial ANCINE/OCA. Dados factuais extraidos do anexo do estudo.
br_comercio_exterior_servicos_audiovisuais,outras_publicacoes,Comercio Exterior de Servicos Audiovisuais Ano-Base 2017,Estudo,04/11/2021,2017,pdf,https://www.gov.br/ancine/pt-br/oca/resolveuid/61b2ce8d41a945e782ca7ad107636381,https://www.gov.br/ancine/pt-br/oca/publicacoes-2/outras-publicacoes,datasets/br-comercio-exterior-servicos-audiovisuais/snapshots/2026-05-23/comercio-exterior-de-servicos-audiovisuais-ano-base-2017.pdf,cb52071e56805375d05db04300db4527d093fb7ecb6d96e97d651d894875ed71,1416372.0,ok,,2026-05-23,extraido,Publicacao oficial ANCINE/OCA. Dados factuais extraidos do anexo do estudo.
br_comercio_exterior_servicos_audiovisuais,outras_publicacoes,Comercio Exterior de Servicos Audiovisuais Ano-Base 2018,Estudo,04/11/2021,2018,pdf,https://www.gov.br/ancine/pt-br/oca/resolveuid/0dc20c82cfd64a10af53e64a141a15d4,https://www.gov.br/ancine/pt-br/oca/publicacoes-2/outras-publicacoes,datasets/br-comercio-exterior-servicos-audiovisuais/snapshots/2026-05-23/comercio-exterior-de-servicos-audiovisuais-ano-base-2018.pdf,667089cef5912c1f91b6ba0d16b09bc2f31ae124df20a345277a25b3f013f3cb,1385876.0,ok,,2026-05-23,extraido,Publicacao oficial ANCINE/OCA. Dados factuais extraidos do anexo do estudo.
br_comercio_exterior_servicos_audiovisuais,outras_publicacoes,Comercio Exterior de Servicos Audiovisuais Ano-Base 2019,Estudo,04/11/2021,2019,pdf,https://www.gov.br/ancine/pt-br/oca/resolveuid/5c8cf11479a5472abe8adc08c2bbd1b2,https://www.gov.br/ancine/pt-br/oca/publicacoes-2/outras-publicacoes,datasets/br-comercio-exterior-servicos-audiovisuais/snapshots/2026-05-23/comercio-exterior-de-servicos-audiovisuais-ano-base-2019.pdf,daf10333eb004a9d26525d4403ba4d9cb677ba6746c04653c6af2984e081c5fe,1555040.0,ok,,2026-05-23,extraido,Publicacao oficial ANCINE/OCA. Dados factuais extraidos do anexo do estudo.
br_comercio_exterior_servicos_audiovisuais,fonte_primaria,MDIC/SISCOSERV - Sistema de Informacoes do Comercio Exterior de Servicos (encerrado 2022),microdados,,2014-2019,referencia_url,https://www.gov.br/mdic/pt-br/assuntos/comercio-exterior/siscoserv,https://www.gov.br/mdic/pt-br/assuntos/comercio-exterior/siscoserv,,,,,2026-05-23,nao_extraido,Fonte primaria usada pela ANCINE (codigos NBS do estudo). SISCOSERV foi encerrado em outubro de 2022. Reproducao da metodologia ANCINE depende de localizar arquivos historicos ou dados NBS equivalentes na SECEX/MDIC.
