TITULO_ORIGINAL;TITULO_BRASIL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;SITUACAO_CRT;CPB_ROE;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO;PAIS;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO;REDUCAO_ISENCAO;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
18 ANS APRES;TRES SOLTEIRÕES E UM BEBÊ - 18 ANOS DEPOIS;02010003797020041;11/10/2004;27/10/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;FRANCA;NÃO SERIADA;0;2003;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;CANNES PRODUÇÕES LTDA;2250;72.672.017/0001-04;SP;BARUERI
1941;1941 - UMA GUERRA MUITO LOUCA;03010000559320020;18/11/2002;14/01/2004;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;1979;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA AUDIOVISUAL DESTINADA À VEICULAÇÃO NO SEGMENTO DE RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA) E CUJA PRODUÇÃO TENHA SIDO REALIZADA HÁ MAIS DE VINTE ANOS;SONY PICTURES RELEASING OF BRASIL INC.;193;33.040.767/0001-01;SP;SÃO PAULO
1° DE ABRIL BRASIL;;04010002843420040;25/05/2004;28/05/2004;EXPIRADO;B0400072800000;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;85;1989;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;ESTÚDIO, PESQUISA E CRIAÇÕES ARTÍSTICAS LTDA;1449;30.261.564/0001-49;RJ;RIO DE JANEIRO
2 FAST 2 FURIOUS;+ VELOZES + FURIOSOS;04010003027720047;23/06/2004;27/12/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2003;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;G2C GLOBOSAT COMERCIALIZAÇÃO DE CONTEÚDOS S/A;465;01.007.021/0001-00;SP;SÃO PAULO
2 UP IN HER;DOIS EM CIMA DELA;04010004150020048;26/11/2004;28/12/2004;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2004;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);50;00.811.990/0001-48;RJ;RIO DE JANEIRO
20 30 40;20 30 40;02010003835720041;18/10/2004;05/11/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;HONG KONG;NÃO SERIADA;0;2004;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;SONY PICTURES HOME ENTERTAINMENT DO BRASIL LTDA;468;01.343.611/0001-03;SP;BARUERI
20.000 LEAGUES UNDER THE SEA;;03010003521420048;02/09/2004;16/09/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;1954;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA AUDIOVISUAL DESTINADA À VEICULAÇÃO NO SEGMENTO DE RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA) E CUJA PRODUÇÃO TENHA SIDO REALIZADA HÁ MAIS DE VINTE ANOS;TVSBT CANAL 4 DE SAO PAULO S/A;101;45.039.237/0001-14;SP;OSASCO
2000 NORDESTES;;03010002962820040;17/06/2004;22/07/2004;EXPIRADO;B0400100600000;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;70;2000;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA AUDIOVISUAL BRASILEIRA;DISTRIBUIDORA DE FILMES S/A RIOFILME;105;68.610.302/0001-15;RJ;RIO DE JANEIRO
2001  A SPACE TRAVESTY;2001 UM MALUCO PERDIDO NO ESPAÇO;04010003900020040;26/10/2004;12/11/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2000;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;FLASHSTAR HOME VIDEO LTDA;183;02.483.702/0001-07;SP;BARUERI
2001 A SPACE TRAVESTY;2000.1  UM MALUCO PERDIDO NO ESPAÇO;03010002298020040;16/01/2004;07/06/2004;IRREGULAR;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2000;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;FLASHSTAR HOME VIDEO LTDA;183;02.483.702/0001-07;SP;BARUERI
2002;2002 - EXTERMINADOR DO ALÉM;04010003181420040;16/07/2004;22/07/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;CHINA, REPUBLICA POPULAR;NÃO SERIADA;0;2001;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;CHINA VÍDEO PRODUTORA E DISTRIBUIDORA LTDA;2178;96.234.331/0001-65;SP;SÃO PAULO
2003 MTV EUROPE MUSIC AWARDS;MTV EUROPE MUSIC AWARDS 2003;03010002010320031;07/11/2003;14/01/2004;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2003;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;MTV BRASIL LTDA;363;01.294.481/0001-58;SP;SÃO PAULO
2003 MTV EUROPE MUSIC AWARDS;;04010002010520033;07/11/2003;14/01/2004;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2003;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;MTV BRASIL LTDA;363;01.294.481/0001-58;SP;SÃO PAULO
2003 MTV MOVIE AWARDS;;03010001324620030;17/06/2003;14/01/2004;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2003;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;MTV BRASIL LTDA;363;01.294.481/0001-58;SP;SÃO PAULO
2003 MTV MOVIE AWARDS;MTV MOVIE AWARDS 2003;04010001324820031;17/06/2003;14/10/2004;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2003;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;MTV BRASIL LTDA;363;01.294.481/0001-58;SP;SÃO PAULO
2003 MTV VIDEO MUSIC AWARDS;MTV VIDEO MUSIC AWARDS 2003;03010001594020035;12/08/2003;14/01/2004;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2003;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;MTV BRASIL LTDA;363;01.294.481/0001-58;SP;SÃO PAULO
2003 MTV VIDEO MUSIC AWARDS;;04010001594120032;12/08/2003;14/01/2004;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2003;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;MTV BRASIL LTDA;363;01.294.481/0001-58;SP;SÃO PAULO
2004 MTV VIDEO MUSIC AWARDS;;03010003454220046;24/08/2004;19/11/2004;IRREGULAR;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2004;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;MTV BRASIL LTDA;363;01.294.481/0001-58;SP;SÃO PAULO
2004 MTV VIDEO MUSIC AWARDS;MTV VIDEO MUSIC AWARDS 2004;04010003454420048;24/08/2004;19/11/2004;IRREGULAR;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2004;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;MTV BRASIL LTDA;363;01.294.481/0001-58;SP;SÃO PAULO
21 GRAMS;21 GRAMAS;02010002516320048;17/03/2004;15/04/2004;IRREGULAR;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2003;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;MICROSERVICE TECNOLOGIA DIGITAL DA AMAZONIA LTDA;768;34.525.444/0001-62;AM;MANAUS
24 - ANO III;;03040002690620040;27/04/2004;03/05/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;SERIADA;0;2004;2004;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;FOX FILM DO BRASIL LTDA;256;33.110.420/0001-80;SP;SÃO PAULO
24 - ANO III;;03040002575320047;30/03/2004;14/04/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;SERIADA;0;2004;2004;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;FOX FILM DO BRASIL LTDA;256;33.110.420/0001-80;SP;SÃO PAULO
24 - ANO III;24 - ANO III;03040003052120040;28/06/2004;30/06/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;SERIADA;0;2004;2004;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;FOX FILM DO BRASIL LTDA;256;33.110.420/0001-80;SP;SÃO PAULO
24 - SEASON 2;24 - 2ª TEMPORADA;02040003171020047;15/07/2004;29/12/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;SERIADA;0;2001;2001;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;FOX FILM DO BRASIL LTDA;256;33.110.420/0001-80;SP;SÃO PAULO
24 HORAS! ALGO ESTA POR EXPLOTAR;A  TRADUZIR;04010003857220047;20/10/2004;09/11/2004;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ARGENTINA;NÃO SERIADA;0;1997;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA DE PAÍS INTEGRANTE DO MERCOSUL;CANAL BRAZIL S/A;1500;02.608.224/0001-06;RJ;RIO DE JANEIRO
24O. DIA - O PRAZO FINAL;THE 24TH DAY;02010004235320040;06/12/2004;22/12/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2004;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;PLAYARTE CINEMAS LTDA.;260;60.434.149/0001-00;SP;BARUERI
28 DAYS LATER...;EXTERMINIO;04010002815720043;21/05/2004;23/06/2004;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;FRANCA;NÃO SERIADA;0;2002;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
2° LEILLÃO ELITE;;03030003085820047;01/07/2004;09/07/2004;EXPIRADO;;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;BRASIL;NÃO SERIADA;0;2004;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA AUDIOVISUAL BRASILEIRA;VOGEL & CIA LTDA;2129;00.994.477/0001-30;RR;BOA VISTA
3 STRIKES;3 VEZES EM APUROS;03010002492720044;12/03/2004;07/06/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2000;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;TVSBT CANAL 4 DE SAO PAULO S/A;101;45.039.237/0001-14;SP;OSASCO
3.000 MILES TO GRACELAND;3.000 MILHAS PARA O INFERNO;04010003718720040;29/09/2004;13/10/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2001;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;CANNES PRODUÇÕES LTDA;2250;72.672.017/0001-04;SP;BARUERI
44 MINUTES: THE NORTH HOLLYWOOD SHOOT-OUT;A TRADUZIR;04010002505320047;16/03/2004;27/04/2004;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;1950;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
4400, THE;A TRADUZIR;04040003826720041;15/10/2004;14/12/2004;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ESTADOS UNIDOS;SERIADA;0;2004;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;NBCUNIVERSAL NETWORKS INTERNATIONAL BRASIL PROGRAMADORA S/A;44;01.253.766/0001-40;RJ;RIO DE JANEIRO
4TH TENOR;O QUARTO TENOR;04010003459820044;25/08/2004;09/09/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2002;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;CANNES PRODUÇÕES LTDA;2250;72.672.017/0001-04;SP;BARUERI
50 ANOS SEM GETÚLIO VARGAS - O DIA EM QUE O BRASIL PAROU;;04020003452520040;24/08/2004;29/09/2004;EXPIRADO;B0400119400000;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;BRASIL;NÃO SERIADA;45;2004;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;TELEVISÃO GAÚCHA S/A;1657;92.735.877/0001-49;RS;PORTO ALEGRE
50 FIRST DATES;COMO SE FOSSE A PRIMEIRA VEZ;02010003141020045;12/07/2004;19/07/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2004;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;SONY PICTURES HOME ENTERTAINMENT DO BRASIL LTDA;468;01.343.611/0001-03;SP;BARUERI
50 FIRST DATES;;01010001865520033;07/10/2003;29/03/2004;EXPIRADO;E1500363500000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;99;2004;;SALAS DE EXIBIÇÃO;SEM REDUÇÃO E ISENÇÃO;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;84;00.979.601/0001-98;SP;SÃO PAULO
51ST STATE;FORMULA 51;02010003083520044;01/07/2004;09/07/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2001;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;WMIX DISTRIBUIDORA LTDA.;1935;03.918.609/0001-32;SC;SÃO JOSÉ
6 BLACK STICKS, 1 WHITE TRICK;A TRADUZIR;04010002544720042;23/03/2004;18/06/2004;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2003;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);50;00.811.990/0001-48;RJ;RIO DE JANEIRO
61*;61, O SONHO DO RECORD;03010003248520048;27/07/2004;15/09/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2001;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;TVSBT CANAL 4 DE SAO PAULO S/A;101;45.039.237/0001-14;SP;OSASCO
633 SQUADRON;INFERNO NOS CÉUS;04010003231920040;23/07/2004;13/08/2004;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;1964;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
633 SQUADRON;INFERNO NOS CÉUS;02010003146220042;12/07/2004;22/12/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;1963;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;FOX FILM DO BRASIL LTDA;256;33.110.420/0001-80;SP;SÃO PAULO
8 MILE;RUA DAS ILUSÕES;04010002467120040;05/03/2004;27/12/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;2001;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;G2C GLOBOSAT COMERCIALIZAÇÃO DE CONTEÚDOS S/A;465;01.007.021/0001-00;SP;SÃO PAULO
8 SECONDS;8 SEGUNDOS;03010002707720043;29/04/2004;25/05/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;1994;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;TVSBT CANAL 4 DE SAO PAULO S/A;101;45.039.237/0001-14;SP;OSASCO
8 SIMPLE RULES FOR DATING DAY TEENAGE DAUGHTER I;8 REGRINHAS BASICAS PRA NAMORAR MINHAS FILHAS ADOLESCENTES I;03040003641220040;20/09/2004;11/10/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;SERIADA;0;2002;2002;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;TVSBT CANAL 4 DE SAO PAULO S/A;101;45.039.237/0001-14;SP;OSASCO
A BABEL DA LUZ;;04030003303420048;03/08/2004;04/08/2004;IRREGULAR;B0400067200000;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;10;1992;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;USINA DE KYNO LTDA - ME;882;76.421.049/0002-60;RJ;RIO DE JANEIRO
A CAUSA SECRETA;;04010003066120047;29/06/2004;27/08/2004;EXPIRADO;B0400064200000;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;90;1994;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;AGRAVO PRODUÇÕES CINEMATOGRÁFICAS S/C LTDA;393;68.160.241/0001-31;SP;SÃO PAULO
A CENTURY WITH LOUIS ARMSTRONG;A TRADUZIR;04010002200120036;16/12/2003;23/01/2004;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;FRANCA;NÃO SERIADA;0;2002;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);50;00.811.990/0001-48;RJ;RIO DE JANEIRO
A CHRISTMAS STORY;UMA HISTÓRIA DE NATAL;03010002713820046;29/04/2004;25/05/2004;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;0;1983;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA AUDIOVISUAL DESTINADA À VEICULAÇÃO NO SEGMENTO DE RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA) E CUJA PRODUÇÃO TENHA SIDO REALIZADA HÁ MAIS DE VINTE ANOS;TVSBT CANAL 4 DE SAO PAULO S/A;101;45.039.237/0001-14;SP;OSASCO
A CLASSE ROCEIRA;;03020002733220049;04/05/2004;12/05/2004;EXPIRADO;;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;BRASIL;NÃO SERIADA;0;1986;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA AUDIOVISUAL BRASILEIRA;CONVERGÊNCIA CONTEÚDO E PRODUÇÃO LTDA;926;04.647.273/0001-83;PR;CURITIBA
