TITULO_ORIGINAL;TITULO_BRASIL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;SITUACAO_CRT;CPB_ROE;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO;PAIS;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO;REDUCAO_ISENCAO;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
(F);;04020050006120098;05/08/2009;12/08/2009;EXPIRADO;B0901007900000;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;16,5;2008;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;FELIPE DALL ANESE CANGA;15341;PESSOA FÍSICA;SP;SÃO CAETANO DO SUL
**** LIVE IN PHOENIX - FALL OUT BOY;**** LIVE IN PHOENIX;02010048290020098;28/05/2009;29/07/2009;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;REINO UNIDO;NÃO SERIADA;120,4;2009;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;UNIVERSAL MUSIC LTDA.;2421;00.952.789/0001-80;RJ;RIO DE JANEIRO
1 GIRL, 7 GUY ORGY;ORGIAS: 1 X 7;04010051214120090;21/09/2009;14/10/2009;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;82;2007;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
1,2,3! ÊXTASE!;;03030045946820092;19/02/2009;07/05/2009;EXPIRADO;B0900987500000;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;BRASIL;NÃO SERIADA;5;2009;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA AUDIOVISUAL BRASILEIRA;CORTEX DIGITAL LTDA;1558;04.104.225/0001-49;RJ;RIO DE JANEIRO
10 THINGS YOU SHOULD KNOW ABOUT LOSING WEIGHT;10 DICAS PARA PERDER PESO;04010051211920096;21/09/2009;08/10/2009;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;REINO UNIDO;NÃO SERIADA;60;2009;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);50;00.811.990/0001-48;RJ;RIO DE JANEIRO
100 ANOS DE FREVO DO SERTÃO AO CAIS;;03020046301120094;09/03/2009;27/03/2009;EXPIRADO;B0900994700000;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;BRASIL;NÃO SERIADA;17,7;2007;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA AUDIOVISUAL BRASILEIRA;ATELIE PRODUCOES LTDA;3286;04.149.422/0001-84;PE;RECIFE
100 MEN OWN MY BREASTS;100 MEN OWN MY BREASTS;04010047183420090;16/04/2009;13/05/2009;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;REINO UNIDO;NÃO SERIADA;60;2008;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);50;00.811.990/0001-48;RJ;RIO DE JANEIRO
100% DP BRASIL - PRAZER EM DOBRO;;04010050131320094;10/08/2009;02/09/2009;EXPIRADO;B0600573900000;FICÇÃO;Erótico/Pornográfica;COMUM;BRASIL;NÃO SERIADA;100;2006;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;AMAZONAS FILMES LTDA.;2212;62.017.553/0001-04;SP;ARUJÁ
100% DP BRASIL - PRAZER EM DOBRO;;02010036632020084;29/02/2008;25/06/2009;EXPIRADO;B0600573900000;FICÇÃO;Erótico/Pornográfica;COMUM;BRASIL;NÃO SERIADA;100;2006;;VIDEO DOMÉSTICO;OBRA AUDIOVISUAL BRASILEIRA;AMAZONAS FILMES LTDA.;2212;62.017.553/0001-04;SP;ARUJÁ
100% DUPLA PENETRAÇÃO;;04010050133520090;10/08/2009;02/09/2009;EXPIRADO;B0901056100000;FICÇÃO;Erótico/Pornográfica;COMUM;BRASIL;NÃO SERIADA;120;2005;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;AMAZONAS FILMES LTDA.;2212;62.017.553/0001-04;SP;ARUJÁ
1000 HORNY NIGHTS;MIL NOITES QUENTES;04010048265620090;28/05/2009;23/06/2009;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;91;2006;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
10000 B.C.;10000 A.C.;04010043137320085;24/10/2008;11/02/2009;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;109;2008;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;SKY BRASIL SERVICOS LTDA;2246;72.820.822/0001-20;SP;SÃO PAULO
101 DALMATIANS VACATION - VOL. 1;;02010052846620092;17/11/2009;18/12/2009;EXPIRADO;E1300000100000;ANIMAÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;67;2000;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;RIMO S.A.;14038;67.562.884/0001-49;SP;BARUERI
102 DALMATIANS;102 DÁLMATAS;03010047390620091;24/04/2009;15/05/2009;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;100;2000;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;4727;27.865.757/0001-02;RJ;RIO DE JANEIRO
110 HOURS OF DOCUMENTARIES;110 HORAS DE DOCUMENTÁRIOS;02040045156320090;13/01/2009;21/01/2009;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ESTADOS UNIDOS;SERIADA;153;2004;2004;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;CANNES PRODUÇÕES LTDA;2250;72.672.017/0001-04;SP;BARUERI
12 ROUNDS;12 ROUNDS;02010048150320099;25/05/2009;19/06/2009;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;109;2009;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;FOX FILM DO BRASIL LTDA;1171;33.110.420/0009-37;SP;SÃO PAULO
13 GOING ON 30;DE REPENTE 30;02010050310020090;18/08/2009;03/09/2009;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;98;2004;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;SONY PICTURES HOME ENTERTAINMENT DO BRASIL LTDA;468;01.343.611/0001-03;SP;BARUERI
13 QUIZ;13 DESAFIOS;02010045779120094;11/02/2009;20/02/2009;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;TAILÂNDIA;NÃO SERIADA;113,3;2006;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;RJ DISTRIBUIDORA DE FILMES LTDA;5963;00.146.442/0001-40;SP;BARUERI
14 BIS;;04020046614420090;23/03/2009;01/04/2009;EXPIRADO;B0700666900000;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;24;2006;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;LATINAMERICA ENTRETENIMENTO LTDA;2658;04.768.987/0001-40;SP;RIBEIRÃO PRETO
1408;1408;03010048633920093;09/06/2009;29/06/2009;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;99,9;2007;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;4727;27.865.757/0001-02;RJ;RIO DE JANEIRO
18 YEAR OLD VIRGIN;18 ANOS E AINDA VIRGEM;02010049052020099;29/06/2009;06/07/2009;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;78;2009;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;ACTIVITY FILMES DO BRASIL LTDA.;309;04.268.162/0001-66;SP;BARUERI
1983.. O ANO AZUL;;01010048308420090;29/05/2009;24/06/2009;EXPIRADO;B0901024500000;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;89,7;2009;;SALAS DE EXIBIÇÃO;OBRA AUDIOVISUAL BRASILEIRA;INVÍDEO PRODUÇÕES CINEMATOGRÁFICAS LTDA.;1226;90.130.634/0001-51;RS;PORTO ALEGRE
1ª EXPERIÊNCIA BI;;02010051038520090;15/09/2009;02/10/2009;EXPIRADO;B0901076000000;FICÇÃO;Erótico/Pornográfica;COMUM;BRASIL;NÃO SERIADA;120;2009;;VIDEO DOMÉSTICO;OBRA AUDIOVISUAL BRASILEIRA;FALLMS ENTRETENIMENTO DISTRIBUIDORA DE FILMES LTDA;7056;06.987.687/0001-87;SP;SÃO PAULO
1ª EXPERIÊNCIA BI;;01010050617720090;31/08/2009;21/09/2009;EXPIRADO;B0901076000000;FICÇÃO;Erótico/Pornográfica;COMUM;BRASIL;NÃO SERIADA;120;2009;;SALAS DE EXIBIÇÃO;OBRA AUDIOVISUAL BRASILEIRA;FALLMS ENTRETENIMENTO DISTRIBUIDORA DE FILMES LTDA;7056;06.987.687/0001-87;SP;SÃO PAULO
2 AMANTES PARA UMA DEVASSA COM AGATA;;04010050131120095;10/08/2009;02/09/2009;EXPIRADO;B0600590600000;FICÇÃO;Erótico/Pornográfica;COMUM;BRASIL;NÃO SERIADA;140;2006;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;AMAZONAS FILMES LTDA.;2212;62.017.553/0001-04;SP;ARUJÁ
2 AMANTES PARA UMA DEVASSA COM AGATA;;02010036667220080;02/03/2008;25/06/2009;EXPIRADO;B0600590600000;FICÇÃO;Erótico/Pornográfica;COMUM;BRASIL;NÃO SERIADA;140;2006;;VIDEO DOMÉSTICO;OBRA AUDIOVISUAL BRASILEIRA;AMAZONAS FILMES LTDA.;2212;62.017.553/0001-04;SP;ARUJÁ
2 CHICKS 1 DICK 01;MÉNAGE À TROIS;04010045937020090;19/02/2009;09/03/2009;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;82;2003;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
2 CHICKS 1 DICK 02;MENAGE A TROIS 2;04010046314920092;10/03/2009;01/04/2009;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;82;2004;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
2 FAST 2 FURIOUS;+ VELOZES + FURIOSOS;04010046382820090;12/03/2009;06/04/2009;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;107,5;2003;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;NBCUNIVERSAL NETWORKS INTERNATIONAL BRASIL PROGRAMADORA S/A;44;01.253.766/0001-40;RJ;RIO DE JANEIRO
2 FAST, 2 FURIOUS;MAIS VELOZES MAIS FURIOSOS;02010048051020097;20/05/2009;28/10/2009;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;107;2003;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;MICROSERVICE TECNOLOGIA DIGITAL DA AMAZONIA LTDA;768;34.525.444/0001-62;AM;MANAUS
20 ANOS SEM RAUL;;04020049918920097;31/07/2009;18/08/2009;EXPIRADO;B0901029000000;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;BRASIL;NÃO SERIADA;26;2009;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;MZA MÚSICA E PRODUÇÕES LTDA;6164;32.162.919/0001-78;RJ;RIO DE JANEIRO
20 ANOS SEM RAUL;;02020048684920092;10/06/2009;22/06/2009;EXPIRADO;B0901029000000;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;BRASIL;NÃO SERIADA;26;2009;;VIDEO DOMÉSTICO;OBRA AUDIOVISUAL BRASILEIRA;MZA MÚSICA E PRODUÇÕES LTDA;6164;32.162.919/0001-78;RJ;RIO DE JANEIRO
20 SECONDS OF JOY;20 SECONDS OF JOY;04010049770020095;28/07/2009;17/08/2009;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ALEMANHA;NÃO SERIADA;60;2007;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);50;00.811.990/0001-48;RJ;RIO DE JANEIRO
2000 NORDESTES;;03010046619320096;23/03/2009;03/04/2009;EXPIRADO;B0400100600000;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;70;2000;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA AUDIOVISUAL BRASILEIRA;PRODUÇÕES CINEMATOGRÁFICAS LC BARRETO LTDA;42;33.450.990/0001-19;RJ;RIO DE JANEIRO
2012;2012;01010050784620095;03/09/2009;22/09/2009;EXPIRADO;E1600546500000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;99;2009;;SALAS DE EXIBIÇÃO;SEM REDUÇÃO E ISENÇÃO;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;84;00.979.601/0001-98;SP;SÃO PAULO
21;QUEBRANDO A BANCA;04010045190620094;14/01/2009;09/02/2009;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;123;2008;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;SKY BRASIL SERVICOS LTDA;2246;72.820.822/0001-20;SP;SÃO PAULO
21 GRAMS;21 GRAMAS;02010048087520090;21/05/2009;02/07/2009;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;REINO UNIDO;NÃO SERIADA;125;2003;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;MICROSERVICE TECNOLOGIA DIGITAL DA AMAZONIA LTDA;768;34.525.444/0001-62;AM;MANAUS
23 ANOS EM 7 SEGUNDOS: 1977 - O FIM DO JEJUM CORINTHIANO;;01010048634620098;09/06/2009;17/06/2009;EXPIRADO;B0901028800000;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;84;2009;;SALAS DE EXIBIÇÃO;OBRA AUDIOVISUAL BRASILEIRA;CANAL AZUL CONSULTORIA AUDIOVISUAL LTDA;526;04.350.398/0001-47;SP;SÃO PAULO
23 ANOS EM 7 SEGUNDOS: 1977 - O FIM DO JEJUM CORINTHIANO;;02010048636120095;09/06/2009;17/06/2009;EXPIRADO;B0901028800000;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;84;2009;;VIDEO DOMÉSTICO;OBRA AUDIOVISUAL BRASILEIRA;CANAL AZUL CONSULTORIA AUDIOVISUAL LTDA;526;04.350.398/0001-47;SP;SÃO PAULO
23 ANOS EM 7 SEGUNDOS: 1977 - O FIM DO JEJUM CORINTHIANO;;03010051238920094;22/09/2009;28/09/2009;EXPIRADO;B0901028800000;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;84;2009;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA AUDIOVISUAL BRASILEIRA;CANAL AZUL CONSULTORIA AUDIOVISUAL LTDA;526;04.350.398/0001-47;SP;SÃO PAULO
24 HOUR PARTY PEOPLE;A FESTA NUNCA TERMINA;02010047685820099;05/05/2009;26/05/2009;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;116;2002;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;FOX FILM DO BRASIL LTDA;1171;33.110.420/0009-37;SP;SÃO PAULO
24 SEASON 7;24 HORAS - 7ª TEMPORADA;02040047066820090;09/04/2009;29/04/2009;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;SERIADA;1080;2009;2009;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;FOX FILM DO BRASIL LTDA;1171;33.110.420/0009-37;SP;SÃO PAULO
24 VII/7AFF50, 7AFF01 A 7AFF24;24 HORAS;03040049404620093;13/07/2009;16/07/2009;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;SERIADA;1144;2009;2009;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;FOX FILM DO BRASIL LTDA.;182;33.110.420/0008-56;SP;SÃO PAULO
24/7 PHAT BOOBS;24 HORAS DE PURO PRAZER;04010049170620091;02/07/2009;22/07/2009;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;82;2007;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
28 DAYS LATER;EXTERMÍNIO;02010045983220093;20/02/2009;06/03/2009;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;REINO UNIDO;NÃO SERIADA;113;2002;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;FOX FILM DO BRASIL LTDA;1171;33.110.420/0009-37;SP;SÃO PAULO
3 COLEGAS DE BATINA;;04010047657920098;05/05/2009;25/05/2009;EXPIRADO;B0500381100000;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;103;1961;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;CINEDISTRI PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA;940;05.283.625/0001-21;SP;SÃO PAULO
3 HORAS COM A ESTRELA JÚLIA PAES;;02010048162220094;25/05/2009;12/06/2009;EXPIRADO;B0901021700000;FICÇÃO;Erótico/Pornográfica;COMUM;BRASIL;NÃO SERIADA;188;2009;;VIDEO DOMÉSTICO;OBRA AUDIOVISUAL BRASILEIRA;FALLMS ENTRETENIMENTO DISTRIBUIDORA DE FILMES LTDA;7056;06.987.687/0001-87;SP;SÃO PAULO
3 HORAS COM A ESTRELA JÚLIA PAES;;01010048656720095;10/06/2009;29/06/2009;EXPIRADO;B0901021700000;FICÇÃO;Erótico/Pornográfica;COMUM;BRASIL;NÃO SERIADA;188;2009;;SALAS DE EXIBIÇÃO;OBRA AUDIOVISUAL BRASILEIRA;FALLMS ENTRETENIMENTO DISTRIBUIDORA DE FILMES LTDA;7056;06.987.687/0001-87;SP;SÃO PAULO
3 NINJAS;TRÊS NINJAS CONTRA ATACAM;03010045249420093;16/01/2009;09/02/2009;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;84;1992;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;RADIO E TELEVISAO RECORD S.A;251;60.628.369/0001-75;SP;SÃO PAULO
