TITULO_ORIGINAL;TITULO_BRASIL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;SITUACAO_CRT;CPB_ROE;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO;PAIS;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO;REDUCAO_ISENCAO;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
"""6ª FEIRA""";;04030059191620100;22/07/2010;05/08/2010;EXPIRADO;B1001262300000;FICÇÃO;NÃO INFORMADO;NÃO INFORMADO;BRASIL;NÃO SERIADA;5,2;2010;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;CLEAR LIGHT COMUNICAÇÃO LTDA;1166;03.609.296/0001-30;RJ;RIO DE JANEIRO
"""HISTÓRIAS DO MAR""";;03040055802420102;15/03/2010;16/03/2010;EXPIRADO;B0700789400000;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;BRASIL;SERIADA;78;2006;2006;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA AUDIOVISUAL BRASILEIRA;USYNA PRESS VÍDEO PRODUÇÕES CINEMATOGRÁFICAS LTDA.;1536;80.434.566/0001-60;SC;FLORIANÓPOLIS
"""MTV AO VIVO BAILÃO DO RUIVÃO - NANDO REIS E OS INFERNAIS""";;03010061795020109;28/10/2010;02/12/2010;EXPIRADO;B1001313300000;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;52;2010;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA AUDIOVISUAL BRASILEIRA;DELICATESSEN - PRODUÇÃO DE FILMES LTDA.;11768;08.440.376/0001-29;SP;SÃO PAULO
"""SOLO""";;01010056178620109;30/03/2010;09/04/2010;EXPIRADO;B0901120600000;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;72;2009;;SALAS DE EXIBIÇÃO;OBRA AUDIOVISUAL BRASILEIRA;SPECTATEUR-COMÉRCIO E GERENCIAMENTO LTDA (BAIXADA);1132;01.216.636/0001-38;SP;SÃO PAULO
(500) DAYS OF SUMMER;500 DIAS COM ELA;04010057971920108;01/06/2010;09/08/2010;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;95;2009;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;SKY BRASIL SERVICOS LTDA;2246;72.820.822/0001-20;SP;SÃO PAULO
007 - QUANTUM OF SOLACE;007 - QUANTUM OF SOLACE;04010053214320096;27/11/2009;19/03/2010;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;106;2008;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;SKY BRASIL SERVICOS LTDA;2246;72.820.822/0001-20;SP;SÃO PAULO
08 PALIN ERECTION;A EREÇÃO DE SARAH PALIN;04010055006020103;08/02/2010;09/03/2010;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;73;2008;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
10 QUESTIONS FOR THE DALAI LAMA;10 PERGUNTAS PARA O DALAI LAMA;04010061417920102;13/10/2010;05/11/2010;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;85;2006;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);50;00.811.990/0001-48;RJ;RIO DE JANEIRO
10 SEX COMMANDMENTS (FKA MYTHOLOGY);MITOLOGIA;04010055006620100;08/02/2010;09/03/2010;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;83;2006;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
10 THINGS I HATE ABOUT YOU;10 COISAS QUE EU ODEIO EM VOCÊ;02010054371820102;12/01/2010;12/02/2010;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;97;1999;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;RIMO S.A.;14038;67.562.884/0001-49;SP;BARUERI
10 THINGS YOU SHOULD KNOW ABOUT SLEEP;10 COISAS QUE VOCÊ DEVERIA SABER SOBRE O SONO;04020061383220108;11/10/2010;08/11/2010;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;REINO UNIDO;NÃO SERIADA;50;2009;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);50;00.811.990/0001-48;RJ;RIO DE JANEIRO
10.5 APOCALYPSE;O APOCALIPSE;03010061923020106;03/11/2010;11/11/2010;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;169;2006;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;TVSBT CANAL 4 DE SAO PAULO S/A;101;45.039.237/0001-14;SP;OSASCO
100 FEET;REFÉM DO ESPÍRITO: A MORTE NÃO OS SEPAROU;04010055041920107;09/02/2010;10/03/2010;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;94,2;2008;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
100 FILMS AND A FUNERAL;100 FILMES E UM FUNERAL;04010062286020101;17/11/2010;09/12/2010;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;CANADÁ;NÃO SERIADA;100;2007;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
100 QUESTIONS #01;100 PERGUNTAS #01;03040059946520107;18/08/2010;25/08/2010;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;SERIADA;120;2010;2010;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;RADIO E TELEVISAO RECORD S.A;251;60.628.369/0001-75;SP;SÃO PAULO
100% JERK MATERIAL;100% JERK MATERIAL;04010058536220104;24/06/2010;22/07/2010;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;90;2009;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
100% JUICY BOOBS;PEITOS 100% DELICIOSOS;04010061275120101;07/10/2010;25/10/2010;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;82;2008;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
100% LESBO MUFFS;100% LÉSBICAS;04010056747220108;20/04/2010;12/05/2010;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;82;2009;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
100% MILF BLOWN;100% MILFS;04010055007120101;08/02/2010;09/03/2010;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;82;2008;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
100% RAW POV FILTH;OLHARES PERVERSOS;04010062427320106;22/11/2010;28/12/2010;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;82;2008;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
100% TABOO LESBO SEX;100% SEXO LÉSBICO;04010057675920107;24/05/2010;14/06/2010;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;87;2008;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
100% ZULEIDY, TOP ANAL TEEN;100% ZULEIDY, BUNDINHAS ADOLESCENTES;04010060587620101;14/09/2010;14/10/2010;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESPANHA;NÃO SERIADA;117;2008;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
101 RENT BOYS;101 GAROTOS DE ALUGUEL;04020058992120103;14/07/2010;20/08/2010;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;REINO UNIDO;NÃO SERIADA;50;2006;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);50;00.811.990/0001-48;RJ;RIO DE JANEIRO
102 DALMATIANS;102 DALMATAS;01010045926020096;18/02/2009;11/01/2010;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;100;2000;;SALAS DE EXIBIÇÃO;SEM REDUÇÃO E ISENÇÃO;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;84;00.979.601/0001-98;SP;SÃO PAULO
102 DALMATIANS;102 DALMATAS;02010054369320106;12/01/2010;12/02/2010;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;100;2000;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;RIMO S.A.;14038;67.562.884/0001-49;SP;BARUERI
11TH HOUR;A ÚLTIMA HORA;01010033208320079;05/10/2007;29/07/2010;EXPIRADO;E1600546700000;DOCUMENTÁRIO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;93;2007;;SALAS DE EXIBIÇÃO;OBRA AUDIOVISUAL DESTINADA AO SEGMENTO DE SALAS DE EXIBIÇÃO EXPLORADAS EM ATÉ 6 (SEIS) CÓPIAS/SALAS;WARNER BROS. (SOUTH) INC.;265;33.015.827/0001-28;SP;BARUERI
12 MEN OF CHRISTMAS;NATAL DIFERENTE, UM;04010061471720108;15/10/2010;04/11/2010;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;88;2009;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
12 MONKEYS;OS DOZE MACACOS;02010046334820098;10/03/2009;11/01/2010;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;130;1995;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;MICROSERVICE TECNOLOGIA DIGITAL DA AMAZONIA LTDA;768;34.525.444/0001-62;AM;MANAUS
12 ROUNDS;12 ROUNDS;04010057372320103;11/05/2010;02/06/2010;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;108;2009;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
12 ROUNDS;12 ROUNDS;04010056039020100;24/03/2010;05/05/2010;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;108;2009;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;SKY BRASIL SERVICOS LTDA;2246;72.820.822/0001-20;SP;SÃO PAULO
13 (THIRTEEN);13 O JOGADOR;02010059268820104;26/07/2010;18/08/2010;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;110;2010;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;WMIX DISTRIBUIDORA LTDA.;1935;03.918.609/0001-32;SC;SÃO JOSÉ
13 GHOSTS;13 FANTASMAS;02010046089320091;27/02/2009;11/01/2010;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;91;2001;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;SONY PICTURES HOME ENTERTAINMENT DO BRASIL LTDA;468;01.343.611/0001-03;SP;BARUERI
13TH DISTRICT AKA BANLIEUE 13;B13 - 13º DISTRITO;04010061528020100;18/10/2010;04/11/2010;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;FRANCA;NÃO SERIADA;84,4;2004;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
13TH WARRIOR;13º GUERREIRO;02010054383620103;12/01/2010;19/02/2010;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;103;1999;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;RIMO S.A.;14038;67.562.884/0001-49;SP;BARUERI
14 BIS;;05020059899120108;17/08/2010;30/08/2010;EXPIRADO;B0700666900000;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;24;2006;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA AUDIOVISUAL BRASILEIRA;LATINAMERICA ENTRETENIMENTO LTDA;2658;04.768.987/0001-40;SP;RIBEIRÃO PRETO
15 ANS ET DEMI AKA DADDY COOL;15 ANOS E MEIO;04010060733520102;20/09/2010;13/10/2010;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;FRANCA;NÃO SERIADA;92,5;2008;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
17 AGAIN;17 OUTRA VEZ;04010054914520100;04/02/2010;18/03/2010;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;102;2009;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;SKY BRASIL SERVICOS LTDA;2246;72.820.822/0001-20;SP;SÃO PAULO
18 BJ INITIATIONS;18 BJ INITIATIONS;04010057759820103;26/05/2010;01/07/2010;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;90;2009;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
18 J;MEMÓRIA DE QUEM FICA;03010059294520107;27/07/2010;30/07/2010;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;ARGENTINA;NÃO SERIADA;100;2004;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA DE PAÍS INTEGRANTE DO MERCOSUL;CENTRO DE CULTURA CINEMATOGRÁFICA PROVIDENCE;333;01.368.016/0001-14;SP;SÃO PAULO
18 N WET SK8R GIRLS;18 N WET SK8R GIRLS;04010054624220103;22/01/2010;24/02/2010;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;90;2009;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
18 YO NANNY BANG;BABÁS SAFADAS;04010059762720102;12/08/2010;03/09/2010;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;82;2009;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
1915 - O ANO EM QUE A TERRA QUEIMOU;;03010062157620100;11/11/2010;16/11/2010;EXPIRADO;B1001322600000;ANIMAÇÃO;NÃO INFORMADO;NÃO INFORMADO;BRASIL;NÃO SERIADA;100;2010;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA AUDIOVISUAL BRASILEIRA;SINFRONIO CRIAÇÕES E PRODUÇÕES LTDA;818;07.554.736/0001-50;CE;FORTALEZA
1958 O ANO EM QUE O MUNDO DESCOBRIU O BRASIL;;04010058604520104;29/06/2010;01/07/2010;EXPIRADO;B0800873400000;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;84,8;2008;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;DISTRIBUIDORA DE FILMES S/A RIOFILME;105;68.610.302/0001-15;RJ;RIO DE JANEIRO
1973 - JAMES BLUNT;1973 - JAMES BLUNT;05030031843220071;15/08/2007;10/03/2010;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;REINO UNIDO;NÃO SERIADA;4,0;2007;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;WARNER MUSIC BRASIL LTDA.;734;42.470.112/0001-56;RJ;RIO DE JANEIRO
1984;1984;02010062364920106;19/11/2010;02/12/2010;EXPIRADO;E1300000100000;FICÇÃO;;NÃO INFORMADO;REINO UNIDO;NÃO SERIADA;113;1984;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;FREDERICO DA CRUZ MACHADO - ME;11990;03.553.092/0001-25;MA;SÃO LUÍS
1ST MAN FOR SUNNY;O PRIMEIRO HOMEM DE SUNNY;04010053076020092;24/11/2009;11/01/2010;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;85;2008;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
1ST MOMMY BANG;GOZA COM A MAMÃE;04010060832320101;23/09/2010;11/10/2010;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;86;2009;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
1ST TIME GOOD GIRLS;QUEM É ESSA GAROTA?;04010061276020100;07/10/2010;25/10/2010;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;81,9;2009;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
1ST TIME LESBOS;LÉSBICAS PELA PRIMEIRA VEZ;04010057677120108;24/05/2010;14/06/2010;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;123;2008;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
1ST TIME SEX STAR;1ST TIME SEX STAR;04010057760120101;26/05/2010;01/07/2010;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;90;2007;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
1ª EXPERIÊNCIA BI;;04010056341720101;06/04/2010;04/05/2010;EXPIRADO;B0901076000000;FICÇÃO;Erótico/Pornográfica;COMUM;BRASIL;NÃO SERIADA;120;2009;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;FALLMS ENTRETENIMENTO DISTRIBUIDORA DE FILMES LTDA;7056;06.987.687/0001-87;SP;SÃO PAULO
2 DEEP & TIGHT (FKA N' 2 DEEP);2 PARA 1;04010055844220100;16/03/2010;15/04/2010;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;82;2008;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
2 FILHOS DE FRANCISCO: A HISTÓRIA DE ZEZÉ DI CAMARGO E LUCIANO;;02010059430920105;30/07/2010;17/08/2010;EXPIRADO;B0500302600000;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;110;2004;;VIDEO DOMÉSTICO;OBRA AUDIOVISUAL BRASILEIRA;SONY PICTURES HOME ENTERTAINMENT DO BRASIL LTDA;468;01.343.611/0001-03;SP;BARUERI
2 FILHOS DE FRANCISCO: A HISTÓRIA DE ZEZÉ DI CAMARGO E LUCIANO;;04010057364720106;11/05/2010;28/05/2010;EXPIRADO;B0500302600000;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;110;2004;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;CANAL BRAZIL S/A;1500;02.608.224/0001-06;RJ;RIO DE JANEIRO
2 HEARTS;2 HEARTS;04030033507020074;19/10/2007;30/04/2010;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;NÃO INFORMADO;REINO UNIDO;NÃO SERIADA;2,9;2007;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;EMI MUSIC BRASIL LTDA;2112;33.249.640/0001-99;RJ;RIO DE JANEIRO
2 HOT, 2 YOUNG, 2 MUCH;2 HOT, 2 YOUNG, 2 MUCH;04040060204220109;30/08/2010;01/10/2010;EXPIRADO;E1300000100000;NÃO CLASSIFICADA;;COMUM;REINO UNIDO;SERIADA;406;2008;2008;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);50;00.811.990/0001-48;RJ;RIO DE JANEIRO
2 IRMÃS LOUCAS POR TÊNIS;;02010058234320100;11/06/2010;23/06/2010;EXPIRADO;B1001224900000;FICÇÃO;Erótico/Pornográfica;COMUM;BRASIL;NÃO SERIADA;120;2010;;VIDEO DOMÉSTICO;OBRA AUDIOVISUAL BRASILEIRA;AMAZONAS FILMES LTDA.;2212;62.017.553/0001-04;SP;ARUJÁ
2 IRMÃS LOUCAS POR TÊNIS;;04010060088720100;25/08/2010;30/08/2010;EXPIRADO;B1001224900000;FICÇÃO;Erótico/Pornográfica;COMUM;BRASIL;NÃO SERIADA;120;2010;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;AMAZONAS FILMES LTDA.;2212;62.017.553/0001-04;SP;ARUJÁ
200 PROOF & JUICY;200 PROVAS SUCULENTAS;04010053077120090;24/11/2009;11/01/2010;EXPIRADO;E1300000100000;FICÇÃO;Erótico/Pornográfica;NÃO INFORMADO;ESTADOS UNIDOS;NÃO SERIADA;85;2008;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
