TITULO_ORIGINAL;TITULO_BRASIL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;SITUACAO_CRT;CPB_ROE;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO;PAIS;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO;REDUCAO_ISENCAO;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
#SEM CONTRA INDICAÇÃO;#SEM CONTRA INDICAÇÃO;2017034669000000;24/08/2017;04/09/2017;EXPIRADO;E1700422000000;VÍDEOMUSICAL;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;63,5;2017;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;SONY MUSIC ENTERTAINMENT BRASIL LTDA;2624;43.203.520/0001-04;RJ;RIO DE JANEIRO
007 1/2 NO CARNAVAL;;2017045960000003;09/11/2017;21/11/2017;EXPIRADO;B0600533500000;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;102;1966;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;CANAL BRAZIL S/A;1500;02.608.224/0001-06;RJ;RIO DE JANEIRO
10 ANOS DA SÃO PAULO COMPANHIA DE DANÇA;;2017038523000009;29/09/2017;29/09/2017;REGISTRADO;B1700479100000;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;SERIADA EM TEMPORADA ÚNICA;50;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA PRODUZIDA POR PROGRAMADORA DO SEGMENTO DE MERCADO DE COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA, PARA COMUNICAÇÃO PÚBLICA EM SEU PRÓPRIO SEGMENTO DE MERCADO;NEWCO PROGRAMADORA E PRODUTORA DE COMUNICACAO LTDA.;3293;04.334.366/0001-58;SP;SÃO PAULO
10 BEST BABYSITTERS;10 BABÁS ARDENTES;2017050703000000;07/12/2017;20/12/2017;EXPIRADO;E1700573600000;FICÇÃO;Erótico/Pornográfica;COMUM;CANADÁ;NÃO SERIADA;86,6;2017;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
10 BEST EBONY 3SOMES;OS 10 MELHORES TRIOS;2017042533000006;17/10/2017;30/10/2017;EXPIRADO;E1700492500000;FICÇÃO;Erótico/Pornográfica;COMUM;CANADÁ;NÃO SERIADA;85,9;2017;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
10 BEST WILDEST LATINAS;10 LATINAS CALIENTES;2017036781000000;08/09/2017;19/09/2017;EXPIRADO;E1700447500000;VARIEDADES;Erótico/Pornográfica;COMUM;ESTADOS UNIDOS;NÃO SERIADA;84,1;2016;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
10 CLOVERFIELD LANE;;2016000012000008;22/12/2016;02/01/2017;EXPIRADO;E1600122000000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;105;2016;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
10 DIRTIEST STEPMOMS;10 MADRASTAS PERVERTIDAS;2017046795000007;13/11/2017;24/11/2017;EXPIRADO;E1700533800000;FICÇÃO;Erótico/Pornográfica;COMUM;CANADÁ;NÃO SERIADA;84,7;2017;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
10 STRIPPER SUCKJOBS;STRIPTEASE MEMORÁVEL;2017038550000006;08/09/2017;29/09/2017;EXPIRADO;E1700447600000;VARIEDADES;Erótico/Pornográfica;COMUM;ESTADOS UNIDOS;NÃO SERIADA;85,5;2017;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
10 TEEN CREAMPIES;LAMBUZADAS NA CARA;2017046761000004;13/11/2017;24/11/2017;EXPIRADO;E1700549400000;FICÇÃO;Erótico/Pornográfica;COMUM;CANADÁ;NÃO SERIADA;85,5;2017;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
10 TEEN SCREAMERS;10 ORGASMOS INTENSOS;2017051089000001;07/12/2017;21/12/2017;EXPIRADO;E1700573700000;FICÇÃO;Erótico/Pornográfica;COMUM;CANADÁ;NÃO SERIADA;85,9;2017;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
10'' FROM STEPDAD;FILHA SAFADINHA;2017036782000003;08/09/2017;19/09/2017;EXPIRADO;E1700447400000;VARIEDADES;Erótico/Pornográfica;COMUM;ESTADOS UNIDOS;NÃO SERIADA;86,9;2016;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
10.000 DAYS;INVERNO INFERNAL;2017020834000003;16/05/2017;29/05/2017;EXPIRADO;E1700238100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;91;2014;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;RADIO E TELEVISAO BANDEIRANTES S.A.;656;60.509.239/0001-13;SP;SÃO PAULO
10.000 SAINTS;;2016000990000009;22/11/2016;09/01/2017;EXPIRADO;E1600121800000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;113;2015;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
100% SOUTH AMERICA BLOW JOB;BOQUETE CHILENO;2017016583000003;18/04/2017;03/05/2017;EXPIRADO;E1700157800000;FICÇÃO;Erótico/Pornográfica;COMUM;ESPANHA;NÃO SERIADA;14,3;2010;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
100% YOUNG MEXICAN CUNT;100% JOVEM MEXICANA;2017011525000000;14/03/2017;27/03/2017;EXPIRADO;E1700112300000;FICÇÃO;Erótico/Pornográfica;COMUM;ESPANHA;NÃO SERIADA;21,8;2016;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
11 MINUT;11 MINUTOS;2017026471000001;26/06/2017;06/07/2017;EXPIRADO;E1700312900000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;IRLANDA;NÃO SERIADA;81;2015;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
12 ROUNDS;;2017048564000003;04/12/2017;06/12/2017;EXPIRADO;E1600705400000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;108;2009;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;FOX FILM DO BRASIL LTDA.;182;33.110.420/0008-56;SP;SÃO PAULO
12 ROUNDS 3: LOCKDOWN;12 ROUNDS 3: CAÇADA MORTAL;2017049152000007;28/11/2017;08/12/2017;EXPIRADO;E1700574600000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;90;2015;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
12 YEARS A SLAVE;;2017004616000005;02/02/2017;08/02/2017;EXPIRADO;E1402440000000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;134;2013;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;4727;27.865.757/0001-02;RJ;RIO DE JANEIRO
120 BATTEMENTS PAR MINUTE;120 BATIMENTOS POR MINUTO;2017047863000004;29/11/2017;01/12/2017;EXPIRADO;E1700453800000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;FRANCA;NÃO SERIADA;140;2017;;SALAS DE EXIBIÇÃO;SEM REDUÇÃO E ISENÇÃO;TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA;173;03.599.148/0001-82;SP;SÃO PAULO
127 HOURS;;2017030726000006;26/07/2017;04/08/2017;EXPIRADO;E1600546400000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;95;2010;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
13;13 - O JOGADOR;2017007385000008;20/02/2017;02/03/2017;EXPIRADO;E1700073000000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;91;2010;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
13 GOING ON 30;;2017020373000001;16/05/2017;25/05/2017;EXPIRADO;E1600030400000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;98;2004;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;4727;27.865.757/0001-02;RJ;RIO DE JANEIRO
15 MINUTOS DE FAMA;;2017011335000009;16/03/2017;24/03/2017;EXPIRADO;B1301802500000;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;18,0;2013;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;RAFAEL BARROSO BENTO;23517;PESSOA FÍSICA;RJ;RIO DE JANEIRO
171 - NEGÓCIO DE FAMÍLIA;;2017012548000007;21/03/2017;03/04/2017;EXPIRADO;B1700079500000;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;SERIADA EM TEMPORADA ÚNICA;704;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;MOONSHOT CREATIVE LAB PRODUÇÕES ARTÍSTICAS LTDA.;4471;67.942.250/0001-11;SP;SÃO PAULO
171 - NEGÓCIO DE FAMÍLIA;;2017022155000001;01/06/2017;06/06/2017;EXPIRADO;B1700079500000;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;SERIADA EM TEMPORADA ÚNICA;704;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;MOONSHOT CREATIVE LAB PRODUÇÕES ARTÍSTICAS LTDA.;4471;67.942.250/0001-11;SP;SÃO PAULO
171 - NEGÓCIO DE FAMÍLIA;;2017008187000002;24/02/2017;07/03/2017;EXPIRADO;B1700079500000;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;SERIADA EM TEMPORADA ÚNICA;704;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;MOONSHOT CREATIVE LAB PRODUÇÕES ARTÍSTICAS LTDA.;4471;67.942.250/0001-11;SP;SÃO PAULO
171 - NEGÓCIO DE FAMÍLIA;;2017018768000001;05/05/2017;12/05/2017;EXPIRADO;B1700079500000;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;SERIADA EM TEMPORADA ÚNICA;704;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;WRITE PRODUÇÕES ARTÍSTICAS LTDA;5789;07.627.467/0001-05;SP;SÃO PAULO
171 - NEGÓCIO DE FAMÍLIA;;2017035855000007;11/09/2017;13/09/2017;EXPIRADO;B1700079500000;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;SERIADA EM TEMPORADA ÚNICA;704;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;MOONSHOT CREATIVE LAB PRODUÇÕES ARTÍSTICAS LTDA.;4471;67.942.250/0001-11;SP;SÃO PAULO
171 - NEGÓCIO DE FAMÍLIA;;2017014237000007;12/04/2017;17/04/2017;EXPIRADO;B1700079500000;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;SERIADA EM TEMPORADA ÚNICA;704;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;MOONSHOT CREATIVE LAB PRODUÇÕES ARTÍSTICAS LTDA.;4471;67.942.250/0001-11;SP;SÃO PAULO
171 - NEGÓCIO DE FAMÍLIA;;2017023819000009;19/06/2017;20/06/2017;EXPIRADO;B1700079500000;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;SERIADA EM TEMPORADA ÚNICA;704;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;MOONSHOT CREATIVE LAB PRODUÇÕES ARTÍSTICAS LTDA.;4471;67.942.250/0001-11;SP;SÃO PAULO
171 - NEGÓCIO DE FAMÍLIA;;2017020592000007;25/05/2017;26/05/2017;EXPIRADO;B1700079500000;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;SERIADA EM TEMPORADA ÚNICA;704;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;MOONSHOT CREATIVE LAB PRODUÇÕES ARTÍSTICAS LTDA.;4471;67.942.250/0001-11;SP;SÃO PAULO
171 - NEGÓCIO DE FAMÍLIA;;2017024508000008;23/06/2017;26/06/2017;EXPIRADO;B1700079500000;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;SERIADA EM TEMPORADA ÚNICA;704;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;MOONSHOT CREATIVE LAB PRODUÇÕES ARTÍSTICAS LTDA.;4471;67.942.250/0001-11;SP;SÃO PAULO
171 - NEGÓCIO DE FAMÍLIA;;2017015827000006;19/04/2017;27/04/2017;EXPIRADO;B1700079500000;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;SERIADA EM TEMPORADA ÚNICA;704;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;MOONSHOT CREATIVE LAB PRODUÇÕES ARTÍSTICAS LTDA.;4471;67.942.250/0001-11;SP;SÃO PAULO
171 - NEGÓCIO DE FAMÍLIA;;2017020828000005;24/05/2017;29/05/2017;EXPIRADO;B1700079500000;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;SERIADA EM TEMPORADA ÚNICA;704;2017;2017;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;MOONSHOT CREATIVE LAB PRODUÇÕES ARTÍSTICAS LTDA.;4471;67.942.250/0001-11;SP;SÃO PAULO
1817: A REVOLUÇÃO ESQUECIDA;;2017047074000006;27/11/2017;27/11/2017;REGISTRADO;B1700573100000;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;75;2017;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);OBRA AUDIOVISUAL BRASILEIRA PRODUZIDA POR EMPRESA CONCESSIONÁRIA DE SERVIÇO DE RADIODIFUSÃO DE SONS E IMAGENS, PARA COMUNICAÇÃO PÚBLICA EM SEU PRÓPRIO SEGMENTO DE MERCADO;ASSOCIACAO DE COMUNICACAO EDUCATIVA ROQUETTE PINTO;675;02.196.013/0001-03;RJ;RIO DE JANEIRO
18YO CAMP COUNSELORS;CHUPANDO NO ACAMPAMENTO;2017050714000006;07/12/2017;20/12/2017;EXPIRADO;E1700573800000;FICÇÃO;Erótico/Pornográfica;COMUM;CANADÁ;NÃO SERIADA;84,5;2017;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
1917: THE MAKING OF A REVOLUTION;1917: CONSTRUINDO A REVOLUÇÃO;2017041408000003;09/10/2017;20/10/2017;EXPIRADO;E1700476100000;DOCUMENTÁRIO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;FRANCA;NÃO SERIADA;3120;2017;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;CURTA! PROGRAMADORA DE CANAIS DE TV LTDA;22831;17.164.803/0001-84;RJ;RIO DE JANEIRO
1º CURSO PRÁTICO DE CINEMA;;2017045468000003;16/11/2017;17/11/2017;EXPIRADO;B0500294400000;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;28,5;1972;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;CENTRO TÉCNICO AUDIOVISUAL / MINISTÉRIO DA CULTURA;2991;03.221.904/0001-35;RJ;RIO DE JANEIRO
1º DE JULHO;;2017018760000002;08/05/2017;12/05/2017;EXPIRADO;B1700071300000;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;12,6;2016;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;RENATA PRADO DE MORAES;23572;PESSOA FÍSICA;RJ;RIO DE JANEIRO
